Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00005	 0.00006	 0.00001	 0.00007	 0.00554	 0.00000	 0.00000	 0.00000		215.899345	-1077.848069
1001	 0.00004	 0.00007	 0.00001	 0.00006	 0.00547	 0.00000	 0.00000	 0.00000		219.437726	-1095.944098
2002	 0.00002	 0.00005	 0.00001	 0.00014	 0.00583	 0.00000	 0.00000	 0.00000		225.229836	-1065.879945
3003	 0.00005	 0.00006	 0.00001	 0.00013	 0.00615	 0.00000	 0.00000	 0.00000		218.793109	-1071.391455
4004	 0.00003	 0.00004	 0.00000	 0.00010	 0.00677	 0.00000	 0.00000	 0.00000		217.171994	-1053.348075
5005	 0.00001	 0.00003	 0.00000	 0.00036	 0.00613	 0.00000	 0.00000	 0.00000		234.187026	-1065.673193
6006	 0.00000	 0.00004	 0.00000	 0.00009	 0.00683	 0.00000	 0.00000	 0.00000		233.641315	-1090.474776
7007	 0.00002	 0.00003	 0.00000	 0.00012	 0.00633	 0.00000	 0.00000	 0.00000		228.390076	-1065.539366
8008	 0.00001	 0.00002	 0.00000	 0.00007	 0.00676	 0.00000	 0.00000	 0.00000		228.809969	-1069.055588
9009	 0.00001	 0.00027	 0.00001	 0.00017	 0.00511	 0.00000	 0.00000	 0.00000		225.389070	-1129.766998
10010	 0.00005	 0.00006	 0.00001	 0.00012	 0.00654	 0.00000	 0.00000	 0.00000		214.481865	-1057.459418
11011	 0.00003	 0.00016	 0.00001	 0.00003	 0.00653	 0.00000	 0.00000	 0.00000		218.320098	-1035.161084
12012	 0.00002	 0.00016	 0.00000	 0.00000	 0.00580	 0.00000	 0.00000	 0.00000		233.832295	-1083.695195
13013	 0.00002	 0.00007	 0.00001	 0.00001	 0.00648	 0.00000	 0.00000	 0.00000		220.785022	-1072.904308
14014	 0.00002	 0.00006	 0.00001	 0.00010	 0.00591	 0.00000	 0.00000	 0.00000		222.856430	-1061.786497
15015	 0.00001	 0.00002	 0.00000	 0.00004	 0.00604	 0.00000	 0.00000	 0.00000		248.199979	-1094.955334
16016	 0.00001	 0.00009	 0.00001	 0.00005	 0.00661	 0.00000	 0.00000	 0.00000		227.873204	-1079.832273
17017	 0.00002	 0.00003	 0.00001	 0.00004	 0.00524	 0.00000	 0.00000	 0.00000		244.021336	-1091.268102
18018	 0.00001	 0.00003	 0.00000	 0.00011	 0.00605	 0.00000	 0.00000	 0.00000		235.220401	-1080.888249
19019	 0.00007	 0.00009	 0.00001	 0.00016	 0.00687	 0.00000	 0.00000	 0.00000		199.771757	-1058.333995
20020	 0.00002	 0.00008	 0.00001	 0.00001	 0.00605	 0.00000	 0.00000	 0.00000		231.948562	-1093.274167
21021	 0.00009	 0.00011	 0.00001	 0.00007	 0.00748	 0.00001	 0.00001	 0.00000		209.385467	-1048.376673
22022	 0.00004	 0.00015	 0.00001	 0.00009	 0.00523	 0.00000	 0.00001	 0.00000		223.116186	-1131.504629
23023	 0.00003	 0.00014	 0.00001	 0.00010	 0.00761	 0.00000	 0.00001	 0.00000		219.131787	-1063.080576
24024	 0.00004	 0.00006	 0.00002	 0.00020	 0.00583	 0.00000	 0.00001	 0.00000		216.879271	-1063.760833
25025	 0.00005	 0.00007	 0.00002	 0.00023	 0.00560	 0.00000	 0.00001	 0.00000		216.970896	-1104.551246
26026	 0.00010	 0.00015	 0.00002	 0.00010	 0.00653	 0.00001	 0.00001	 0.00000		211.050500	-1073.789843
27027	 0.00009	 0.00019	 0.00002	 0.00004	 0.00602	 0.00001	 0.00001	 0.00000		221.929041	-1035.515794
28028	 0.00008	 0.00013	 0.00001	 0.00005	 0.00589	 0.00001	 0.00001	 0.00000		219.874524	-1081.896451
29029	 0.00012	 0.00018	 0.00003	 0.00010	 0.00694	 0.00001	 0.00001	 0.00000		208.173696	-1051.883666
30030	 0.00002	 0.00006	 0.00000	 0.00010	 0.00608	 0.00000	 0.00000	 0.00000		230.775937	-1084.540471
31031	 0.00003	 0.00021	 0.00001	 0.00022	 0.00671	 0.00000	 0.00000	 0.00000		203.938037	-1037.210067
32032	 0.00004	 0.00009	 0.00001	 0.00010	 0.00590	 0.00000	 0.00000	 0.00000		213.196801	-1079.243170
33033	 0.00007	 0.00019	 0.00001	 0.00008	 0.00641	 0.00000	 0.00000	 0.00000		205.997789	-1126.601962
34034	 0.00008	 0.00008	 0.00002	 0.00008	 0.00591	 0.00001	 0.00001	 0.00000		215.501754	-1086.962822
35035	 0.00004	 0.00005	 0.00001	 0.00008	 0.00659	 0.00000	 0.00000	 0.00000		222.892877	-1068.318280
36036	 0.00001	 0.00005	 0.00000	 0.00006	 0.00599	 0.00000	 0.00000	 0.00000		225.750607	-1104.049684
37037	 0.00001	 0.00008	 0.00000	 0.00003	 0.00658	 0.00000	 0.00000	 0.00000		230.348765	-1081.061948
38038	 0.00001	 0.00014	 0.00000	 0.00025	 0.00681	 0.00000	 0.00000	 0.00000		218.937303	-1134.607162
39039	 0.00001	 0.00008	 0.00000	 0.00004	 0.00648	 0.00000	 0.00000	 0.00000		223.980042	-1069.569751
40040	 0.00002	 0.00009	 0.00000	 0.00006	 0.00619	 0.00000	 0.00000	 0.00000		214.428329	-1100.161750
41041	 0.00005	 0.00006	 0.00001	 0.00016	 0.00585	 0.00000	 0.00000	 0.00000		214.315704	-1082.165504
42042	 0.00005	 0.00004	 0.00001	 0.00004	 0.00582	 0.00000	 0.00000	 0.00000		229.843011	-1059.900521
43043	 0.00003	 0.00007	 0.00001	 0.00013	 0.00696	 0.00000	 0.00000	 0.00000		217.505337	-1071.050950
44044	 0.00001	 0.00003	 0.00000	 0.00008	 0.00593	 0.00000	 0.00000	 0.00000		233.032634	-1101.146800
45045	 0.00002	 0.00016	 0.00000	 0.00002	 0.00657	 0.00000	 0.00000	 0.00000		237.812279	-1082.920693
46046	 0.00000	 0.00004	 0.00000	 0.00001	 0.00668	 0.00000	 0.00000	 0.00000		254.513504	-1056.634593
47047	 0.00000	 0.00001	 0.00000	 0.00008	 0.00561	 0.00000	 0.00000	 0.00000		238.937320	-1109.454010
48048	 0.00001	 0.00006	 0.00000	 0.00008	 0.00600	 0.00000	 0.00000	 0.00000		222.512473	-1110.713987
49049	 0.00002	 0.00010	 0.00000	 0.00010	 0.00687	 0.00000	 0.00000	 0.00000		216.508797	-1084.518240
50050	 0.00002	 0.00003	 0.00000	 0.00005	 0.00553	 0.00000	 0.00000	 0.00000		229.607249	-1074.494633
51051	 0.00004	 0.00019	 0.00000	 0.00008	 0.00556	 0.00000	 0.00000	 0.00000		205.258337	-1099.658189
52052	 0.00003	 0.00011	 0.00001	 0.00003	 0.00718	 0.00000	 0.00000	 0.00000		217.100583	-1075.537268
53053	 0.00005	 0.00018	 0.00001	 0.00002	 0.00595	 0.00001	 0.00001	 0.00000		210.171360	-1089.402243
54054	 0.00006	 0.00020	 0.00001	 0.00011	 0.00537	 0.00001	 0.00001	 0.00000		210.797154	-1137.328725
55055	 0.00005	 0.00016	 0.00001	 0.00006	 0.00548	 0.00000	 0.00001	 0.00000		221.258973	-1095.386209
56056	 0.00006	 0.00013	 0.00001	 0.00009	 0.00673	 0.00000	 0.00000	 0.00000		208.181807	-1076.957908
57057	 0.00004	 0.00016	 0.00001	 0.00008	 0.00576	 0.00000	 0.00000	 0.00000		208.941490	-1131.858268
58058	 0.00006	 0.00014	 0.00002	 0.00014	 0.00617	 0.00001	 0.00001	 0.00000		215.200632	-1107.209117
59059	 0.00013	 0.00011	 0.00002	 0.00015	 0.00753	 0.00001	 0.00001	 0.00000		207.904346	-1061.555472
60060	 0.00006	 0.00017	 0.00002	 0.00010	 0.00618	 0.00000	 0.00001	 0.00000		213.124701	-1092.588187
61061	 0.00007	 0.00021	 0.00002	 0.00016	 0.00585	 0.00001	 0.00001	 0.00000		208.474826	-1123.182171
