Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00001	 0.00005	 0.00036	 0.02813	 0.00000	 0.00001	 0.00000		203.240560	-3614.837153
1001	 0.00002	 0.00002	 0.00005	 0.00024	 0.02451	 0.00000	 0.00002	 0.00000		209.352546	-3545.530509
2002	 0.00006	 0.00007	 0.00010	 0.00041	 0.02321	 0.00001	 0.00003	 0.00000		193.855833	-3579.995439
3003	 0.00010	 0.00017	 0.00014	 0.00048	 0.02389	 0.00001	 0.00003	 0.00000		182.190941	-3823.172317
4004	 0.00007	 0.00011	 0.00015	 0.00038	 0.02427	 0.00001	 0.00003	 0.00000		186.792334	-3620.507900
5005	 0.00003	 0.00004	 0.00006	 0.00014	 0.02352	 0.00000	 0.00001	 0.00000		211.732780	-3637.838407
6006	 0.00003	 0.00006	 0.00005	 0.00013	 0.02378	 0.00000	 0.00001	 0.00000		208.148529	-3697.394506
7007	 0.00001	 0.00006	 0.00004	 0.00010	 0.02211	 0.00000	 0.00001	 0.00000		218.352515	-3753.223090
8008	 0.00002	 0.00004	 0.00003	 0.00009	 0.02182	 0.00000	 0.00001	 0.00000		219.702727	-3580.420821
9009	 0.00002	 0.00005	 0.00005	 0.00012	 0.02426	 0.00000	 0.00001	 0.00000		210.194506	-3515.489407
10010	 0.00004	 0.00005	 0.00007	 0.00020	 0.02242	 0.00000	 0.00001	 0.00000		200.865954	-3651.199629
11011	 0.00002	 0.00004	 0.00002	 0.00007	 0.02340	 0.00000	 0.00001	 0.00000		218.645564	-3603.552367
12012	 0.00002	 0.00005	 0.00002	 0.00003	 0.02443	 0.00000	 0.00000	 0.00000		220.542395	-3631.820098
13013	 0.00003	 0.00004	 0.00003	 0.00011	 0.02277	 0.00000	 0.00001	 0.00000		214.839353	-3558.958855
14014	 0.00006	 0.00008	 0.00005	 0.00016	 0.02459	 0.00001	 0.00001	 0.00000		200.976039	-3648.194202
15015	 0.00014	 0.00042	 0.00008	 0.00014	 0.02422	 0.00001	 0.00002	 0.00000		190.429096	-3709.465623
16016	 0.00010	 0.00020	 0.00009	 0.00038	 0.02397	 0.00001	 0.00003	 0.00000		187.132600	-3650.364597
17017	 0.00004	 0.00005	 0.00008	 0.00017	 0.02361	 0.00000	 0.00002	 0.00000		210.636813	-3515.655485
18018	 0.00004	 0.00012	 0.00027	 0.00040	 0.02271	 0.00000	 0.00005	 0.00000		193.862723	-3623.556484
19019	 0.00002	 0.00004	 0.00009	 0.00031	 0.02307	 0.00000	 0.00002	 0.00000		207.746062	-3662.975309
20020	 0.00001	 0.00002	 0.00004	 0.00013	 0.02423	 0.00000	 0.00001	 0.00000		214.668753	-3659.679586
21021	 0.00018	 0.00019	 0.00014	 0.00023	 0.02179	 0.00001	 0.00003	 0.00000		189.644278	-3769.945223
22022	 0.00013	 0.00010	 0.00009	 0.00016	 0.02335	 0.00001	 0.00002	 0.00000		191.604089	-3699.364904
23023	 0.00035	 0.00025	 0.00011	 0.00020	 0.02234	 0.00002	 0.00003	 0.00000		178.857856	-3687.040814
24024	 0.00007	 0.00044	 0.00005	 0.00011	 0.01988	 0.00001	 0.00001	 0.00000		202.715279	-3795.570492
25025	 0.00015	 0.00029	 0.00008	 0.00016	 0.02413	 0.00001	 0.00003	 0.00000		197.088748	-3498.618928
26026	 0.00007	 0.00014	 0.00008	 0.00020	 0.02268	 0.00001	 0.00002	 0.00000		194.376335	-3642.938414
27027	 0.00018	 0.00012	 0.00010	 0.00014	 0.02293	 0.00001	 0.00002	 0.00000		199.451259	-3654.797273
28028	 0.00020	 0.00015	 0.00007	 0.00008	 0.02284	 0.00001	 0.00002	 0.00000		204.255220	-3648.599011
29029	 0.00023	 0.00019	 0.00010	 0.00019	 0.02543	 0.00002	 0.00003	 0.00000		190.575020	-3605.674300
30030	 0.00007	 0.00012	 0.00006	 0.00008	 0.02439	 0.00001	 0.00001	 0.00000		205.658449	-3633.076767
