Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00006	 0.00017	 0.00004	 0.00026	 0.01060	 0.00001	 0.00001	 0.00000		202.004224	-1756.833287
1001	 0.00010	 0.00019	 0.00004	 0.00008	 0.01022	 0.00001	 0.00002	 0.00000		198.181130	-1778.084190
2002	 0.00015	 0.00027	 0.00007	 0.00017	 0.00880	 0.00002	 0.00003	 0.00000		199.702838	-1761.401628
3003	 0.00022	 0.00057	 0.00010	 0.00011	 0.01093	 0.00003	 0.00003	 0.00000		185.306925	-1759.632624
4004	 0.00013	 0.00024	 0.00005	 0.00008	 0.00976	 0.00002	 0.00002	 0.00000		197.351164	-1745.333922
5005	 0.00011	 0.00018	 0.00003	 0.00013	 0.01072	 0.00001	 0.00001	 0.00000		199.026640	-1743.682798
6006	 0.00004	 0.00010	 0.00002	 0.00012	 0.01016	 0.00001	 0.00001	 0.00000		214.496467	-1723.143375
7007	 0.00007	 0.00016	 0.00002	 0.00003	 0.00956	 0.00001	 0.00001	 0.00000		222.380320	-1710.548345
8008	 0.00013	 0.00018	 0.00004	 0.00009	 0.01003	 0.00001	 0.00001	 0.00000		191.995552	-1761.331739
9009	 0.00004	 0.00007	 0.00001	 0.00002	 0.01330	 0.00001	 0.00001	 0.00000		214.242984	-1703.092998
10010	 0.00002	 0.00008	 0.00001	 0.00008	 0.01112	 0.00000	 0.00000	 0.00000		213.884882	-1766.065739
11011	 0.00002	 0.00003	 0.00001	 0.00004	 0.00984	 0.00000	 0.00000	 0.00000		231.441134	-1693.410725
12012	 0.00001	 0.00010	 0.00000	 0.00006	 0.01064	 0.00000	 0.00000	 0.00000		220.220540	-1730.320222
13013	 0.00004	 0.00009	 0.00002	 0.00019	 0.01216	 0.00000	 0.00001	 0.00000		205.857584	-1714.881390
14014	 0.00004	 0.00006	 0.00001	 0.00005	 0.01218	 0.00000	 0.00000	 0.00000		213.336598	-1713.372011
15015	 0.00004	 0.00011	 0.00001	 0.00006	 0.01088	 0.00000	 0.00000	 0.00000		207.648943	-1723.484212
16016	 0.00006	 0.00019	 0.00003	 0.00003	 0.01083	 0.00001	 0.00001	 0.00000		202.056627	-1706.742601
17017	 0.00004	 0.00010	 0.00002	 0.00013	 0.01003	 0.00001	 0.00001	 0.00000		211.213744	-1739.788645
18018	 0.00006	 0.00021	 0.00002	 0.00007	 0.01005	 0.00001	 0.00001	 0.00000		199.489611	-1807.768629
19019	 0.00008	 0.00012	 0.00003	 0.00029	 0.01073	 0.00001	 0.00001	 0.00000		204.818901	-1714.960751
20020	 0.00006	 0.00010	 0.00002	 0.00012	 0.00967	 0.00001	 0.00001	 0.00000		207.999538	-1771.743246
21021	 0.00004	 0.00011	 0.00003	 0.00012	 0.01196	 0.00001	 0.00001	 0.00000		212.478195	-1692.904179
22022	 0.00006	 0.00011	 0.00003	 0.00001	 0.01150	 0.00001	 0.00001	 0.00000		209.361859	-1677.592696
23023	 0.00006	 0.00016	 0.00002	 0.00016	 0.00952	 0.00001	 0.00001	 0.00000		199.261873	-1771.646275
24024	 0.00005	 0.00018	 0.00002	 0.00001	 0.00999	 0.00001	 0.00001	 0.00000		205.432897	-1702.403607
25025	 0.00004	 0.00010	 0.00002	 0.00009	 0.01039	 0.00001	 0.00001	 0.00000		212.025040	-1714.767658
26026	 0.00010	 0.00039	 0.00004	 0.00005	 0.01014	 0.00002	 0.00002	 0.00000		194.551690	-1745.418733
27027	 0.00007	 0.00017	 0.00002	 0.00005	 0.01083	 0.00001	 0.00001	 0.00000		201.835657	-1726.415490
28028	 0.00010	 0.00016	 0.00003	 0.00003	 0.01155	 0.00001	 0.00001	 0.00000		199.685844	-1697.171125
29029	 0.00007	 0.00018	 0.00004	 0.00005	 0.00997	 0.00001	 0.00001	 0.00000		200.941066	-1762.804291
30030	 0.00009	 0.00020	 0.00003	 0.00006	 0.01050	 0.00001	 0.00001	 0.00000		206.561547	-1707.566992
31031	 0.00006	 0.00007	 0.00002	 0.00001	 0.01128	 0.00001	 0.00001	 0.00000		215.869220	-1727.110152
32032	 0.00003	 0.00007	 0.00001	 0.00010	 0.01164	 0.00000	 0.00000	 0.00000		217.179936	-1717.845400
33033	 0.00001	 0.00003	 0.00001	 0.00008	 0.01059	 0.00000	 0.00000	 0.00000		232.841575	-1692.145853
