Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00000	 0.00000	 0.00008	 0.02565	 0.00000	 0.00000	 0.00000		224.114153	-3815.494363
1001	 0.00001	 0.00001	 0.00000	 0.00005	 0.02629	 0.00000	 0.00000	 0.00000		212.041780	-3822.836932
2002	 0.00001	 0.00002	 0.00000	 0.00001	 0.02398	 0.00000	 0.00000	 0.00000		225.567139	-3955.163264
3003	 0.00000	 0.00000	 0.00000	 0.00005	 0.02466	 0.00000	 0.00000	 0.00000		231.242536	-3900.840132
4004	 0.00000	 0.00000	 0.00000	 0.00011	 0.02638	 0.00000	 0.00000	 0.00000		242.682469	-3739.174619
5005	 0.00000	 0.00000	 0.00000	 0.00006	 0.02396	 0.00000	 0.00000	 0.00000		236.138915	-3858.190986
6006	 0.00000	 0.00000	 0.00000	 0.00007	 0.02718	 0.00000	 0.00000	 0.00000		245.488101	-3754.148895
7007	 0.00000	 0.00000	 0.00000	 0.00008	 0.02519	 0.00000	 0.00000	 0.00000		222.586345	-3893.731139
8008	 0.00000	 0.00000	 0.00000	 0.00015	 0.02669	 0.00000	 0.00000	 0.00000		247.340521	-3958.323016
9009	 0.00000	 0.00000	 0.00000	 0.00008	 0.02281	 0.00000	 0.00000	 0.00000		235.651112	-3935.597721
10010	 0.00000	 0.00000	 0.00000	 0.00003	 0.02506	 0.00000	 0.00000	 0.00000		237.628831	-3930.545653
11011	 0.00000	 0.00001	 0.00000	 0.00009	 0.02481	 0.00000	 0.00000	 0.00000		215.993913	-3935.534645
12012	 0.00000	 0.00001	 0.00000	 0.00007	 0.02548	 0.00000	 0.00000	 0.00000		224.410088	-4027.953085
13013	 0.00000	 0.00000	 0.00000	 0.00001	 0.02509	 0.00000	 0.00000	 0.00000		254.934326	-3843.008322
14014	 0.00000	 0.00000	 0.00000	 0.00002	 0.02491	 0.00000	 0.00000	 0.00000		233.688650	-3945.291707
15015	 0.00000	 0.00000	 0.00000	 0.00002	 0.02458	 0.00000	 0.00000	 0.00000		259.460350	-3817.354502
16016	 0.00000	 0.00000	 0.00000	 0.00013	 0.02327	 0.00000	 0.00000	 0.00000		253.620902	-3924.462853
17017	 0.00000	 0.00000	 0.00000	 0.00003	 0.02439	 0.00000	 0.00000	 0.00000		236.966449	-3900.122538
18018	 0.00000	 0.00000	 0.00000	 0.00013	 0.02456	 0.00000	 0.00000	 0.00000		236.595005	-3989.467420
19019	 0.00000	 0.00001	 0.00000	 0.00001	 0.02629	 0.00000	 0.00000	 0.00000		232.656227	-3816.071412
20020	 0.00001	 0.00002	 0.00000	 0.00010	 0.02385	 0.00000	 0.00000	 0.00000		211.661644	-3954.750930
21021	 0.00001	 0.00001	 0.00000	 0.00002	 0.02404	 0.00000	 0.00000	 0.00000		234.036914	-3921.612701
22022	 0.00003	 0.00004	 0.00002	 0.00006	 0.02519	 0.00000	 0.00000	 0.00000		214.242572	-3813.717336
23023	 0.00002	 0.00003	 0.00001	 0.00005	 0.02570	 0.00000	 0.00000	 0.00000		220.668908	-3871.984668
24024	 0.00002	 0.00003	 0.00001	 0.00005	 0.02528	 0.00000	 0.00000	 0.00000		220.682412	-3870.892164
25025	 0.00001	 0.00004	 0.00001	 0.00011	 0.02550	 0.00000	 0.00000	 0.00000		211.060024	-3913.343997
26026	 0.00004	 0.00012	 0.00002	 0.00011	 0.02361	 0.00000	 0.00001	 0.00000		201.130682	-3887.933677
27027	 0.00003	 0.00005	 0.00001	 0.00017	 0.02606	 0.00000	 0.00000	 0.00000		198.303304	-3842.506901
28028	 0.00002	 0.00008	 0.00002	 0.00030	 0.02453	 0.00000	 0.00001	 0.00000		194.096275	-4004.407877
29029	 0.00004	 0.00005	 0.00002	 0.00011	 0.02454	 0.00000	 0.00001	 0.00000		202.757738	-3858.624079
30030	 0.00004	 0.00008	 0.00002	 0.00008	 0.02453	 0.00000	 0.00000	 0.00000		203.864291	-3908.288457
31031	 0.00002	 0.00004	 0.00002	 0.00006	 0.02347	 0.00000	 0.00000	 0.00000		217.999074	-3843.550732
32032	 0.00001	 0.00007	 0.00002	 0.00007	 0.02527	 0.00000	 0.00000	 0.00000		214.926744	-3871.637848
33033	 0.00003	 0.00008	 0.00002	 0.00016	 0.02533	 0.00000	 0.00001	 0.00000		197.492042	-3982.395420
34034	 0.00003	 0.00004	 0.00002	 0.00007	 0.02664	 0.00000	 0.00000	 0.00000		214.620859	-3764.239256
35035	 0.00001	 0.00003	 0.00001	 0.00004	 0.02537	 0.00000	 0.00000	 0.00000		228.218623	-3847.903684
36036	 0.00001	 0.00001	 0.00000	 0.00004	 0.02582	 0.00000	 0.00000	 0.00000		227.436276	-3887.611900
37037	 0.00000	 0.00001	 0.00000	 0.00006	 0.02414	 0.00000	 0.00000	 0.00000		227.049218	-3965.775575
38038	 0.00000	 0.00001	 0.00000	 0.00002	 0.02511	 0.00000	 0.00000	 0.00000		233.171186	-3846.365441
39039	 0.00000	 0.00001	 0.00000	 0.00006	 0.02588	 0.00000	 0.00000	 0.00000		218.734009	-3915.358604
40040	 0.00000	 0.00001	 0.00000	 0.00004	 0.02518	 0.00000	 0.00000	 0.00000		231.108871	-3901.629168
41041	 0.00000	 0.00001	 0.00000	 0.00002	 0.02507	 0.00000	 0.00000	 0.00000		225.663108	-3874.705454
42042	 0.00000	 0.00001	 0.00000	 0.00001	 0.02349	 0.00000	 0.00000	 0.00000		241.103686	-3823.220058
43043	 0.00000	 0.00001	 0.00000	 0.00004	 0.02448	 0.00000	 0.00000	 0.00000		214.154452	-4004.364951
44044	 0.00000	 0.00000	 0.00000	 0.00001	 0.02638	 0.00000	 0.00000	 0.00000		243.686264	-3845.915354
45045	 0.00000	 0.00000	 0.00000	 0.00001	 0.02499	 0.00000	 0.00000	 0.00000		260.248394	-3876.406179
46046	 0.00000	 0.00001	 0.00000	 0.00001	 0.02592	 0.00000	 0.00000	 0.00000		249.382920	-3797.117884
47047	 0.00000	 0.00000	 0.00000	 0.00000	 0.02425	 0.00000	 0.00000	 0.00000		253.007349	-3964.664630
48048	 0.00000	 0.00001	 0.00000	 0.00000	 0.02616	 0.00000	 0.00000	 0.00000		251.144987	-3879.060424
49049	 0.00001	 0.00001	 0.00000	 0.00000	 0.02409	 0.00000	 0.00000	 0.00000		247.286692	-3945.076055
50050	 0.00001	 0.00002	 0.00000	 0.00000	 0.02465	 0.00000	 0.00000	 0.00000		265.302378	-3875.122364
51051	 0.00001	 0.00002	 0.00000	 0.00000	 0.02566	 0.00000	 0.00000	 0.00000		271.858467	-3847.636359
52052	 0.00001	 0.00001	 0.00000	 0.00001	 0.02507	 0.00000	 0.00000	 0.00000		244.856326	-3889.662833
53053	 0.00001	 0.00003	 0.00000	 0.00001	 0.02684	 0.00000	 0.00000	 0.00000		227.047735	-3891.185565
54054	 0.00001	 0.00002	 0.00000	 0.00000	 0.02648	 0.00000	 0.00000	 0.00000		247.108708	-3841.487556
55055	 0.00001	 0.00002	 0.00000	 0.00001	 0.02430	 0.00000	 0.00000	 0.00000		219.993676	-3955.543031
56056	 0.00001	 0.00002	 0.00000	 0.00000	 0.02388	 0.00000	 0.00000	 0.00000		238.135654	-3897.641452
57057	 0.00001	 0.00002	 0.00000	 0.00001	 0.02544	 0.00000	 0.00000	 0.00000		224.830975	-3781.628084
58058	 0.00001	 0.00002	 0.00000	 0.00002	 0.02470	 0.00000	 0.00000	 0.00000		226.751667	-3894.969978
59059	 0.00001	 0.00003	 0.00001	 0.00002	 0.02309	 0.00000	 0.00000	 0.00000		227.144038	-3816.937842
60060	 0.00001	 0.00004	 0.00001	 0.00003	 0.02562	 0.00000	 0.00000	 0.00000		220.723781	-3899.106910
61061	 0.00001	 0.00003	 0.00001	 0.00006	 0.02544	 0.00000	 0.00000	 0.00000		213.436005	-3795.413581
62062	 0.00002	 0.00005	 0.00001	 0.00001	 0.02693	 0.00000	 0.00000	 0.00000		233.207347	-3759.385785
63063	 0.00001	 0.00003	 0.00000	 0.00001	 0.02298	 0.00000	 0.00000	 0.00000		238.961680	-3891.605921
64064	 0.00001	 0.00001	 0.00000	 0.00001	 0.02556	 0.00000	 0.00000	 0.00000		242.684212	-3886.908980
