Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00003	 0.00004	 0.00001	 0.00005	 0.00610	 0.00000	 0.00000	 0.00000		229.865231	-1109.972531
1001	 0.00001	 0.00001	 0.00000	 0.00004	 0.00615	 0.00000	 0.00000	 0.00000		244.154732	-1092.943262
2002	 0.00001	 0.00001	 0.00000	 0.00004	 0.00552	 0.00000	 0.00000	 0.00000		247.271513	-1095.506370
3003	 0.00000	 0.00000	 0.00000	 0.00005	 0.00600	 0.00000	 0.00000	 0.00000		262.410574	-1046.365403
4004	 0.00000	 0.00000	 0.00000	 0.00005	 0.00605	 0.00000	 0.00000	 0.00000		261.443000	-1128.509048
5005	 0.00001	 0.00000	 0.00000	 0.00001	 0.00734	 0.00000	 0.00000	 0.00000		259.509696	-1075.859461
6006	 0.00000	 0.00000	 0.00000	 0.00000	 0.00606	 0.00000	 0.00000	 0.00000		276.156125	-1051.801670
7007	 0.00001	 0.00001	 0.00000	 0.00009	 0.00560	 0.00000	 0.00000	 0.00000		252.299484	-1097.891229
8008	 0.00001	 0.00001	 0.00000	 0.00009	 0.00654	 0.00000	 0.00000	 0.00000		254.076959	-1116.385337
9009	 0.00003	 0.00003	 0.00001	 0.00010	 0.00608	 0.00000	 0.00000	 0.00000		236.784901	-1059.357327
10010	 0.00005	 0.00008	 0.00001	 0.00008	 0.00551	 0.00000	 0.00001	 0.00000		222.704737	-1108.604992
11011	 0.00008	 0.00005	 0.00001	 0.00010	 0.00702	 0.00000	 0.00001	 0.00000		218.023645	-1080.702121
12012	 0.00007	 0.00008	 0.00002	 0.00013	 0.00747	 0.00001	 0.00001	 0.00000		219.378777	-1061.946124
13013	 0.00020	 0.00007	 0.00002	 0.00013	 0.00689	 0.00001	 0.00001	 0.00000		212.162648	-1046.719053
14014	 0.00006	 0.00010	 0.00002	 0.00013	 0.00635	 0.00001	 0.00001	 0.00000		217.987923	-1084.827065
15015	 0.00003	 0.00006	 0.00001	 0.00001	 0.00740	 0.00000	 0.00000	 0.00000		228.615279	-1088.472063
16016	 0.00004	 0.00003	 0.00001	 0.00002	 0.00538	 0.00000	 0.00000	 0.00000		236.388835	-1097.022548
17017	 0.00003	 0.00002	 0.00001	 0.00018	 0.00648	 0.00000	 0.00000	 0.00000		229.055375	-1078.439127
18018	 0.00001	 0.00002	 0.00000	 0.00008	 0.00776	 0.00000	 0.00000	 0.00000		247.982008	-1066.428367
19019	 0.00002	 0.00004	 0.00001	 0.00012	 0.00576	 0.00000	 0.00000	 0.00000		233.632086	-1154.603193
20020	 0.00002	 0.00001	 0.00000	 0.00007	 0.00627	 0.00000	 0.00000	 0.00000		244.544873	-1095.816616
21021	 0.00003	 0.00004	 0.00001	 0.00003	 0.00717	 0.00000	 0.00000	 0.00000		232.289984	-1050.278246
22022	 0.00002	 0.00005	 0.00000	 0.00006	 0.00701	 0.00000	 0.00000	 0.00000		226.426958	-1099.762209
23023	 0.00008	 0.00011	 0.00002	 0.00012	 0.00693	 0.00001	 0.00001	 0.00000		212.098024	-1094.435288
24024	 0.00019	 0.00022	 0.00004	 0.00007	 0.00526	 0.00002	 0.00002	 0.00000		202.022247	-1111.857177
25025	 0.00009	 0.00006	 0.00002	 0.00008	 0.00640	 0.00001	 0.00001	 0.00000		221.164445	-1050.287715
26026	 0.00003	 0.00004	 0.00001	 0.00016	 0.00569	 0.00000	 0.00001	 0.00000		228.547885	-1099.389286
27027	 0.00005	 0.00006	 0.00002	 0.00011	 0.00638	 0.00000	 0.00001	 0.00000		221.196957	-1098.839660
28028	 0.00004	 0.00004	 0.00002	 0.00026	 0.00672	 0.00000	 0.00001	 0.00000		226.536502	-1078.852210
29029	 0.00005	 0.00008	 0.00003	 0.00040	 0.00671	 0.00000	 0.00001	 0.00000		211.232553	-1077.192837
30030	 0.00018	 0.00016	 0.00003	 0.00007	 0.00631	 0.00001	 0.00001	 0.00000		211.396586	-1058.777565
31031	 0.00033	 0.00021	 0.00005	 0.00006	 0.00667	 0.00002	 0.00002	 0.00000		199.707740	-1071.358999
32032	 0.00006	 0.00014	 0.00002	 0.00018	 0.00524	 0.00001	 0.00001	 0.00000		215.425060	-1109.836518
33033	 0.00022	 0.00013	 0.00004	 0.00019	 0.00569	 0.00001	 0.00002	 0.00000		207.818040	-1094.640929
34034	 0.00019	 0.00010	 0.00003	 0.00007	 0.00687	 0.00001	 0.00001	 0.00000		212.011803	-1060.318262
35035	 0.00017	 0.00016	 0.00003	 0.00009	 0.00632	 0.00001	 0.00001	 0.00000		210.731870	-1083.865695
