Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00000	 0.00000	 0.04350	 0.00000	 0.00000	 0.00000		228.691542	-6638.842021
1001	 0.00002	 0.00003	 0.00000	 0.00000	 0.04415	 0.00000	 0.00000	 0.00000		224.357019	-6685.598313
2002	 0.00002	 0.00005	 0.00001	 0.00000	 0.04415	 0.00000	 0.00000	 0.00000		216.323763	-6532.991354
3003	 0.00004	 0.00005	 0.00001	 0.00000	 0.04116	 0.00000	 0.00000	 0.00000		222.009025	-6616.390408
4004	 0.00006	 0.00010	 0.00001	 0.00001	 0.04386	 0.00000	 0.00000	 0.00000		198.519075	-6730.658680
5005	 0.00007	 0.00012	 0.00002	 0.00001	 0.04329	 0.00001	 0.00001	 0.00000		206.560222	-6615.868928
6006	 0.00006	 0.00011	 0.00002	 0.00000	 0.04399	 0.00001	 0.00001	 0.00000		217.178440	-6499.735521
7007	 0.00005	 0.00007	 0.00001	 0.00000	 0.04210	 0.00000	 0.00000	 0.00000		211.975432	-6680.142936
8008	 0.00007	 0.00012	 0.00002	 0.00000	 0.04468	 0.00001	 0.00001	 0.00000		204.974225	-6629.612619
9009	 0.00006	 0.00011	 0.00002	 0.00000	 0.04259	 0.00001	 0.00001	 0.00000		206.155407	-6863.303329
10010	 0.00013	 0.00026	 0.00004	 0.00000	 0.04360	 0.00001	 0.00001	 0.00000		200.453395	-6670.775051
11011	 0.00013	 0.00029	 0.00004	 0.00000	 0.04473	 0.00001	 0.00001	 0.00000		199.629721	-6755.506065
12012	 0.00030	 0.00039	 0.00009	 0.00000	 0.04311	 0.00003	 0.00003	 0.00000		183.754520	-6705.421394
13013	 0.00017	 0.00032	 0.00005	 0.00000	 0.04324	 0.00002	 0.00002	 0.00000		206.443001	-6685.010250
14014	 0.00017	 0.00035	 0.00006	 0.00000	 0.04588	 0.00002	 0.00002	 0.00000		208.930934	-6540.246224
15015	 0.00015	 0.00021	 0.00004	 0.00000	 0.04344	 0.00001	 0.00001	 0.00000		206.815173	-6531.039000
16016	 0.00016	 0.00027	 0.00005	 0.00001	 0.04465	 0.00001	 0.00001	 0.00000		181.716865	-6801.254970
17017	 0.00012	 0.00034	 0.00004	 0.00000	 0.04273	 0.00001	 0.00001	 0.00000		192.878255	-6791.329161
18018	 0.00008	 0.00021	 0.00003	 0.00000	 0.04393	 0.00001	 0.00001	 0.00000		202.206305	-6635.160412
19019	 0.00007	 0.00016	 0.00002	 0.00000	 0.04399	 0.00001	 0.00001	 0.00000		210.382899	-6643.562295
20020	 0.00009	 0.00015	 0.00003	 0.00001	 0.04412	 0.00001	 0.00001	 0.00000		191.883046	-6702.294999
21021	 0.00009	 0.00014	 0.00002	 0.00000	 0.04346	 0.00001	 0.00001	 0.00000		211.355887	-6702.706869
22022	 0.00006	 0.00010	 0.00002	 0.00000	 0.04533	 0.00001	 0.00001	 0.00000		211.269803	-6549.690546
23023	 0.00005	 0.00009	 0.00001	 0.00001	 0.04193	 0.00000	 0.00000	 0.00000		191.391172	-6636.728304
24024	 0.00002	 0.00003	 0.00001	 0.00001	 0.04257	 0.00000	 0.00000	 0.00000		209.396594	-6644.810234
25025	 0.00003	 0.00013	 0.00001	 0.00001	 0.04180	 0.00000	 0.00000	 0.00000		214.941103	-6774.240349
26026	 0.00004	 0.00013	 0.00001	 0.00002	 0.04221	 0.00000	 0.00000	 0.00000		192.604040	-6919.995045
27027	 0.00003	 0.00006	 0.00001	 0.00001	 0.04217	 0.00000	 0.00000	 0.00000		209.541825	-6825.174136
28028	 0.00003	 0.00005	 0.00001	 0.00000	 0.04231	 0.00000	 0.00000	 0.00000		214.902004	-6698.760760
29029	 0.00002	 0.00002	 0.00000	 0.00001	 0.04451	 0.00000	 0.00000	 0.00000		217.962124	-6605.669740
30030	 0.00001	 0.00004	 0.00000	 0.00000	 0.04626	 0.00000	 0.00000	 0.00000		231.982707	-6717.585412
31031	 0.00001	 0.00001	 0.00000	 0.00000	 0.04460	 0.00000	 0.00000	 0.00000		229.314414	-6764.243143
32032	 0.00001	 0.00002	 0.00000	 0.00000	 0.04307	 0.00000	 0.00000	 0.00000		232.021811	-6605.823732
33033	 0.00001	 0.00001	 0.00000	 0.00001	 0.04167	 0.00000	 0.00000	 0.00000		225.457253	-6748.173079
34034	 0.00001	 0.00001	 0.00000	 0.00002	 0.04520	 0.00000	 0.00000	 0.00000		219.333867	-6709.280649
35035	 0.00000	 0.00000	 0.00000	 0.00001	 0.04192	 0.00000	 0.00000	 0.00000		243.537202	-6651.820124
36036	 0.00000	 0.00000	 0.00000	 0.00003	 0.04073	 0.00000	 0.00000	 0.00000		236.335290	-6778.664723
37037	 0.00000	 0.00000	 0.00000	 0.00001	 0.04259	 0.00000	 0.00000	 0.00000		249.157694	-6638.537749
38038	 0.00000	 0.00002	 0.00000	 0.00006	 0.04594	 0.00000	 0.00000	 0.00000		213.677432	-6757.727357
39039	 0.00001	 0.00002	 0.00001	 0.00003	 0.04462	 0.00000	 0.00000	 0.00000		223.719894	-6601.678909
40040	 0.00001	 0.00002	 0.00001	 0.00004	 0.04483	 0.00000	 0.00000	 0.00000		217.858554	-6525.763692
41041	 0.00001	 0.00003	 0.00001	 0.00008	 0.04407	 0.00000	 0.00000	 0.00000		212.194166	-6770.088054
42042	 0.00002	 0.00006	 0.00002	 0.00029	 0.04431	 0.00000	 0.00001	 0.00000		194.216837	-6805.073373
43043	 0.00004	 0.00010	 0.00003	 0.00023	 0.04345	 0.00000	 0.00001	 0.00000		189.876833	-6808.023406
44044	 0.00006	 0.00008	 0.00005	 0.00025	 0.04274	 0.00001	 0.00001	 0.00000		189.227541	-6713.305405
45045	 0.00014	 0.00027	 0.00010	 0.00046	 0.04364	 0.00001	 0.00003	 0.00000		175.102093	-6782.607754
46046	 0.00014	 0.00019	 0.00008	 0.00028	 0.04339	 0.00001	 0.00003	 0.00000		187.382691	-6603.415488
47047	 0.00008	 0.00013	 0.00005	 0.00019	 0.04422	 0.00001	 0.00001	 0.00000		192.632476	-6751.079295
48048	 0.00008	 0.00017	 0.00006	 0.00034	 0.04496	 0.00001	 0.00002	 0.00000		181.043261	-6709.024067
49049	 0.00006	 0.00013	 0.00005	 0.00016	 0.04167	 0.00001	 0.00001	 0.00000		196.869878	-6481.358193
50050	 0.00006	 0.00014	 0.00003	 0.00019	 0.04233	 0.00000	 0.00001	 0.00000		189.817158	-6898.305197
51051	 0.00008	 0.00011	 0.00004	 0.00021	 0.04377	 0.00001	 0.00001	 0.00000		188.764642	-6684.864947
