Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
35035	 0.00005	 0.00011	 0.01129	 0.01729	 0.00000	 0.00000	 0.01363	 0.00000		157.145881	-7362.642659
36036	 0.00015	 0.00025	 0.01297	 0.01866	 0.00000	 0.00001	 0.01376	 0.00000		146.420715	-7250.677576
37037	 0.00015	 0.00026	 0.01305	 0.01716	 0.00000	 0.00001	 0.01479	 0.00000		143.334882	-7213.850322
38038	 0.00017	 0.00021	 0.01317	 0.01592	 0.00000	 0.00001	 0.01440	 0.00000		146.430445	-7202.719679
39039	 0.00005	 0.00016	 0.01143	 0.01688	 0.00000	 0.00000	 0.01363	 0.00000		145.639159	-7215.146257
40040	 0.00004	 0.00031	 0.01333	 0.01598	 0.00000	 0.00000	 0.01329	 0.00000		147.455664	-7295.771414
41041	 0.00005	 0.00014	 0.01422	 0.01571	 0.00000	 0.00000	 0.01473	 0.00000		150.017064	-7332.541667
42042	 0.00004	 0.00011	 0.01196	 0.01815	 0.00000	 0.00000	 0.01491	 0.00000		148.890314	-7155.943775
43043	 0.00003	 0.00006	 0.01052	 0.01512	 0.00000	 0.00000	 0.01589	 0.00000		152.271452	-7237.987308
44044	 0.00003	 0.00008	 0.01205	 0.01829	 0.00000	 0.00000	 0.01487	 0.00000		155.452054	-7233.887654
45045	 0.00003	 0.00006	 0.01174	 0.01534	 0.00000	 0.00000	 0.01471	 0.00000		152.979238	-7383.110697
46046	 0.00007	 0.00009	 0.01224	 0.01761	 0.00000	 0.00000	 0.01339	 0.00000		150.585894	-7310.486500
47047	 0.00004	 0.00015	 0.01306	 0.01617	 0.00000	 0.00000	 0.01368	 0.00000		150.711814	-7355.522481
48048	 0.00002	 0.00004	 0.01037	 0.01869	 0.00000	 0.00000	 0.01528	 0.00000		154.127133	-7197.890947
49049	 0.00001	 0.00003	 0.01365	 0.01494	 0.00000	 0.00000	 0.01357	 0.00000		155.766840	-7321.764890
50050	 0.00001	 0.00002	 0.01184	 0.01715	 0.00000	 0.00000	 0.01429	 0.00000		154.437197	-7199.070961
51051	 0.00001	 0.00002	 0.01369	 0.01917	 0.00000	 0.00000	 0.01431	 0.00000		155.319407	-7309.563836
52052	 0.00003	 0.00008	 0.01215	 0.01624	 0.00000	 0.00000	 0.01385	 0.00000		152.263936	-7365.313858
53053	 0.00004	 0.00009	 0.01273	 0.01722	 0.00001	 0.00000	 0.01546	 0.00000		136.976296	-7268.312282
54054	 0.00006	 0.00004	 0.01156	 0.01570	 0.00001	 0.00000	 0.01303	 0.00000		150.475938	-7363.583181
55055	 0.00003	 0.00005	 0.01223	 0.01735	 0.00001	 0.00000	 0.01356	 0.00000		146.069334	-7290.785786
56056	 0.00003	 0.00038	 0.01149	 0.01685	 0.00004	 0.00000	 0.01435	 0.00000		139.053455	-7348.374927
57057	 0.00008	 0.00014	 0.01387	 0.01679	 0.00005	 0.00000	 0.01470	 0.00000		136.365904	-7340.112242
58058	 0.00001	 0.00005	 0.01214	 0.01715	 0.00020	 0.00000	 0.01365	 0.00000		142.728268	-7199.240481
59059	 0.00004	 0.00008	 0.01371	 0.01650	 0.00036	 0.00000	 0.01293	 0.00000		128.677134	-7256.085710
60060	 0.00000	 0.00000	 0.00121	 0.00309	 0.03150	 0.00000	 0.00032	 0.00000		179.714952	-5331.345615
61061	 0.00000	 0.00000	 0.00024	 0.00061	 0.03480	 0.00000	 0.00005	 0.00000		216.548656	-5112.102824
62062	 0.00000	 0.00000	 0.00028	 0.00107	 0.03378	 0.00000	 0.00008	 0.00000		210.758433	-5156.766018
63063	 0.00000	 0.00000	 0.00017	 0.00066	 0.03072	 0.00000	 0.00004	 0.00000		236.549221	-5159.573895
64064	 0.00000	 0.00000	 0.00012	 0.00048	 0.02993	 0.00000	 0.00004	 0.00000		231.374031	-5308.279359
65065	 0.00000	 0.00000	 0.00018	 0.00072	 0.03296	 0.00000	 0.00004	 0.00000		218.131799	-5186.395300
66066	 0.00000	 0.00000	 0.00010	 0.00039	 0.03243	 0.00000	 0.00003	 0.00000		246.671175	-5250.108546
67067	 0.00000	 0.00000	 0.00006	 0.00028	 0.03329	 0.00000	 0.00002	 0.00000		237.661876	-5136.969576
68068	 0.00000	 0.00000	 0.00011	 0.00042	 0.03288	 0.00000	 0.00003	 0.00000		233.880339	-5127.816378
69069	 0.00000	 0.00000	 0.00005	 0.00032	 0.03365	 0.00000	 0.00002	 0.00000		245.414470	-5278.719052
70070	 0.00000	 0.00000	 0.00006	 0.00022	 0.03414	 0.00000	 0.00002	 0.00000		253.450712	-5191.106501
71071	 0.00000	 0.00000	 0.00006	 0.00026	 0.03225	 0.00000	 0.00002	 0.00000		242.354391	-5125.999725
72072	 0.00000	 0.00000	 0.00004	 0.00020	 0.03197	 0.00000	 0.00001	 0.00000		247.377692	-5090.869648
73073	 0.00000	 0.00000	 0.00004	 0.00021	 0.03051	 0.00000	 0.00001	 0.00000		237.131546	-5239.775885
74074	 0.00000	 0.00000	 0.00013	 0.00068	 0.03061	 0.00000	 0.00004	 0.00000		235.953142	-5282.184471
75075	 0.00000	 0.00000	 0.00014	 0.00052	 0.03388	 0.00000	 0.00004	 0.00000		228.998764	-5036.413784
76076	 0.00000	 0.00000	 0.00013	 0.00065	 0.03096	 0.00000	 0.00004	 0.00000		229.426952	-5179.336370
77077	 0.00000	 0.00000	 0.00013	 0.00067	 0.03352	 0.00000	 0.00004	 0.00000		231.593033	-5140.656943
78078	 0.00000	 0.00000	 0.00009	 0.00063	 0.03314	 0.00000	 0.00003	 0.00000		224.313228	-5183.822122
79079	 0.00000	 0.00000	 0.00007	 0.00042	 0.03626	 0.00000	 0.00002	 0.00000		254.096434	-5181.515458
80080	 0.00000	 0.00000	 0.00009	 0.00031	 0.03490	 0.00000	 0.00003	 0.00000		241.575943	-5125.411611
81081	 0.00000	 0.00000	 0.00016	 0.00062	 0.03605	 0.00000	 0.00005	 0.00000		224.162597	-5078.096528
82082	 0.00000	 0.00000	 0.00008	 0.00041	 0.03321	 0.00000	 0.00002	 0.00000		247.084273	-5074.207118
83083	 0.00000	 0.00000	 0.00004	 0.00020	 0.03322	 0.00000	 0.00001	 0.00000		252.796077	-5095.665442
84084	 0.00000	 0.00000	 0.00010	 0.00047	 0.03502	 0.00000	 0.00003	 0.00000		247.228052	-5106.412943
85085	 0.00000	 0.00000	 0.00006	 0.00017	 0.03316	 0.00000	 0.00002	 0.00000		246.276287	-5127.358356
86086	 0.00000	 0.00000	 0.00008	 0.00024	 0.03387	 0.00000	 0.00002	 0.00000		253.058134	-5096.927910
87087	 0.00000	 0.00000	 0.00008	 0.00030	 0.03405	 0.00000	 0.00002	 0.00000		235.436839	-5137.805702
88088	 0.00000	 0.00000	 0.00006	 0.00022	 0.03344	 0.00000	 0.00002	 0.00000		258.769228	-5213.781676
89089	 0.00000	 0.00000	 0.00004	 0.00012	 0.03399	 0.00000	 0.00001	 0.00000		250.216689	-5141.495097
90090	 0.00000	 0.00000	 0.00008	 0.00023	 0.03479	 0.00000	 0.00002	 0.00000		239.084599	-5065.217780
91091	 0.00000	 0.00000	 0.00010	 0.00039	 0.03503	 0.00000	 0.00003	 0.00000		230.157920	-5153.223953
92092	 0.00000	 0.00000	 0.00008	 0.00028	 0.03441	 0.00000	 0.00002	 0.00000		230.668582	-5057.262326
93093	 0.00000	 0.00000	 0.00021	 0.00107	 0.03083	 0.00000	 0.00006	 0.00000		212.015510	-5116.239039
94094	 0.00000	 0.00000	 0.00023	 0.00088	 0.03330	 0.00000	 0.00006	 0.00000		214.313073	-5194.758062
95095	 0.00000	 0.00000	 0.00023	 0.00074	 0.03359	 0.00000	 0.00006	 0.00000		219.580539	-5006.498135
96096	 0.00000	 0.00000	 0.00017	 0.00081	 0.03150	 0.00000	 0.00006	 0.00000		242.160576	-5144.460109
97097	 0.00000	 0.00000	 0.00018	 0.00073	 0.03267	 0.00000	 0.00005	 0.00000		230.308305	-5101.581474
98098	 0.00000	 0.00000	 0.00010	 0.00033	 0.03248	 0.00000	 0.00003	 0.00000		245.086347	-5085.413075
99099	 0.00000	 0.00000	 0.00017	 0.00057	 0.03281	 0.00000	 0.00005	 0.00000		228.802255	-5109.487726
100100	 0.00000	 0.00000	 0.00008	 0.00030	 0.03275	 0.00000	 0.00002	 0.00000		250.390068	-5183.579010
101101	 0.00000	 0.00000	 0.00012	 0.00047	 0.03230	 0.00000	 0.00003	 0.00000		231.812849	-5190.811645
102102	 0.00000	 0.00000	 0.00015	 0.00054	 0.03560	 0.00000	 0.00004	 0.00000		225.566102	-5100.294445
103103	 0.00000	 0.00000	 0.00015	 0.00050	 0.03524	 0.00000	 0.00004	 0.00000		237.919431	-4984.659056
104104	 0.00000	 0.00000	 0.00014	 0.00055	 0.03341	 0.00000	 0.00004	 0.00000		233.623497	-5064.686527
105105	 0.00000	 0.00000	 0.00016	 0.00062	 0.03417	 0.00000	 0.00005	 0.00000		246.092421	-5075.087899
106106	 0.00000	 0.00000	 0.00018	 0.00078	 0.03322	 0.00000	 0.00005	 0.00000		238.843877	-5069.966626
107107	 0.00000	 0.00000	 0.00016	 0.00040	 0.03657	 0.00000	 0.00003	 0.00000		234.254020	-5164.096173
108108	 0.00000	 0.00000	 0.00009	 0.00058	 0.03168	 0.00000	 0.00003	 0.00000		227.334636	-5162.371816
109109	 0.00000	 0.00000	 0.00020	 0.00074	 0.03292	 0.00000	 0.00005	 0.00000		218.987277	-5421.215004
110110	 0.00000	 0.00000	 0.00020	 0.00098	 0.03450	 0.00000	 0.00006	 0.00000		226.307709	-5148.758181
111111	 0.00000	 0.00000	 0.00012	 0.00065	 0.03279	 0.00000	 0.00004	 0.00000		238.176746	-5159.585183
112112	 0.00000	 0.00000	 0.00026	 0.00069	 0.03011	 0.00000	 0.00007	 0.00000		239.481529	-5110.705545
113113	 0.00000	 0.00000	 0.00033	 0.00110	 0.03688	 0.00000	 0.00010	 0.00000		220.126434	-5035.714758
114114	 0.00000	 0.00000	 0.00017	 0.00076	 0.03257	 0.00000	 0.00005	 0.00000		225.371438	-5037.734439
115115	 0.00000	 0.00000	 0.00012	 0.00046	 0.03568	 0.00000	 0.00004	 0.00000		222.636822	-4909.466383
116116	 0.00000	 0.00000	 0.00012	 0.00068	 0.03266	 0.00000	 0.00004	 0.00000		194.909839	-5027.926983
117117	 0.00000	 0.00000	 0.00012	 0.00040	 0.03204	 0.00000	 0.00003	 0.00000		234.894941	-5148.282077
118118	 0.00000	 0.00000	 0.00007	 0.00042	 0.03541	 0.00000	 0.00002	 0.00000		235.157992	-5118.848294
119119	 0.00000	 0.00000	 0.00010	 0.00049	 0.03260	 0.00000	 0.00002	 0.00000		242.061805	-5158.167026
120120	 0.00000	 0.00000	 0.00011	 0.00066	 0.03240	 0.00000	 0.00004	 0.00000		242.813613	-5240.726407
121121	 0.00000	 0.00000	 0.00017	 0.00077	 0.03324	 0.00000	 0.00005	 0.00000		217.469020	-5116.331842
122122	 0.00000	 0.00000	 0.00014	 0.00079	 0.03219	 0.00000	 0.00005	 0.00000		214.738085	-5156.729136
123123	 0.00000	 0.00000	 0.00017	 0.00060	 0.03390	 0.00000	 0.00005	 0.00000		213.240207	-5200.465259
124124	 0.00000	 0.00000	 0.00019	 0.00081	 0.03375	 0.00000	 0.00005	 0.00000		215.855246	-5125.285187
125125	 0.00000	 0.00000	 0.00012	 0.00071	 0.03083	 0.00000	 0.00004	 0.00000		232.690624	-5095.361087
126126	 0.00000	 0.00000	 0.00024	 0.00132	 0.03264	 0.00000	 0.00007	 0.00000		207.319935	-5240.579850
127127	 0.00000	 0.00000	 0.00037	 0.00098	 0.03201	 0.00000	 0.00009	 0.00000		222.962425	-5065.931201
128128	 0.00000	 0.00000	 0.00025	 0.00072	 0.03419	 0.00000	 0.00007	 0.00000		218.513608	-4959.227553
129129	 0.00000	 0.00000	 0.00019	 0.00070	 0.03274	 0.00000	 0.00006	 0.00000		224.653222	-5056.042606
130130	 0.00000	 0.00000	 0.00020	 0.00095	 0.03285	 0.00000	 0.00006	 0.00000		212.948049	-5269.661034
131131	 0.00000	 0.00000	 0.00014	 0.00055	 0.03381	 0.00000	 0.00004	 0.00000		229.766903	-5194.806903
132132	 0.00000	 0.00000	 0.00007	 0.00046	 0.03427	 0.00000	 0.00002	 0.00000		240.263625	-5205.941965
133133	 0.00000	 0.00000	 0.00015	 0.00063	 0.03331	 0.00000	 0.00004	 0.00000		216.030127	-5238.443580
134134	 0.00000	 0.00000	 0.00017	 0.00053	 0.03449	 0.00000	 0.00005	 0.00000		213.846718	-5082.401988
135135	 0.00000	 0.00000	 0.00012	 0.00058	 0.03326	 0.00000	 0.00004	 0.00000		229.177012	-5115.259765
136136	 0.00000	 0.00000	 0.00019	 0.00110	 0.03309	 0.00000	 0.00006	 0.00000		226.493717	-5120.338924
137137	 0.00000	 0.00000	 0.00017	 0.00057	 0.03059	 0.00000	 0.00005	 0.00000		228.850341	-5150.251200
138138	 0.00000	 0.00000	 0.00023	 0.00089	 0.03231	 0.00000	 0.00006	 0.00000		238.156854	-5197.642401
139139	 0.00000	 0.00000	 0.00028	 0.00105	 0.03341	 0.00000	 0.00008	 0.00000		225.091646	-5021.013718
140140	 0.00000	 0.00000	 0.00023	 0.00101	 0.03521	 0.00000	 0.00006	 0.00000		213.194441	-5238.824885
141141	 0.00000	 0.00000	 0.00017	 0.00062	 0.03474	 0.00000	 0.00005	 0.00000		244.449148	-4986.416578
142142	 0.00000	 0.00000	 0.00013	 0.00052	 0.03353	 0.00000	 0.00004	 0.00000		237.406184	-5117.780745
143143	 0.00000	 0.00000	 0.00012	 0.00059	 0.03388	 0.00000	 0.00003	 0.00000		245.748097	-5098.621529
144144	 0.00000	 0.00000	 0.00019	 0.00072	 0.03505	 0.00000	 0.00005	 0.00000		221.761409	-5198.795498
145145	 0.00000	 0.00000	 0.00017	 0.00069	 0.03211	 0.00000	 0.00005	 0.00000		234.905276	-5054.885507
146146	 0.00000	 0.00000	 0.00022	 0.00065	 0.03354	 0.00000	 0.00006	 0.00000		221.614696	-4916.094342
147147	 0.00000	 0.00000	 0.00012	 0.00061	 0.03143	 0.00000	 0.00004	 0.00000		226.984156	-5187.291677
148148	 0.00000	 0.00000	 0.00031	 0.00108	 0.03220	 0.00000	 0.00008	 0.00000		218.569041	-5131.306115
149149	 0.00000	 0.00000	 0.00018	 0.00068	 0.02988	 0.00000	 0.00005	 0.00000		224.129512	-5173.837779
150150	 0.00000	 0.00000	 0.00028	 0.00094	 0.03374	 0.00000	 0.00008	 0.00000		218.553131	-5063.114259
151151	 0.00000	 0.00000	 0.00017	 0.00090	 0.03305	 0.00000	 0.00005	 0.00000		218.520707	-5140.542395
152152	 0.00000	 0.00000	 0.00027	 0.00071	 0.03267	 0.00000	 0.00007	 0.00000		216.121462	-5180.662660
153153	 0.00000	 0.00000	 0.00027	 0.00086	 0.03021	 0.00000	 0.00007	 0.00000		218.131164	-5206.436094
154154	 0.00000	 0.00000	 0.00015	 0.00077	 0.03260	 0.00000	 0.00005	 0.00000		222.876593	-5130.345745
155155	 0.00000	 0.00000	 0.00008	 0.00036	 0.03447	 0.00000	 0.00002	 0.00000		233.079866	-5163.423645
156156	 0.00000	 0.00000	 0.00010	 0.00040	 0.03326	 0.00000	 0.00003	 0.00000		247.172003	-5113.302938
157157	 0.00000	 0.00000	 0.00012	 0.00061	 0.03393	 0.00000	 0.00004	 0.00000		231.412116	-5026.036916
158158	 0.00000	 0.00000	 0.00016	 0.00079	 0.03578	 0.00000	 0.00005	 0.00000		214.052442	-5081.497431
159159	 0.00000	 0.00000	 0.00010	 0.00036	 0.03319	 0.00000	 0.00003	 0.00000		227.540597	-5266.960767
160160	 0.00000	 0.00000	 0.00008	 0.00040	 0.03412	 0.00000	 0.00002	 0.00000		238.267218	-5065.629373
161161	 0.00000	 0.00000	 0.00007	 0.00036	 0.03379	 0.00000	 0.00002	 0.00000		252.132207	-5165.167131
162162	 0.00000	 0.00000	 0.00008	 0.00032	 0.03284	 0.00000	 0.00002	 0.00000		250.777870	-5225.030194
163163	 0.00000	 0.00000	 0.00013	 0.00050	 0.03243	 0.00000	 0.00004	 0.00000		226.701068	-5144.140389
164164	 0.00000	 0.00000	 0.00011	 0.00033	 0.03562	 0.00000	 0.00003	 0.00000		235.416261	-4994.605529
165165	 0.00000	 0.00000	 0.00006	 0.00034	 0.03094	 0.00000	 0.00002	 0.00000		235.114258	-5129.518897
166166	 0.00000	 0.00000	 0.00011	 0.00053	 0.03152	 0.00000	 0.00003	 0.00000		219.199220	-5343.099639
167167	 0.00000	 0.00000	 0.00010	 0.00040	 0.03394	 0.00000	 0.00003	 0.00000		227.417604	-5037.947130
168168	 0.00000	 0.00000	 0.00009	 0.00029	 0.03430	 0.00000	 0.00002	 0.00000		231.698320	-4979.130172
169169	 0.00000	 0.00000	 0.00009	 0.00025	 0.03495	 0.00000	 0.00002	 0.00000		247.925480	-5123.377213
170170	 0.00000	 0.00000	 0.00005	 0.00022	 0.03516	 0.00000	 0.00002	 0.00000		240.504833	-4975.180705
171171	 0.00000	 0.00000	 0.00006	 0.00032	 0.03374	 0.00000	 0.00002	 0.00000		255.152997	-5090.249211
172172	 0.00000	 0.00000	 0.00005	 0.00021	 0.03292	 0.00000	 0.00001	 0.00000		248.413500	-5087.017434
173173	 0.00000	 0.00000	 0.00008	 0.00028	 0.03553	 0.00000	 0.00002	 0.00000		238.592995	-5151.569325
174174	 0.00000	 0.00000	 0.00008	 0.00026	 0.03359	 0.00000	 0.00002	 0.00000		242.953816	-5044.595349
175175	 0.00000	 0.00000	 0.00015	 0.00066	 0.03234	 0.00000	 0.00005	 0.00000		219.245048	-5321.829031
176176	 0.00000	 0.00000	 0.00013	 0.00043	 0.03570	 0.00000	 0.00004	 0.00000		236.647908	-5013.826361
177177	 0.00000	 0.00000	 0.00011	 0.00048	 0.03498	 0.00000	 0.00003	 0.00000		232.806653	-5154.211781
178178	 0.00000	 0.00000	 0.00004	 0.00023	 0.03340	 0.00000	 0.00001	 0.00000		244.293816	-5075.777202
179179	 0.00000	 0.00000	 0.00005	 0.00029	 0.03347	 0.00000	 0.00001	 0.00000		233.633233	-5236.505514
180180	 0.00000	 0.00000	 0.00012	 0.00092	 0.03287	 0.00000	 0.00003	 0.00000		222.851607	-5259.129917
181181	 0.00000	 0.00000	 0.00007	 0.00030	 0.03581	 0.00000	 0.00002	 0.00000		218.010728	-5033.515912
182182	 0.00000	 0.00000	 0.00013	 0.00049	 0.03427	 0.00000	 0.00004	 0.00000		233.616398	-5090.758817
183183	 0.00000	 0.00000	 0.00014	 0.00048	 0.03287	 0.00000	 0.00003	 0.00000		227.688622	-5215.893346
184184	 0.00000	 0.00000	 0.00005	 0.00022	 0.03122	 0.00000	 0.00001	 0.00000		252.872839	-5120.067345
185185	 0.00000	 0.00000	 0.00005	 0.00021	 0.03564	 0.00000	 0.00001	 0.00000		256.732184	-5083.760957
186186	 0.00000	 0.00000	 0.00004	 0.00022	 0.03232	 0.00000	 0.00001	 0.00000		229.998042	-5147.353334
187187	 0.00000	 0.00000	 0.00006	 0.00030	 0.03356	 0.00000	 0.00002	 0.00000		243.166678	-5155.085062
188188	 0.00000	 0.00000	 0.00007	 0.00033	 0.03140	 0.00000	 0.00002	 0.00000		223.722272	-5122.701250
