Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00001	 0.00012	 0.01101	 0.00000	 0.00000	 0.00000		220.403973	-2052.034697
1001	 0.00000	 0.00000	 0.00000	 0.00006	 0.01261	 0.00000	 0.00000	 0.00000		245.497913	-1987.003667
2002	 0.00000	 0.00002	 0.00000	 0.00003	 0.01321	 0.00000	 0.00000	 0.00000		230.195871	-1926.942932
3003	 0.00000	 0.00003	 0.00000	 0.00004	 0.01356	 0.00000	 0.00000	 0.00000		225.665658	-1988.001745
4004	 0.00000	 0.00010	 0.00000	 0.00009	 0.01185	 0.00000	 0.00000	 0.00000		221.350697	-1974.046839
5005	 0.00000	 0.00000	 0.00000	 0.00003	 0.01307	 0.00000	 0.00000	 0.00000		233.585540	-1966.932137
6006	 0.00001	 0.00002	 0.00000	 0.00025	 0.01170	 0.00000	 0.00000	 0.00000		219.228162	-2012.813583
7007	 0.00001	 0.00002	 0.00000	 0.00002	 0.01206	 0.00000	 0.00000	 0.00000		233.001107	-1971.382715
8008	 0.00002	 0.00005	 0.00001	 0.00011	 0.01274	 0.00000	 0.00000	 0.00000		207.038478	-1951.823936
9009	 0.00001	 0.00001	 0.00000	 0.00000	 0.01149	 0.00000	 0.00000	 0.00000		256.086328	-1950.069567
10010	 0.00001	 0.00001	 0.00000	 0.00006	 0.01236	 0.00000	 0.00000	 0.00000		225.631376	-2023.504138
11011	 0.00000	 0.00000	 0.00000	 0.00005	 0.01247	 0.00000	 0.00000	 0.00000		236.790389	-1975.882515
12012	 0.00000	 0.00001	 0.00000	 0.00001	 0.01254	 0.00000	 0.00000	 0.00000		241.622852	-1937.406776
13013	 0.00001	 0.00002	 0.00000	 0.00001	 0.01269	 0.00000	 0.00000	 0.00000		244.111335	-1900.243555
14014	 0.00001	 0.00003	 0.00000	 0.00003	 0.01076	 0.00000	 0.00000	 0.00000		218.186511	-2001.537921
15015	 0.00000	 0.00000	 0.00000	 0.00000	 0.01166	 0.00000	 0.00000	 0.00000		270.056564	-1955.305915
16016	 0.00001	 0.00001	 0.00000	 0.00002	 0.01189	 0.00000	 0.00000	 0.00000		243.264076	-1979.077051
17017	 0.00001	 0.00002	 0.00000	 0.00004	 0.01214	 0.00000	 0.00000	 0.00000		226.166778	-1978.236863
18018	 0.00001	 0.00002	 0.00000	 0.00002	 0.01228	 0.00000	 0.00000	 0.00000		240.895049	-1967.223658
19019	 0.00001	 0.00001	 0.00000	 0.00003	 0.01235	 0.00000	 0.00000	 0.00000		230.349577	-1995.826030
20020	 0.00000	 0.00001	 0.00000	 0.00010	 0.01156	 0.00000	 0.00000	 0.00000		225.921338	-1981.310334
21021	 0.00002	 0.00002	 0.00001	 0.00020	 0.01053	 0.00000	 0.00000	 0.00000		226.869460	-1946.028679
22022	 0.00005	 0.00006	 0.00001	 0.00005	 0.01257	 0.00000	 0.00000	 0.00000		210.474766	-1967.784229
23023	 0.00009	 0.00023	 0.00003	 0.00003	 0.01207	 0.00001	 0.00001	 0.00000		209.375303	-1945.437995
24024	 0.00002	 0.00005	 0.00001	 0.00036	 0.01144	 0.00000	 0.00000	 0.00000		207.565398	-2020.239769
25025	 0.00004	 0.00005	 0.00003	 0.00025	 0.01247	 0.00000	 0.00001	 0.00000		208.744727	-1966.065551
26026	 0.00007	 0.00007	 0.00005	 0.00014	 0.01311	 0.00000	 0.00001	 0.00000		212.870072	-1903.588985
27027	 0.00009	 0.00011	 0.00008	 0.00022	 0.01186	 0.00001	 0.00002	 0.00000		197.994385	-1980.161928
28028	 0.00001	 0.00006	 0.00001	 0.00004	 0.01268	 0.00000	 0.00000	 0.00000		230.146844	-1925.310244
29029	 0.00003	 0.00006	 0.00002	 0.00013	 0.01226	 0.00000	 0.00001	 0.00000		210.225249	-1966.737692
30030	 0.00014	 0.00025	 0.00011	 0.00060	 0.01137	 0.00001	 0.00004	 0.00000		188.858882	-1954.996325
31031	 0.00005	 0.00025	 0.00005	 0.00027	 0.01033	 0.00000	 0.00001	 0.00000		194.386786	-2049.768571
32032	 0.00003	 0.00014	 0.00003	 0.00013	 0.01130	 0.00000	 0.00001	 0.00000		212.344196	-1964.468731
33033	 0.00002	 0.00004	 0.00001	 0.00009	 0.01203	 0.00000	 0.00000	 0.00000		212.192890	-1952.551951
34034	 0.00002	 0.00005	 0.00001	 0.00017	 0.01149	 0.00000	 0.00000	 0.00000		208.024164	-2053.835228
35035	 0.00002	 0.00003	 0.00001	 0.00009	 0.01256	 0.00000	 0.00000	 0.00000		222.920341	-1931.764853
36036	 0.00003	 0.00004	 0.00001	 0.00008	 0.01300	 0.00000	 0.00000	 0.00000		210.332701	-1971.171151
37037	 0.00002	 0.00004	 0.00001	 0.00007	 0.01140	 0.00000	 0.00000	 0.00000		214.833564	-2023.834505
38038	 0.00000	 0.00002	 0.00000	 0.00011	 0.01294	 0.00000	 0.00000	 0.00000		223.681930	-2015.524681
39039	 0.00000	 0.00000	 0.00000	 0.00018	 0.01128	 0.00000	 0.00000	 0.00000		244.860123	-1964.698094
40040	 0.00000	 0.00001	 0.00000	 0.00004	 0.01260	 0.00000	 0.00000	 0.00000		230.086392	-1947.367790
41041	 0.00002	 0.00004	 0.00001	 0.00014	 0.01059	 0.00000	 0.00000	 0.00000		211.173871	-2071.156775
42042	 0.00005	 0.00014	 0.00002	 0.00015	 0.01167	 0.00001	 0.00001	 0.00000		204.416617	-1950.869406
43043	 0.00004	 0.00007	 0.00002	 0.00039	 0.01206	 0.00000	 0.00001	 0.00000		208.081130	-1940.661931
44044	 0.00003	 0.00005	 0.00001	 0.00018	 0.01184	 0.00000	 0.00000	 0.00000		202.326107	-1955.133861
45045	 0.00007	 0.00021	 0.00002	 0.00003	 0.01138	 0.00001	 0.00001	 0.00000		197.664902	-2014.973861
46046	 0.00002	 0.00014	 0.00001	 0.00001	 0.01232	 0.00000	 0.00000	 0.00000		220.280197	-2009.254922
47047	 0.00006	 0.00009	 0.00003	 0.00007	 0.01211	 0.00001	 0.00001	 0.00000		209.924788	-1951.723115
48048	 0.00015	 0.00010	 0.00004	 0.00011	 0.01188	 0.00001	 0.00001	 0.00000		203.360675	-1971.611668
49049	 0.00007	 0.00009	 0.00004	 0.00010	 0.01168	 0.00001	 0.00001	 0.00000		211.838278	-1929.497307
50050	 0.00004	 0.00008	 0.00002	 0.00014	 0.01109	 0.00000	 0.00001	 0.00000		207.766119	-2008.932201
51051	 0.00004	 0.00012	 0.00003	 0.00012	 0.01092	 0.00000	 0.00001	 0.00000		211.987328	-1956.180453
52052	 0.00010	 0.00017	 0.00006	 0.00035	 0.01231	 0.00001	 0.00002	 0.00000		197.531368	-1954.146701
53053	 0.00008	 0.00039	 0.00004	 0.00020	 0.01116	 0.00001	 0.00002	 0.00000		200.092547	-2020.675822
54054	 0.00026	 0.00040	 0.00010	 0.00034	 0.01122	 0.00002	 0.00003	 0.00000		181.028196	-2015.577479
55055	 0.00014	 0.00021	 0.00008	 0.00036	 0.01163	 0.00002	 0.00002	 0.00000		188.461459	-1963.339256
56056	 0.00007	 0.00009	 0.00003	 0.00004	 0.01039	 0.00001	 0.00001	 0.00000		220.813346	-1929.513179
57057	 0.00011	 0.00020	 0.00005	 0.00007	 0.01115	 0.00001	 0.00001	 0.00000		209.060129	-1954.311672
58058	 0.00017	 0.00026	 0.00008	 0.00022	 0.01167	 0.00002	 0.00003	 0.00000		192.546564	-1994.756299
59059	 0.00022	 0.00057	 0.00011	 0.00009	 0.01183	 0.00002	 0.00002	 0.00000		191.613102	-1952.370560
60060	 0.00010	 0.00017	 0.00006	 0.00038	 0.01096	 0.00001	 0.00002	 0.00000		194.828236	-1929.031465
61061	 0.00004	 0.00008	 0.00002	 0.00012	 0.01135	 0.00000	 0.00001	 0.00000		209.389864	-2016.671373
62062	 0.00013	 0.00020	 0.00005	 0.00030	 0.01148	 0.00001	 0.00002	 0.00000		192.893924	-1916.428455
63063	 0.00007	 0.00017	 0.00003	 0.00007	 0.01072	 0.00001	 0.00001	 0.00000		207.721250	-1965.733519
64064	 0.00007	 0.00009	 0.00002	 0.00009	 0.01197	 0.00001	 0.00001	 0.00000		211.407335	-2001.234993
65065	 0.00005	 0.00013	 0.00003	 0.00021	 0.01319	 0.00000	 0.00001	 0.00000		197.944761	-1958.509881
66066	 0.00005	 0.00015	 0.00002	 0.00006	 0.01243	 0.00000	 0.00001	 0.00000		216.769019	-2035.688187
67067	 0.00009	 0.00017	 0.00005	 0.00017	 0.01144	 0.00001	 0.00001	 0.00000		199.131451	-1930.033502
68068	 0.00003	 0.00026	 0.00002	 0.00013	 0.01180	 0.00000	 0.00001	 0.00000		206.018811	-1945.668599
69069	 0.00004	 0.00005	 0.00001	 0.00004	 0.01293	 0.00000	 0.00000	 0.00000		211.191278	-1960.249154
70070	 0.00010	 0.00022	 0.00004	 0.00005	 0.01293	 0.00001	 0.00001	 0.00000		196.481843	-1990.889945
71071	 0.00003	 0.00021	 0.00001	 0.00004	 0.01197	 0.00000	 0.00000	 0.00000		206.248929	-1935.842668
72072	 0.00009	 0.00016	 0.00002	 0.00005	 0.01107	 0.00001	 0.00001	 0.00000		201.204651	-1988.666201
73073	 0.00011	 0.00030	 0.00005	 0.00007	 0.01108	 0.00001	 0.00001	 0.00000		197.120804	-2040.491779
74074	 0.00007	 0.00007	 0.00002	 0.00013	 0.01102	 0.00000	 0.00001	 0.00000		207.594730	-2057.978448
75075	 0.00003	 0.00009	 0.00001	 0.00016	 0.01261	 0.00000	 0.00000	 0.00000		194.725739	-1938.347762
76076	 0.00006	 0.00016	 0.00002	 0.00002	 0.01313	 0.00001	 0.00001	 0.00000		198.035857	-2002.676464
77077	 0.00011	 0.00009	 0.00003	 0.00003	 0.01125	 0.00001	 0.00001	 0.00000		209.021117	-1953.068711
78078	 0.00005	 0.00006	 0.00002	 0.00008	 0.01094	 0.00001	 0.00001	 0.00000		214.737042	-2003.764451
79079	 0.00007	 0.00014	 0.00002	 0.00006	 0.01285	 0.00001	 0.00001	 0.00000		203.451745	-1972.995290
80080	 0.00014	 0.00019	 0.00004	 0.00009	 0.01015	 0.00001	 0.00001	 0.00000		191.132950	-2097.872138
81081	 0.00009	 0.00017	 0.00003	 0.00004	 0.01291	 0.00001	 0.00001	 0.00000		190.068930	-2017.786037
82082	 0.00010	 0.00024	 0.00003	 0.00001	 0.01204	 0.00001	 0.00001	 0.00000		195.791608	-1983.543163
83083	 0.00014	 0.00029	 0.00007	 0.00004	 0.01182	 0.00002	 0.00002	 0.00000		184.139885	-1955.549151
84084	 0.00010	 0.00015	 0.00006	 0.00007	 0.01228	 0.00001	 0.00001	 0.00000		191.522482	-1948.793085
85085	 0.00020	 0.00029	 0.00007	 0.00009	 0.01146	 0.00002	 0.00002	 0.00000		194.323013	-1951.788949
86086	 0.00021	 0.00024	 0.00008	 0.00019	 0.01091	 0.00002	 0.00003	 0.00000		193.349648	-2033.086064
87087	 0.00019	 0.00010	 0.00005	 0.00017	 0.01141	 0.00001	 0.00001	 0.00000		193.853460	-1975.095870
88088	 0.00012	 0.00017	 0.00004	 0.00004	 0.01120	 0.00001	 0.00001	 0.00000		199.544720	-1989.727384
89089	 0.00017	 0.00025	 0.00005	 0.00002	 0.01033	 0.00001	 0.00001	 0.00000		204.918295	-2070.997844
90090	 0.00018	 0.00038	 0.00007	 0.00009	 0.01215	 0.00002	 0.00002	 0.00000		191.520974	-1983.192083
91091	 0.00010	 0.00017	 0.00003	 0.00016	 0.01120	 0.00001	 0.00001	 0.00000		196.610918	-1943.439127
92092	 0.00012	 0.00020	 0.00002	 0.00002	 0.01159	 0.00001	 0.00001	 0.00000		207.779110	-2025.066147
93093	 0.00007	 0.00033	 0.00002	 0.00007	 0.01199	 0.00001	 0.00001	 0.00000		184.942874	-2030.932186
94094	 0.00009	 0.00014	 0.00004	 0.00018	 0.01109	 0.00001	 0.00001	 0.00000		197.202841	-1996.879984
95095	 0.00013	 0.00025	 0.00004	 0.00008	 0.01163	 0.00001	 0.00001	 0.00000		199.510672	-1946.129785
96096	 0.00008	 0.00017	 0.00003	 0.00019	 0.01100	 0.00001	 0.00001	 0.00000		198.326220	-2042.995103
97097	 0.00005	 0.00005	 0.00002	 0.00013	 0.01150	 0.00000	 0.00001	 0.00000		214.775894	-1960.631436
98098	 0.00005	 0.00028	 0.00004	 0.00017	 0.01263	 0.00000	 0.00001	 0.00000		199.638494	-2015.741400
99099	 0.00008	 0.00019	 0.00002	 0.00011	 0.01188	 0.00000	 0.00001	 0.00000		198.580452	-2001.412471
100100	 0.00003	 0.00006	 0.00003	 0.00007	 0.01210	 0.00000	 0.00001	 0.00000		221.136566	-2037.601371
101101	 0.00005	 0.00012	 0.00004	 0.00013	 0.01210	 0.00001	 0.00001	 0.00000		214.333358	-2004.101735
102102	 0.00006	 0.00022	 0.00003	 0.00019	 0.01011	 0.00001	 0.00001	 0.00000		196.224413	-1997.663324
103103	 0.00005	 0.00009	 0.00003	 0.00012	 0.01165	 0.00000	 0.00001	 0.00000		203.180745	-1971.038238
104104	 0.00013	 0.00012	 0.00005	 0.00012	 0.01237	 0.00001	 0.00001	 0.00000		204.671891	-1941.552649
105105	 0.00008	 0.00019	 0.00005	 0.00027	 0.01056	 0.00001	 0.00002	 0.00000		197.734781	-2041.019379
106106	 0.00002	 0.00006	 0.00004	 0.00013	 0.01277	 0.00000	 0.00001	 0.00000		223.782025	-1907.625744
107107	 0.00006	 0.00008	 0.00005	 0.00048	 0.01285	 0.00000	 0.00002	 0.00000		196.894997	-2009.313299
108108	 0.00009	 0.00016	 0.00007	 0.00041	 0.01131	 0.00001	 0.00002	 0.00000		189.917692	-2133.318598
109109	 0.00005	 0.00020	 0.00012	 0.00039	 0.01321	 0.00001	 0.00003	 0.00000		192.856373	-1983.064344
110110	 0.00005	 0.00009	 0.00004	 0.00037	 0.01182	 0.00000	 0.00001	 0.00000		199.514141	-1910.563432
111111	 0.00003	 0.00007	 0.00001	 0.00011	 0.01379	 0.00000	 0.00000	 0.00000		210.680492	-1982.106426
112112	 0.00011	 0.00021	 0.00004	 0.00019	 0.01240	 0.00001	 0.00001	 0.00000		199.133915	-1969.946847
113113	 0.00006	 0.00006	 0.00002	 0.00003	 0.01204	 0.00000	 0.00001	 0.00000		217.345699	-1972.873428
114114	 0.00002	 0.00010	 0.00001	 0.00004	 0.01196	 0.00000	 0.00000	 0.00000		208.621309	-1969.244379
115115	 0.00003	 0.00003	 0.00001	 0.00007	 0.01250	 0.00000	 0.00000	 0.00000		212.071147	-1954.352076
116116	 0.00005	 0.00006	 0.00001	 0.00005	 0.01219	 0.00000	 0.00000	 0.00000		204.535144	-1977.780559
117117	 0.00006	 0.00005	 0.00001	 0.00010	 0.01159	 0.00000	 0.00000	 0.00000		206.897775	-1961.159179
118118	 0.00009	 0.00026	 0.00003	 0.00005	 0.01209	 0.00001	 0.00001	 0.00000		195.817726	-1915.671477
119119	 0.00016	 0.00017	 0.00005	 0.00010	 0.01080	 0.00001	 0.00001	 0.00000		190.260323	-1961.403037
120120	 0.00015	 0.00031	 0.00004	 0.00002	 0.01006	 0.00001	 0.00001	 0.00000		204.636341	-2024.897601
121121	 0.00012	 0.00019	 0.00003	 0.00001	 0.01128	 0.00001	 0.00001	 0.00000		190.774747	-2047.051649
122122	 0.00024	 0.00060	 0.00007	 0.00001	 0.01165	 0.00002	 0.00002	 0.00000		191.365545	-1967.929212
123123	 0.00019	 0.00015	 0.00004	 0.00001	 0.01144	 0.00001	 0.00001	 0.00000		209.584994	-1924.454529
124124	 0.00011	 0.00020	 0.00004	 0.00001	 0.01252	 0.00001	 0.00001	 0.00000		206.271419	-1984.517331
125125	 0.00017	 0.00037	 0.00006	 0.00012	 0.01094	 0.00002	 0.00002	 0.00000		190.169224	-2055.048588
