Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00012	 0.00885	 0.01203	 0.00000	 0.00000	 0.00875	 0.00000		167.046293	-5281.087128
1001	 0.00006	 0.00022	 0.00902	 0.01142	 0.00000	 0.00001	 0.00892	 0.00000		172.382352	-5268.014896
2002	 0.00006	 0.00023	 0.00838	 0.01084	 0.00000	 0.00001	 0.00968	 0.00000		170.071354	-5258.291666
3003	 0.00013	 0.00021	 0.00920	 0.01165	 0.00000	 0.00001	 0.00956	 0.00000		166.169605	-5341.739213
4004	 0.00006	 0.00015	 0.00868	 0.01229	 0.00000	 0.00001	 0.01030	 0.00000		167.729976	-5198.932051
5005	 0.00004	 0.00020	 0.00850	 0.01109	 0.00000	 0.00000	 0.00967	 0.00000		166.709455	-5359.998159
6006	 0.00007	 0.00012	 0.00951	 0.01319	 0.00000	 0.00001	 0.01087	 0.00000		172.192796	-5204.064039
7007	 0.00005	 0.00006	 0.01092	 0.01198	 0.00000	 0.00000	 0.01022	 0.00000		175.677448	-5208.628185
8008	 0.00004	 0.00009	 0.00936	 0.01257	 0.00000	 0.00000	 0.00908	 0.00000		169.515301	-5242.462588
9009	 0.00005	 0.00005	 0.00914	 0.01213	 0.00000	 0.00000	 0.01040	 0.00000		173.377383	-5276.480315
10010	 0.00002	 0.00006	 0.00982	 0.01127	 0.00000	 0.00000	 0.01011	 0.00000		178.722596	-5246.784733
11011	 0.00004	 0.00007	 0.00835	 0.01165	 0.00000	 0.00000	 0.00982	 0.00000		182.510130	-5209.710388
12012	 0.00028	 0.00033	 0.00922	 0.01102	 0.00000	 0.00001	 0.01033	 0.00000		158.270870	-5215.385448
13013	 0.00023	 0.00014	 0.00880	 0.01176	 0.00000	 0.00001	 0.01015	 0.00000		169.528984	-5192.301818
14014	 0.00011	 0.00012	 0.00734	 0.01246	 0.00000	 0.00001	 0.00973	 0.00000		168.899416	-5294.925610
15015	 0.00009	 0.00028	 0.00989	 0.01130	 0.00000	 0.00001	 0.01034	 0.00000		166.733808	-5288.932188
16016	 0.00008	 0.00018	 0.00952	 0.01233	 0.00000	 0.00001	 0.01070	 0.00000		171.406879	-5231.981766
17017	 0.00013	 0.00065	 0.00875	 0.01112	 0.00000	 0.00001	 0.01006	 0.00000		163.249487	-5189.610154
18018	 0.00017	 0.00016	 0.00950	 0.01195	 0.00000	 0.00001	 0.01078	 0.00000		172.579832	-5246.156295
19019	 0.00014	 0.00041	 0.00974	 0.01145	 0.00000	 0.00001	 0.00920	 0.00000		167.840492	-5288.205370
20020	 0.00024	 0.00014	 0.00885	 0.01128	 0.00000	 0.00001	 0.00997	 0.00000		168.074887	-5202.606152
21021	 0.00014	 0.00047	 0.00874	 0.01123	 0.00000	 0.00002	 0.00944	 0.00000		169.345249	-5314.175244
22022	 0.00019	 0.00011	 0.00914	 0.01235	 0.00000	 0.00001	 0.00928	 0.00000		172.196887	-5203.038932
23023	 0.00007	 0.00015	 0.00804	 0.01180	 0.00000	 0.00001	 0.00995	 0.00000		168.984108	-5297.045848
24024	 0.00006	 0.00015	 0.01136	 0.01044	 0.00000	 0.00000	 0.00962	 0.00000		162.950641	-5273.637900
25025	 0.00010	 0.00011	 0.00959	 0.01156	 0.00000	 0.00001	 0.01131	 0.00000		163.231300	-5272.976894
26026	 0.00009	 0.00012	 0.01101	 0.01101	 0.00000	 0.00001	 0.00959	 0.00000		161.096588	-5197.404183
27027	 0.00005	 0.00021	 0.00891	 0.01106	 0.00000	 0.00000	 0.00959	 0.00000		160.207984	-5225.760134
28028	 0.00014	 0.00025	 0.00926	 0.01250	 0.00000	 0.00001	 0.00928	 0.00000		154.136515	-5371.838475
29029	 0.00015	 0.00024	 0.00903	 0.01161	 0.00000	 0.00001	 0.01077	 0.00000		158.353999	-5176.857883
30030	 0.00012	 0.00015	 0.00845	 0.01301	 0.00000	 0.00001	 0.00965	 0.00000		158.653528	-5232.938864
31031	 0.00005	 0.00024	 0.00848	 0.01233	 0.00000	 0.00001	 0.00915	 0.00000		160.842983	-5338.863475
32032	 0.00007	 0.00014	 0.00960	 0.01361	 0.00000	 0.00001	 0.00968	 0.00000		158.614271	-5207.239796
33033	 0.00011	 0.00011	 0.01020	 0.01103	 0.00000	 0.00001	 0.00906	 0.00000		163.294319	-5329.739314
34034	 0.00008	 0.00026	 0.00889	 0.01084	 0.00000	 0.00001	 0.01102	 0.00000		159.342221	-5196.034208
35035	 0.00003	 0.00015	 0.00879	 0.01039	 0.00000	 0.00000	 0.01053	 0.00000		170.700065	-5312.217952
36036	 0.00003	 0.00012	 0.01080	 0.00985	 0.00000	 0.00000	 0.00971	 0.00000		171.786129	-5259.450383
37037	 0.00005	 0.00006	 0.00935	 0.01181	 0.00000	 0.00000	 0.00957	 0.00000		173.141313	-5275.110050
38038	 0.00006	 0.00015	 0.00989	 0.01139	 0.00000	 0.00001	 0.00871	 0.00000		170.155336	-5377.195549
39039	 0.00006	 0.00037	 0.00837	 0.01165	 0.00000	 0.00001	 0.00964	 0.00000		163.957868	-5262.338311
40040	 0.00005	 0.00023	 0.00979	 0.01149	 0.00000	 0.00001	 0.00944	 0.00000		168.296505	-5261.543686
41041	 0.00007	 0.00005	 0.01043	 0.01195	 0.00000	 0.00000	 0.00959	 0.00000		172.261944	-5419.883341
42042	 0.00009	 0.00020	 0.00893	 0.01066	 0.00000	 0.00001	 0.00974	 0.00000		160.260402	-5329.821043
43043	 0.00010	 0.00009	 0.00967	 0.01172	 0.00000	 0.00000	 0.01084	 0.00000		162.949699	-5240.531704
44044	 0.00007	 0.00015	 0.01010	 0.01145	 0.00000	 0.00001	 0.01090	 0.00000		168.869738	-5262.890827
45045	 0.00004	 0.00010	 0.01012	 0.01100	 0.00000	 0.00000	 0.00961	 0.00000		164.487663	-5246.199145
46046	 0.00003	 0.00015	 0.01138	 0.01184	 0.00000	 0.00000	 0.00944	 0.00000		163.744431	-5205.395533
47047	 0.00008	 0.00009	 0.00980	 0.01166	 0.00000	 0.00001	 0.00966	 0.00000		166.487889	-5313.713824
48048	 0.00009	 0.00012	 0.00880	 0.01150	 0.00000	 0.00001	 0.00946	 0.00000		168.974435	-5207.459942
49049	 0.00004	 0.00005	 0.00981	 0.01244	 0.00000	 0.00000	 0.00993	 0.00000		179.498364	-5199.558241
