Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00003	 0.00001	 0.00012	 0.01795	 0.00000	 0.00000	 0.00000		219.985260	-2866.506223
1001	 0.00002	 0.00005	 0.00000	 0.00006	 0.01586	 0.00000	 0.00000	 0.00000		212.342952	-2955.854305
2002	 0.00003	 0.00007	 0.00001	 0.00004	 0.01663	 0.00000	 0.00000	 0.00000		207.946831	-2803.481108
3003	 0.00001	 0.00005	 0.00001	 0.00005	 0.01573	 0.00000	 0.00000	 0.00000		219.936518	-2829.375112
4004	 0.00002	 0.00010	 0.00001	 0.00010	 0.01944	 0.00000	 0.00000	 0.00000		204.922697	-2839.667198
5005	 0.00002	 0.00005	 0.00001	 0.00002	 0.01881	 0.00000	 0.00000	 0.00000		225.388910	-2848.664547
6006	 0.00003	 0.00004	 0.00001	 0.00003	 0.01819	 0.00000	 0.00000	 0.00000		217.530245	-2778.365427
7007	 0.00003	 0.00010	 0.00001	 0.00011	 0.01985	 0.00000	 0.00000	 0.00000		195.798535	-2784.784464
8008	 0.00003	 0.00008	 0.00001	 0.00005	 0.01788	 0.00000	 0.00000	 0.00000		206.196421	-2905.807796
9009	 0.00004	 0.00007	 0.00001	 0.00016	 0.01922	 0.00000	 0.00001	 0.00000		207.365253	-2782.898941
10010	 0.00004	 0.00013	 0.00002	 0.00010	 0.01748	 0.00000	 0.00001	 0.00000		207.594646	-2886.429458
11011	 0.00010	 0.00025	 0.00004	 0.00028	 0.01750	 0.00001	 0.00001	 0.00000		188.810167	-2823.839167
12012	 0.00023	 0.00027	 0.00007	 0.00019	 0.01740	 0.00002	 0.00002	 0.00000		190.183648	-2752.129449
13013	 0.00013	 0.00026	 0.00004	 0.00005	 0.01770	 0.00002	 0.00002	 0.00000		188.617577	-2826.564309
14014	 0.00014	 0.00026	 0.00004	 0.00006	 0.01857	 0.00001	 0.00001	 0.00000		186.612892	-2896.753021
15015	 0.00017	 0.00020	 0.00004	 0.00001	 0.01690	 0.00001	 0.00001	 0.00000		188.910988	-2830.989373
16016	 0.00009	 0.00017	 0.00003	 0.00010	 0.01723	 0.00001	 0.00001	 0.00000		189.520807	-2869.285103
17017	 0.00006	 0.00007	 0.00002	 0.00008	 0.01873	 0.00000	 0.00001	 0.00000		205.374784	-2867.140688
18018	 0.00001	 0.00003	 0.00001	 0.00006	 0.01706	 0.00000	 0.00000	 0.00000		220.356374	-2746.093893
19019	 0.00001	 0.00006	 0.00001	 0.00014	 0.01849	 0.00000	 0.00000	 0.00000		204.340389	-2891.783159
20020	 0.00001	 0.00001	 0.00001	 0.00010	 0.01670	 0.00000	 0.00000	 0.00000		224.219265	-2909.675140
21021	 0.00001	 0.00011	 0.00001	 0.00006	 0.01629	 0.00000	 0.00000	 0.00000		212.810015	-2877.411261
22022	 0.00001	 0.00003	 0.00001	 0.00014	 0.01866	 0.00000	 0.00000	 0.00000		212.098547	-2826.100997
23023	 0.00002	 0.00004	 0.00001	 0.00011	 0.01759	 0.00000	 0.00000	 0.00000		213.826437	-2801.760424
24024	 0.00003	 0.00006	 0.00001	 0.00008	 0.01666	 0.00000	 0.00000	 0.00000		206.431466	-2873.547428
25025	 0.00001	 0.00002	 0.00000	 0.00001	 0.01733	 0.00000	 0.00000	 0.00000		245.393102	-2688.981681
26026	 0.00001	 0.00004	 0.00001	 0.00012	 0.01817	 0.00000	 0.00000	 0.00000		211.162110	-2797.067281
27027	 0.00002	 0.00004	 0.00001	 0.00015	 0.01896	 0.00000	 0.00000	 0.00000		211.569383	-2873.714919
28028	 0.00003	 0.00006	 0.00001	 0.00012	 0.01738	 0.00000	 0.00000	 0.00000		208.466122	-2853.607826
29029	 0.00001	 0.00003	 0.00001	 0.00019	 0.01715	 0.00000	 0.00000	 0.00000		211.312956	-2764.825044
30030	 0.00002	 0.00002	 0.00001	 0.00013	 0.01586	 0.00000	 0.00000	 0.00000		216.032283	-2821.532724
31031	 0.00001	 0.00003	 0.00001	 0.00008	 0.01826	 0.00000	 0.00000	 0.00000		217.582990	-2793.431565
32032	 0.00001	 0.00001	 0.00000	 0.00004	 0.01712	 0.00000	 0.00000	 0.00000		238.568985	-2739.535909
33033	 0.00001	 0.00003	 0.00001	 0.00012	 0.01621	 0.00000	 0.00000	 0.00000		213.582279	-2891.488423
34034	 0.00004	 0.00007	 0.00001	 0.00007	 0.01751	 0.00000	 0.00001	 0.00000		211.566406	-2763.999674
35035	 0.00002	 0.00004	 0.00001	 0.00009	 0.01830	 0.00000	 0.00000	 0.00000		211.841026	-2852.822830
36036	 0.00002	 0.00006	 0.00001	 0.00007	 0.01741	 0.00000	 0.00000	 0.00000		209.992028	-2840.289450
37037	 0.00002	 0.00004	 0.00001	 0.00007	 0.01856	 0.00000	 0.00000	 0.00000		220.834216	-2810.617027
38038	 0.00004	 0.00006	 0.00002	 0.00017	 0.01671	 0.00000	 0.00001	 0.00000		203.069409	-2874.873053
39039	 0.00004	 0.00008	 0.00002	 0.00020	 0.01678	 0.00000	 0.00001	 0.00000		198.538512	-2818.994698
40040	 0.00007	 0.00012	 0.00003	 0.00039	 0.01781	 0.00001	 0.00001	 0.00000		195.842154	-2838.414332
41041	 0.00005	 0.00019	 0.00002	 0.00012	 0.01630	 0.00001	 0.00001	 0.00000		201.126209	-2857.099179
42042	 0.00007	 0.00009	 0.00003	 0.00017	 0.01865	 0.00001	 0.00001	 0.00000		200.432167	-2853.493132
43043	 0.00010	 0.00014	 0.00003	 0.00012	 0.01732	 0.00001	 0.00001	 0.00000		193.214308	-2805.377763
44044	 0.00009	 0.00014	 0.00003	 0.00012	 0.01768	 0.00001	 0.00001	 0.00000		191.605763	-2822.332209
45045	 0.00007	 0.00010	 0.00002	 0.00008	 0.01901	 0.00001	 0.00001	 0.00000		195.814101	-2785.167505
46046	 0.00004	 0.00019	 0.00002	 0.00005	 0.01729	 0.00001	 0.00001	 0.00000		195.439361	-2839.742368
47047	 0.00005	 0.00008	 0.00003	 0.00011	 0.01807	 0.00001	 0.00001	 0.00000		204.455155	-2807.655191
48048	 0.00012	 0.00019	 0.00003	 0.00020	 0.01705	 0.00001	 0.00001	 0.00000		188.957588	-2869.857451
49049	 0.00005	 0.00011	 0.00002	 0.00008	 0.01748	 0.00001	 0.00001	 0.00000		205.217714	-2808.236163
50050	 0.00003	 0.00006	 0.00003	 0.00024	 0.01683	 0.00000	 0.00001	 0.00000		204.454270	-2842.748016
51051	 0.00001	 0.00002	 0.00001	 0.00012	 0.01803	 0.00000	 0.00000	 0.00000		225.623632	-2856.150196
52052	 0.00001	 0.00002	 0.00001	 0.00017	 0.01745	 0.00000	 0.00000	 0.00000		215.052026	-2906.845614
53053	 0.00001	 0.00001	 0.00001	 0.00010	 0.01674	 0.00000	 0.00000	 0.00000		224.163970	-2841.847669
54054	 0.00001	 0.00002	 0.00001	 0.00025	 0.01667	 0.00000	 0.00000	 0.00000		209.577464	-2886.292789
55055	 0.00001	 0.00002	 0.00001	 0.00008	 0.01675	 0.00000	 0.00000	 0.00000		225.899697	-2855.633610
56056	 0.00001	 0.00003	 0.00001	 0.00004	 0.01751	 0.00000	 0.00000	 0.00000		225.549702	-2756.291546
57057	 0.00001	 0.00004	 0.00000	 0.00018	 0.01741	 0.00000	 0.00000	 0.00000		215.166652	-2858.382586
58058	 0.00003	 0.00008	 0.00001	 0.00004	 0.01862	 0.00000	 0.00000	 0.00000		215.166917	-2765.762676
59059	 0.00005	 0.00007	 0.00001	 0.00019	 0.01986	 0.00000	 0.00001	 0.00000		202.071794	-2751.690250
60060	 0.00004	 0.00009	 0.00005	 0.00025	 0.01894	 0.00000	 0.00001	 0.00000		202.967640	-2724.452550
61061	 0.00004	 0.00007	 0.00004	 0.00045	 0.01838	 0.00000	 0.00001	 0.00000		198.470104	-2792.609917
62062	 0.00002	 0.00001	 0.00002	 0.00020	 0.01734	 0.00000	 0.00001	 0.00000		218.677741	-2820.568666
63063	 0.00004	 0.00005	 0.00003	 0.00025	 0.01701	 0.00000	 0.00001	 0.00000		201.641586	-2811.956838
64064	 0.00002	 0.00005	 0.00002	 0.00031	 0.01689	 0.00000	 0.00001	 0.00000		202.713274	-2799.708543
65065	 0.00003	 0.00007	 0.00003	 0.00016	 0.01799	 0.00000	 0.00001	 0.00000		207.636503	-2839.294383
66066	 0.00007	 0.00021	 0.00003	 0.00010	 0.01813	 0.00001	 0.00001	 0.00000		199.633846	-2828.382206
67067	 0.00016	 0.00022	 0.00005	 0.00030	 0.01676	 0.00001	 0.00002	 0.00000		190.848058	-2769.789204
68068	 0.00023	 0.00034	 0.00007	 0.00015	 0.01627	 0.00002	 0.00002	 0.00000		177.950535	-2848.385533
69069	 0.00012	 0.00033	 0.00005	 0.00006	 0.01755	 0.00001	 0.00002	 0.00000		189.714982	-2823.027793
70070	 0.00014	 0.00019	 0.00003	 0.00004	 0.01727	 0.00001	 0.00001	 0.00000		200.321201	-2887.161920
71071	 0.00011	 0.00021	 0.00004	 0.00009	 0.01631	 0.00001	 0.00001	 0.00000		197.244485	-2825.813960
72072	 0.00025	 0.00029	 0.00010	 0.00024	 0.01559	 0.00002	 0.00003	 0.00000		185.740687	-2842.320849
73073	 0.00014	 0.00040	 0.00006	 0.00015	 0.01624	 0.00002	 0.00002	 0.00000		190.433777	-2899.411423
74074	 0.00012	 0.00034	 0.00004	 0.00005	 0.01714	 0.00001	 0.00001	 0.00000		183.386113	-2879.235028
75075	 0.00018	 0.00026	 0.00004	 0.00009	 0.01853	 0.00001	 0.00002	 0.00000		178.872339	-2880.030239
76076	 0.00013	 0.00023	 0.00004	 0.00008	 0.01740	 0.00001	 0.00001	 0.00000		193.690142	-2868.415873
77077	 0.00017	 0.00061	 0.00007	 0.00006	 0.01842	 0.00002	 0.00002	 0.00000		176.277015	-2823.141442
78078	 0.00026	 0.00049	 0.00007	 0.00002	 0.01707	 0.00002	 0.00002	 0.00000		187.869360	-2899.626804
79079	 0.00031	 0.00049	 0.00007	 0.00001	 0.01833	 0.00002	 0.00002	 0.00000		189.830537	-2794.547010
80080	 0.00008	 0.00022	 0.00003	 0.00002	 0.01702	 0.00001	 0.00001	 0.00000		194.960552	-2886.474309
81081	 0.00007	 0.00016	 0.00002	 0.00002	 0.01850	 0.00001	 0.00001	 0.00000		199.444865	-2873.778573
82082	 0.00007	 0.00009	 0.00002	 0.00002	 0.01712	 0.00001	 0.00001	 0.00000		207.025973	-2844.631131
83083	 0.00005	 0.00011	 0.00001	 0.00004	 0.01762	 0.00000	 0.00000	 0.00000		200.384578	-2837.863397
84084	 0.00004	 0.00010	 0.00001	 0.00010	 0.01674	 0.00000	 0.00000	 0.00000		195.687698	-2939.984377
85085	 0.00003	 0.00005	 0.00001	 0.00008	 0.01929	 0.00000	 0.00000	 0.00000		213.131489	-2668.389487
86086	 0.00002	 0.00007	 0.00001	 0.00010	 0.01800	 0.00000	 0.00000	 0.00000		208.858693	-2784.171590
87087	 0.00002	 0.00004	 0.00001	 0.00018	 0.01658	 0.00000	 0.00000	 0.00000		209.008408	-2878.714177
88088	 0.00004	 0.00035	 0.00004	 0.00025	 0.01794	 0.00000	 0.00001	 0.00000		196.595276	-2802.959949
89089	 0.00003	 0.00008	 0.00002	 0.00033	 0.01822	 0.00000	 0.00001	 0.00000		195.779492	-2793.327522
90090	 0.00001	 0.00002	 0.00001	 0.00018	 0.01955	 0.00000	 0.00000	 0.00000		216.748373	-2815.082217
91091	 0.00001	 0.00001	 0.00002	 0.00027	 0.01640	 0.00000	 0.00001	 0.00000		211.709433	-2793.264284
92092	 0.00001	 0.00003	 0.00002	 0.00053	 0.01726	 0.00000	 0.00001	 0.00000		208.846483	-2857.987278
93093	 0.00001	 0.00003	 0.00001	 0.00040	 0.01630	 0.00000	 0.00000	 0.00000		208.667332	-2931.301733
94094	 0.00001	 0.00003	 0.00002	 0.00056	 0.01913	 0.00000	 0.00001	 0.00000		207.762273	-2813.645123
95095	 0.00001	 0.00004	 0.00004	 0.00023	 0.01776	 0.00000	 0.00001	 0.00000		205.901064	-2843.929406
96096	 0.00002	 0.00009	 0.00001	 0.00031	 0.01655	 0.00000	 0.00001	 0.00000		207.588321	-2852.509047
97097	 0.00003	 0.00003	 0.00002	 0.00024	 0.01768	 0.00000	 0.00001	 0.00000		210.093377	-2831.033720
98098	 0.00002	 0.00006	 0.00002	 0.00053	 0.01662	 0.00000	 0.00001	 0.00000		201.455514	-2847.657262
99099	 0.00002	 0.00004	 0.00002	 0.00031	 0.01805	 0.00000	 0.00001	 0.00000		204.827164	-2737.377594
100100	 0.00003	 0.00007	 0.00002	 0.00027	 0.01818	 0.00000	 0.00001	 0.00000		196.189203	-2864.945026
101101	 0.00003	 0.00004	 0.00002	 0.00020	 0.01742	 0.00000	 0.00001	 0.00000		212.027032	-2732.729408
102102	 0.00003	 0.00010	 0.00003	 0.00047	 0.01839	 0.00000	 0.00001	 0.00000		195.210829	-2802.615044
