Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00001	 0.00012	 0.01300	 0.00000	 0.00000	 0.00000		225.715140	-2236.689152
1001	 0.00002	 0.00006	 0.00001	 0.00006	 0.01317	 0.00000	 0.00000	 0.00000		219.938780	-2209.928467
2002	 0.00002	 0.00017	 0.00001	 0.00006	 0.01419	 0.00000	 0.00000	 0.00000		208.131475	-2143.633864
3003	 0.00002	 0.00006	 0.00001	 0.00009	 0.01272	 0.00000	 0.00000	 0.00000		209.723081	-2180.575922
4004	 0.00003	 0.00003	 0.00001	 0.00009	 0.01233	 0.00000	 0.00000	 0.00000		225.404967	-2227.411615
5005	 0.00005	 0.00004	 0.00002	 0.00013	 0.01255	 0.00000	 0.00001	 0.00000		213.928688	-2190.336750
6006	 0.00006	 0.00008	 0.00002	 0.00033	 0.01322	 0.00001	 0.00001	 0.00000		200.536959	-2207.894773
7007	 0.00005	 0.00005	 0.00001	 0.00003	 0.01385	 0.00000	 0.00000	 0.00000		226.787315	-2182.178191
8008	 0.00002	 0.00002	 0.00001	 0.00009	 0.01368	 0.00000	 0.00000	 0.00000		223.517487	-2225.978642
9009	 0.00004	 0.00016	 0.00003	 0.00032	 0.01247	 0.00000	 0.00001	 0.00000		199.616269	-2254.847237
10010	 0.00004	 0.00012	 0.00002	 0.00022	 0.01344	 0.00001	 0.00001	 0.00000		202.562064	-2207.720612
11011	 0.00003	 0.00006	 0.00002	 0.00011	 0.01367	 0.00000	 0.00001	 0.00000		214.225642	-2206.160785
12012	 0.00003	 0.00004	 0.00003	 0.00020	 0.01274	 0.00000	 0.00001	 0.00000		211.456233	-2182.579044
13013	 0.00002	 0.00002	 0.00001	 0.00011	 0.01396	 0.00000	 0.00000	 0.00000		220.163842	-2220.686595
14014	 0.00003	 0.00004	 0.00003	 0.00021	 0.01394	 0.00000	 0.00001	 0.00000		208.758116	-2162.414893
15015	 0.00002	 0.00005	 0.00003	 0.00029	 0.01339	 0.00000	 0.00001	 0.00000		209.299437	-2196.822052
16016	 0.00001	 0.00001	 0.00005	 0.00027	 0.01396	 0.00000	 0.00001	 0.00000		223.333546	-2125.033368
