Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00022	 0.00026	 0.00025	 0.00041	 0.01972	 0.00002	 0.00006	 0.00000		184.436013	-3218.666770
1001	 0.00025	 0.00035	 0.00017	 0.00042	 0.01850	 0.00002	 0.00005	 0.00000		184.119407	-3177.971609
2002	 0.00009	 0.00018	 0.00007	 0.00016	 0.02125	 0.00001	 0.00002	 0.00000		199.229770	-3111.680876
3003	 0.00022	 0.00037	 0.00038	 0.00052	 0.01972	 0.00002	 0.00007	 0.00000		177.481076	-3175.275155
4004	 0.00006	 0.00010	 0.00015	 0.00027	 0.01857	 0.00000	 0.00004	 0.00000		202.837092	-3197.579438
5005	 0.00006	 0.00011	 0.00029	 0.00034	 0.02163	 0.00000	 0.00004	 0.00000		188.540132	-3220.470563
6006	 0.00006	 0.00011	 0.00015	 0.00039	 0.01970	 0.00000	 0.00003	 0.00000		189.641366	-3270.395304
7007	 0.00007	 0.00025	 0.00006	 0.00008	 0.02099	 0.00000	 0.00001	 0.00000		204.461155	-3230.549299
8008	 0.00003	 0.00005	 0.00002	 0.00005	 0.02033	 0.00000	 0.00001	 0.00000		219.914626	-3175.253760
9009	 0.00007	 0.00004	 0.00004	 0.00011	 0.02144	 0.00000	 0.00001	 0.00000		211.007446	-3119.700554
10010	 0.00006	 0.00010	 0.00010	 0.00017	 0.01909	 0.00000	 0.00002	 0.00000		201.007239	-3130.573705
11011	 0.00007	 0.00005	 0.00009	 0.00016	 0.02167	 0.00000	 0.00002	 0.00000		200.307769	-3142.248346
12012	 0.00001	 0.00005	 0.00005	 0.00020	 0.02008	 0.00000	 0.00001	 0.00000		201.307079	-3221.243907
13013	 0.00002	 0.00012	 0.00014	 0.00050	 0.02119	 0.00000	 0.00003	 0.00000		188.543388	-3182.343452
14014	 0.00001	 0.00013	 0.00018	 0.00027	 0.02174	 0.00000	 0.00004	 0.00000		199.693508	-3206.466564
15015	 0.00001	 0.00003	 0.00007	 0.00033	 0.02055	 0.00000	 0.00002	 0.00000		198.888692	-3151.144848
16016	 0.00005	 0.00017	 0.00008	 0.00025	 0.01963	 0.00000	 0.00002	 0.00000		197.928622	-3236.147633
17017	 0.00003	 0.00007	 0.00008	 0.00042	 0.01975	 0.00000	 0.00002	 0.00000		195.786267	-3191.067215
18018	 0.00008	 0.00008	 0.00010	 0.00024	 0.01938	 0.00000	 0.00002	 0.00000		196.903284	-3246.134774
19019	 0.00002	 0.00002	 0.00016	 0.00082	 0.02146	 0.00000	 0.00005	 0.00000		200.669580	-3213.350857
20020	 0.00002	 0.00007	 0.00010	 0.00034	 0.02009	 0.00000	 0.00002	 0.00000		187.465162	-3433.272650
21021	 0.00005	 0.00017	 0.00020	 0.00039	 0.02112	 0.00000	 0.00004	 0.00000		187.092790	-3123.216879
22022	 0.00005	 0.00019	 0.00015	 0.00059	 0.01952	 0.00000	 0.00004	 0.00000		180.845717	-3228.681046
23023	 0.00003	 0.00013	 0.00006	 0.00019	 0.02095	 0.00000	 0.00001	 0.00000		197.669633	-3349.441909
24024	 0.00003	 0.00010	 0.00006	 0.00014	 0.02041	 0.00000	 0.00001	 0.00000		201.541322	-3204.834136
25025	 0.00002	 0.00005	 0.00005	 0.00010	 0.01915	 0.00000	 0.00001	 0.00000		214.664296	-3222.707898
26026	 0.00003	 0.00004	 0.00001	 0.00003	 0.02242	 0.00000	 0.00000	 0.00000		231.462439	-3088.507110
27027	 0.00002	 0.00002	 0.00003	 0.00004	 0.02118	 0.00000	 0.00000	 0.00000		222.378031	-3226.792267
28028	 0.00001	 0.00001	 0.00001	 0.00003	 0.02039	 0.00000	 0.00000	 0.00000		240.415715	-3331.879252
29029	 0.00006	 0.00006	 0.00005	 0.00026	 0.02231	 0.00000	 0.00001	 0.00000		198.113951	-3278.720036
30030	 0.00002	 0.00007	 0.00001	 0.00001	 0.02110	 0.00000	 0.00000	 0.00000		254.610887	-3043.545482
31031	 0.00004	 0.00005	 0.00001	 0.00005	 0.02111	 0.00000	 0.00000	 0.00000		210.772772	-3253.707634
32032	 0.00004	 0.00007	 0.00003	 0.00008	 0.02162	 0.00000	 0.00001	 0.00000		211.634264	-3169.338488
33033	 0.00005	 0.00009	 0.00007	 0.00012	 0.02060	 0.00001	 0.00001	 0.00000		206.116498	-3183.962240
34034	 0.00005	 0.00005	 0.00004	 0.00004	 0.02268	 0.00000	 0.00001	 0.00000		219.940078	-3189.890029
35035	 0.00009	 0.00007	 0.00007	 0.00017	 0.01958	 0.00001	 0.00002	 0.00000		201.118488	-3265.918371
36036	 0.00007	 0.00008	 0.00005	 0.00012	 0.02080	 0.00000	 0.00001	 0.00000		208.028815	-3136.639944
37037	 0.00002	 0.00006	 0.00013	 0.00037	 0.02110	 0.00000	 0.00003	 0.00000		192.535932	-3187.966382
38038	 0.00004	 0.00008	 0.00013	 0.00040	 0.02003	 0.00000	 0.00003	 0.00000		194.305000	-3197.121707
39039	 0.00005	 0.00003	 0.00008	 0.00015	 0.02328	 0.00000	 0.00002	 0.00000		210.718121	-3066.885184
40040	 0.00001	 0.00003	 0.00003	 0.00004	 0.02093	 0.00000	 0.00001	 0.00000		232.311835	-3045.883743
41041	 0.00005	 0.00009	 0.00008	 0.00027	 0.01988	 0.00000	 0.00002	 0.00000		198.088998	-3154.610363
42042	 0.00006	 0.00012	 0.00014	 0.00050	 0.02075	 0.00001	 0.00004	 0.00000		190.069148	-3147.617526
43043	 0.00007	 0.00008	 0.00008	 0.00025	 0.02046	 0.00001	 0.00002	 0.00000		198.462219	-3076.179983
44044	 0.00014	 0.00021	 0.00016	 0.00058	 0.02123	 0.00001	 0.00004	 0.00000		179.370658	-3291.116069
