Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00005	 0.00005	 0.00003	 0.00007	 0.02004	 0.00000	 0.00001		220.322863	-3336.251545
1001	 0.00003	 0.00004	 0.00004	 0.00023	 0.02207	 0.00000	 0.00001		207.366903	-3346.715882
2002	 0.00003	 0.00005	 0.00004	 0.00012	 0.02214	 0.00000	 0.00001		215.430080	-3305.198455
3003	 0.00015	 0.00017	 0.00008	 0.00017	 0.02007	 0.00001	 0.00003		200.869709	-3384.590612
4004	 0.00007	 0.00020	 0.00005	 0.00014	 0.02078	 0.00000	 0.00002		205.868450	-3206.151840
5005	 0.00003	 0.00004	 0.00003	 0.00010	 0.02089	 0.00000	 0.00001		217.493937	-3438.894998
6006	 0.00017	 0.00016	 0.00006	 0.00027	 0.02154	 0.00001	 0.00002		189.877595	-3366.270063
7007	 0.00011	 0.00032	 0.00007	 0.00014	 0.02283	 0.00001	 0.00002		197.256862	-3193.737226
8008	 0.00013	 0.00046	 0.00006	 0.00008	 0.02120	 0.00001	 0.00002		205.663817	-3345.481906
9009	 0.00006	 0.00009	 0.00005	 0.00023	 0.02154	 0.00001	 0.00002		203.280212	-3348.831302
10010	 0.00007	 0.00010	 0.00004	 0.00008	 0.02129	 0.00001	 0.00001		212.493405	-3365.213005
11011	 0.00011	 0.00014	 0.00005	 0.00005	 0.02199	 0.00001	 0.00001		210.307960	-3389.355486
12012	 0.00021	 0.00037	 0.00006	 0.00004	 0.02112	 0.00002	 0.00002		208.017767	-3394.546247
13013	 0.00011	 0.00020	 0.00005	 0.00003	 0.02228	 0.00001	 0.00001		205.915284	-3297.060502
14014	 0.00015	 0.00019	 0.00004	 0.00003	 0.01992	 0.00001	 0.00001		209.874387	-3315.005014
15015	 0.00019	 0.00028	 0.00006	 0.00007	 0.01954	 0.00002	 0.00002		196.719249	-3366.022059
16016	 0.00005	 0.00019	 0.00002	 0.00003	 0.02121	 0.00000	 0.00001		208.905942	-3368.195829
17017	 0.00002	 0.00004	 0.00001	 0.00002	 0.02282	 0.00000	 0.00000		225.468333	-3354.919014
18018	 0.00002	 0.00004	 0.00001	 0.00001	 0.02259	 0.00000	 0.00000		237.021808	-3328.556913
19019	 0.00002	 0.00004	 0.00001	 0.00001	 0.02253	 0.00000	 0.00000		234.292465	-3307.894666
20020	 0.00004	 0.00017	 0.00002	 0.00002	 0.02171	 0.00000	 0.00001		224.088635	-3313.653351
