Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00011	 0.00002	 0.00022	 0.01034	 0.00000	 0.00001		208.175754	-1775.023427
1001	 0.00007	 0.00011	 0.00003	 0.00036	 0.01113	 0.00001	 0.00001		206.975766	-1708.411041
2002	 0.00003	 0.00013	 0.00001	 0.00016	 0.01093	 0.00000	 0.00001		213.104605	-1726.826020
3003	 0.00002	 0.00004	 0.00001	 0.00020	 0.01138	 0.00000	 0.00000		227.063915	-1738.868518
4004	 0.00007	 0.00014	 0.00002	 0.00009	 0.01188	 0.00001	 0.00001		209.183228	-1721.166322
5005	 0.00006	 0.00013	 0.00004	 0.00029	 0.01090	 0.00001	 0.00001		202.474056	-1760.452371
6006	 0.00002	 0.00008	 0.00001	 0.00009	 0.01008	 0.00000	 0.00000		217.969777	-1711.114333
7007	 0.00002	 0.00005	 0.00001	 0.00008	 0.01140	 0.00000	 0.00000		220.010905	-1757.285100
8008	 0.00002	 0.00009	 0.00001	 0.00012	 0.01162	 0.00000	 0.00000		211.696521	-1756.714575
9009	 0.00002	 0.00005	 0.00001	 0.00011	 0.01062	 0.00000	 0.00000		221.783747	-1757.233955
10010	 0.00005	 0.00009	 0.00003	 0.00005	 0.01099	 0.00001	 0.00001		207.150483	-1727.389843
11011	 0.00004	 0.00010	 0.00002	 0.00003	 0.01121	 0.00001	 0.00001		210.045972	-1721.160864
12012	 0.00007	 0.00010	 0.00002	 0.00028	 0.01025	 0.00001	 0.00001		207.263619	-1720.332241
13013	 0.00002	 0.00003	 0.00001	 0.00005	 0.01037	 0.00000	 0.00000		223.984138	-1753.547537
14014	 0.00002	 0.00002	 0.00001	 0.00013	 0.01126	 0.00000	 0.00000		225.599884	-1708.345942
15015	 0.00001	 0.00007	 0.00001	 0.00013	 0.00989	 0.00000	 0.00000		223.344681	-1747.022102
16016	 0.00004	 0.00010	 0.00001	 0.00004	 0.01105	 0.00001	 0.00001		211.445995	-1700.651974
17017	 0.00006	 0.00011	 0.00002	 0.00017	 0.00964	 0.00001	 0.00001		208.218856	-1721.737299
18018	 0.00012	 0.00016	 0.00003	 0.00015	 0.01131	 0.00001	 0.00001		197.462990	-1689.498375
19019	 0.00006	 0.00009	 0.00002	 0.00010	 0.01041	 0.00001	 0.00001		210.646816	-1721.661074
20020	 0.00010	 0.00016	 0.00002	 0.00006	 0.01110	 0.00001	 0.00001		198.441338	-1729.146766
21021	 0.00004	 0.00010	 0.00002	 0.00016	 0.00964	 0.00001	 0.00001		217.655015	-1758.856325
22022	 0.00006	 0.00009	 0.00001	 0.00005	 0.01008	 0.00000	 0.00001		204.100315	-1749.787813
23023	 0.00001	 0.00003	 0.00000	 0.00035	 0.01050	 0.00000	 0.00000		233.848382	-1725.657488
24024	 0.00001	 0.00001	 0.00000	 0.00004	 0.01170	 0.00000	 0.00000		239.661951	-1731.021515
25025	 0.00001	 0.00004	 0.00001	 0.00001	 0.01258	 0.00000	 0.00000		229.236239	-1691.139106
26026	 0.00005	 0.00017	 0.00002	 0.00005	 0.01182	 0.00001	 0.00001		199.251314	-1682.081466
27027	 0.00003	 0.00004	 0.00001	 0.00006	 0.01169	 0.00000	 0.00000		221.550052	-1707.380744
28028	 0.00003	 0.00009	 0.00001	 0.00024	 0.00991	 0.00000	 0.00000		210.973338	-1792.464543
29029	 0.00002	 0.00010	 0.00001	 0.00008	 0.01131	 0.00000	 0.00000		214.075059	-1701.122319
