Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00011	 0.00012	 0.00004	 0.00004	 0.02359	 0.00001	 0.00001		208.227308	-3684.253834
1001	 0.00008	 0.00010	 0.00003	 0.00003	 0.02416	 0.00000	 0.00001		223.030026	-3652.081589
2002	 0.00009	 0.00012	 0.00004	 0.00004	 0.02213	 0.00001	 0.00001		206.686077	-3696.301742
3003	 0.00041	 0.00036	 0.00009	 0.00004	 0.02229	 0.00002	 0.00002		203.986290	-3652.912983
4004	 0.00013	 0.00020	 0.00007	 0.00004	 0.02322	 0.00001	 0.00001		204.994241	-3567.380255
5005	 0.00004	 0.00006	 0.00002	 0.00002	 0.02276	 0.00000	 0.00000		220.173889	-3680.207746
6006	 0.00003	 0.00008	 0.00002	 0.00003	 0.02634	 0.00000	 0.00001		210.624580	-3656.243267
7007	 0.00004	 0.00006	 0.00003	 0.00004	 0.02269	 0.00000	 0.00001		224.832854	-3601.948581
8008	 0.00022	 0.00018	 0.00010	 0.00012	 0.02498	 0.00001	 0.00002		194.279354	-3600.679939
9009	 0.00010	 0.00011	 0.00005	 0.00008	 0.02429	 0.00001	 0.00001		203.426191	-3680.999037
10010	 0.00015	 0.00038	 0.00011	 0.00013	 0.02349	 0.00001	 0.00002		194.243085	-3635.860043
11011	 0.00026	 0.00033	 0.00011	 0.00026	 0.02303	 0.00002	 0.00003		181.398606	-3760.871057
12012	 0.00015	 0.00029	 0.00009	 0.00009	 0.02414	 0.00001	 0.00002		198.650131	-3633.902272
13013	 0.00006	 0.00005	 0.00002	 0.00002	 0.02419	 0.00000	 0.00000		230.772015	-3612.966371
14014	 0.00005	 0.00006	 0.00004	 0.00003	 0.02410	 0.00000	 0.00001		224.505695	-3636.208801
15015	 0.00007	 0.00010	 0.00003	 0.00003	 0.02407	 0.00001	 0.00001		219.182543	-3612.203920
16016	 0.00002	 0.00003	 0.00003	 0.00006	 0.02330	 0.00000	 0.00001		223.465976	-3746.795049
17017	 0.00005	 0.00013	 0.00004	 0.00008	 0.02287	 0.00001	 0.00001		210.223605	-3701.964761
18018	 0.00004	 0.00013	 0.00004	 0.00005	 0.02197	 0.00000	 0.00001		214.388439	-3608.963386
19019	 0.00005	 0.00006	 0.00003	 0.00004	 0.02332	 0.00000	 0.00001		216.043503	-3587.447345
20020	 0.00003	 0.00004	 0.00001	 0.00005	 0.02272	 0.00000	 0.00000		208.624233	-3619.522180
