Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00001	 0.00001	 0.00002	 0.02627	 0.00000	 0.00000		231.187877	-4348.523580
1001	 0.00001	 0.00002	 0.00001	 0.00003	 0.02821	 0.00000	 0.00000		214.089073	-4336.243691
2002	 0.00000	 0.00003	 0.00000	 0.00001	 0.02846	 0.00000	 0.00000		224.983502	-4270.018179
3003	 0.00000	 0.00002	 0.00000	 0.00001	 0.02724	 0.00000	 0.00000		230.544604	-4313.653885
4004	 0.00001	 0.00003	 0.00000	 0.00002	 0.02723	 0.00000	 0.00000		210.671064	-4396.361427
5005	 0.00000	 0.00002	 0.00000	 0.00003	 0.02788	 0.00000	 0.00000		209.548288	-4390.310687
6006	 0.00001	 0.00002	 0.00000	 0.00003	 0.02652	 0.00000	 0.00000		210.379614	-4374.104552
7007	 0.00001	 0.00003	 0.00000	 0.00001	 0.02806	 0.00000	 0.00000		217.649721	-4256.828040
8008	 0.00000	 0.00002	 0.00000	 0.00002	 0.02611	 0.00000	 0.00000		218.505123	-4388.335758
9009	 0.00000	 0.00001	 0.00000	 0.00003	 0.02785	 0.00000	 0.00000		224.199044	-4311.395204
10010	 0.00000	 0.00000	 0.00000	 0.00005	 0.02880	 0.00000	 0.00000		227.840983	-4269.183140
11011	 0.00000	 0.00001	 0.00000	 0.00008	 0.02776	 0.00000	 0.00000		215.041214	-4334.282866
12012	 0.00000	 0.00001	 0.00000	 0.00009	 0.02700	 0.00000	 0.00000		227.961169	-4379.628118
13013	 0.00000	 0.00001	 0.00000	 0.00001	 0.02814	 0.00000	 0.00000		221.983204	-4344.249051
14014	 0.00000	 0.00001	 0.00000	 0.00002	 0.02830	 0.00000	 0.00000		216.425974	-4347.463115
15015	 0.00000	 0.00001	 0.00000	 0.00001	 0.02729	 0.00000	 0.00000		222.269987	-4327.035305
16016	 0.00000	 0.00002	 0.00000	 0.00000	 0.02996	 0.00000	 0.00000		251.978392	-4224.339363
17017	 0.00000	 0.00008	 0.00000	 0.00001	 0.02756	 0.00000	 0.00000		246.780788	-4379.417292
18018	 0.00000	 0.00003	 0.00000	 0.00001	 0.02840	 0.00000	 0.00000		237.934475	-4166.949656
19019	 0.00000	 0.00000	 0.00000	 0.00000	 0.02723	 0.00000	 0.00000		242.826971	-4378.004606
20020	 0.00000	 0.00000	 0.00000	 0.00001	 0.02805	 0.00000	 0.00000		235.695272	-4301.463673
21021	 0.00000	 0.00000	 0.00000	 0.00000	 0.02803	 0.00000	 0.00000		254.796819	-4220.424602
22022	 0.00000	 0.00000	 0.00000	 0.00001	 0.02770	 0.00000	 0.00000		251.174733	-4234.554682
23023	 0.00000	 0.00000	 0.00000	 0.00001	 0.02871	 0.00000	 0.00000		257.182087	-4244.103576
24024	 0.00000	 0.00000	 0.00000	 0.00002	 0.02819	 0.00000	 0.00000		235.147931	-4307.901308
25025	 0.00000	 0.00001	 0.00000	 0.00001	 0.02907	 0.00000	 0.00000		240.664733	-4158.381510
26026	 0.00000	 0.00000	 0.00000	 0.00001	 0.02647	 0.00000	 0.00000		256.846778	-4295.912889
27027	 0.00000	 0.00001	 0.00000	 0.00001	 0.02669	 0.00000	 0.00000		241.023092	-4289.157651
28028	 0.00000	 0.00001	 0.00001	 0.00003	 0.02925	 0.00000	 0.00000		228.138074	-4295.897985
29029	 0.00000	 0.00001	 0.00001	 0.00003	 0.02702	 0.00000	 0.00000		229.870999	-4283.689624
30030	 0.00000	 0.00004	 0.00001	 0.00003	 0.02795	 0.00000	 0.00000		221.692591	-4285.128999
31031	 0.00000	 0.00004	 0.00001	 0.00002	 0.02893	 0.00000	 0.00000		232.576951	-4141.774271
32032	 0.00000	 0.00003	 0.00001	 0.00002	 0.02638	 0.00000	 0.00000		228.352208	-4327.588629
33033	 0.00000	 0.00001	 0.00001	 0.00004	 0.02806	 0.00000	 0.00000		227.090267	-4271.416765
