Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00007	 0.00000	 0.00015	 0.01705	 0.00000	 0.00000		198.291941	-2810.436524
1001	 0.00001	 0.00007	 0.00001	 0.00011	 0.01742	 0.00000	 0.00000		196.605777	-2873.505707
2002	 0.00001	 0.00003	 0.00000	 0.00006	 0.01774	 0.00000	 0.00000		205.811511	-2846.992727
3003	 0.00000	 0.00001	 0.00000	 0.00006	 0.01588	 0.00000	 0.00000		223.618664	-2885.353861
4004	 0.00000	 0.00002	 0.00000	 0.00002	 0.01951	 0.00000	 0.00000		215.388060	-2778.186259
5005	 0.00001	 0.00004	 0.00001	 0.00003	 0.01896	 0.00000	 0.00000		208.971359	-2877.206582
6006	 0.00001	 0.00003	 0.00001	 0.00005	 0.01748	 0.00000	 0.00000		206.062997	-2847.368817
7007	 0.00001	 0.00002	 0.00001	 0.00007	 0.01600	 0.00000	 0.00000		213.122662	-2893.470744
8008	 0.00002	 0.00005	 0.00001	 0.00018	 0.01673	 0.00000	 0.00000		202.436287	-2850.990380
9009	 0.00001	 0.00005	 0.00000	 0.00005	 0.01867	 0.00000	 0.00000		202.754128	-2829.532357
10010	 0.00002	 0.00002	 0.00001	 0.00007	 0.01874	 0.00000	 0.00000		209.882059	-2770.780977
11011	 0.00001	 0.00002	 0.00001	 0.00024	 0.01633	 0.00000	 0.00000		212.005233	-2766.159211
12012	 0.00002	 0.00019	 0.00003	 0.00011	 0.01689	 0.00000	 0.00000		198.437052	-2883.716729
13013	 0.00003	 0.00008	 0.00002	 0.00008	 0.01804	 0.00000	 0.00000		194.837203	-2848.628441
14014	 0.00004	 0.00006	 0.00003	 0.00013	 0.01740	 0.00000	 0.00001		202.034025	-2835.258860
15015	 0.00003	 0.00008	 0.00002	 0.00018	 0.01821	 0.00000	 0.00001		198.091810	-2798.483018
16016	 0.00004	 0.00014	 0.00002	 0.00003	 0.01818	 0.00000	 0.00001		207.429796	-2728.633800
17017	 0.00005	 0.00022	 0.00002	 0.00014	 0.01709	 0.00000	 0.00001		182.759977	-2848.351743
18018	 0.00002	 0.00005	 0.00001	 0.00001	 0.01810	 0.00000	 0.00000		198.479229	-2825.927522
19019	 0.00005	 0.00016	 0.00002	 0.00005	 0.01599	 0.00000	 0.00000		184.953431	-2887.578444
20020	 0.00004	 0.00010	 0.00002	 0.00001	 0.01574	 0.00000	 0.00000		206.405791	-2829.927883
21021	 0.00012	 0.00039	 0.00005	 0.00007	 0.01755	 0.00001	 0.00001		175.987833	-2771.199702
