Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
61061	 0.00014	 0.00015	 0.00629	 0.01219	 0.00000	 0.00001	 0.01122	 0.00000		163.475870	-5140.517978
62062	 0.00008	 0.00007	 0.00565	 0.01094	 0.00000	 0.00000	 0.01150	 0.00000		165.435514	-5153.598052
63063	 0.00005	 0.00004	 0.00665	 0.01327	 0.00000	 0.00000	 0.01153	 0.00000		170.835361	-5112.082232
64064	 0.00003	 0.00009	 0.00568	 0.01243	 0.00000	 0.00000	 0.01185	 0.00000		161.556753	-5138.114609
65065	 0.00002	 0.00024	 0.00737	 0.01279	 0.00000	 0.00000	 0.00951	 0.00000		166.872749	-5130.375547
66066	 0.00006	 0.00012	 0.00733	 0.01253	 0.00000	 0.00000	 0.01034	 0.00000		165.594675	-5141.182758
67067	 0.00009	 0.00017	 0.00777	 0.01187	 0.00000	 0.00000	 0.01159	 0.00000		159.947312	-5062.580140
68068	 0.00010	 0.00022	 0.00761	 0.01282	 0.00000	 0.00001	 0.01147	 0.00000		159.439512	-5170.969760
69069	 0.00011	 0.00010	 0.00676	 0.01292	 0.00000	 0.00000	 0.01139	 0.00000		162.267029	-5056.617858
70070	 0.00010	 0.00036	 0.00642	 0.01333	 0.00000	 0.00001	 0.01040	 0.00000		162.716119	-5141.821815
71071	 0.00014	 0.00017	 0.00689	 0.01294	 0.00000	 0.00001	 0.01088	 0.00000		162.400066	-5091.766585
72072	 0.00013	 0.00025	 0.00770	 0.01196	 0.00000	 0.00001	 0.01204	 0.00000		153.179011	-5179.391988
73073	 0.00012	 0.00009	 0.00735	 0.01092	 0.00000	 0.00000	 0.01232	 0.00000		154.850160	-5116.880029
74074	 0.00024	 0.00024	 0.00624	 0.01195	 0.00000	 0.00001	 0.01163	 0.00000		162.022069	-5106.895703
75075	 0.00005	 0.00008	 0.00835	 0.01180	 0.00000	 0.00000	 0.01025	 0.00000		172.059838	-5197.311258
76076	 0.00012	 0.00017	 0.00566	 0.01213	 0.00000	 0.00001	 0.01049	 0.00000		166.510697	-5154.114394
77077	 0.00013	 0.00013	 0.00745	 0.01263	 0.00000	 0.00001	 0.01108	 0.00000		166.193095	-5180.046253
78078	 0.00015	 0.00050	 0.00570	 0.01171	 0.00000	 0.00001	 0.01244	 0.00000		157.883955	-5162.603381
79079	 0.00034	 0.00025	 0.00694	 0.01205	 0.00000	 0.00001	 0.01049	 0.00000		156.947904	-5139.909766
80080	 0.00028	 0.00027	 0.00723	 0.01198	 0.00000	 0.00001	 0.01061	 0.00000		159.436497	-5091.886051
81081	 0.00022	 0.00055	 0.00545	 0.01195	 0.00000	 0.00002	 0.01004	 0.00000		161.542851	-5163.200972
82082	 0.00028	 0.00025	 0.00751	 0.01270	 0.00000	 0.00001	 0.01177	 0.00000		156.621545	-5194.370138
83083	 0.00010	 0.00025	 0.00857	 0.01197	 0.00000	 0.00001	 0.01126	 0.00000		158.931290	-5041.423092
84084	 0.00048	 0.00027	 0.00766	 0.01374	 0.00000	 0.00002	 0.01141	 0.00000		156.701586	-5067.579798
85085	 0.00016	 0.00025	 0.00592	 0.01175	 0.00000	 0.00001	 0.01082	 0.00000		164.997787	-5167.813904
86086	 0.00019	 0.00025	 0.00703	 0.01176	 0.00000	 0.00001	 0.01022	 0.00000		166.790677	-5172.299082
87087	 0.00021	 0.00037	 0.00645	 0.01140	 0.00000	 0.00001	 0.00989	 0.00000		162.301852	-5161.447821
88088	 0.00014	 0.00016	 0.00652	 0.01161	 0.00000	 0.00001	 0.00963	 0.00000		164.358751	-5222.957014
89089	 0.00010	 0.00017	 0.00683	 0.01235	 0.00000	 0.00001	 0.01152	 0.00000		161.920503	-5131.531102
90090	 0.00006	 0.00018	 0.00694	 0.01197	 0.00000	 0.00000	 0.00986	 0.00000		168.483734	-5199.968573
91091	 0.00008	 0.00011	 0.00738	 0.01479	 0.00000	 0.00000	 0.01075	 0.00000		164.004956	-5174.067625
92092	 0.00004	 0.00006	 0.00723	 0.01235	 0.00000	 0.00000	 0.01082	 0.00000		168.223851	-5069.323089
93093	 0.00003	 0.00003	 0.00799	 0.01218	 0.00000	 0.00000	 0.01086	 0.00000		161.430639	-5141.480561
94094	 0.00002	 0.00003	 0.00571	 0.01250	 0.00000	 0.00000	 0.01230	 0.00000		166.357486	-5092.908022
95095	 0.00002	 0.00004	 0.00724	 0.01275	 0.00000	 0.00000	 0.01175	 0.00000		167.048172	-5063.035514
96096	 0.00001	 0.00004	 0.00720	 0.01228	 0.00000	 0.00000	 0.01284	 0.00000		162.549822	-5163.744348
97097	 0.00001	 0.00004	 0.00644	 0.01154	 0.00000	 0.00000	 0.01148	 0.00000		162.477029	-5190.081929
98098	 0.00002	 0.00003	 0.00654	 0.01402	 0.00000	 0.00000	 0.01134	 0.00000		164.071513	-5080.646679
99099	 0.00001	 0.00001	 0.00690	 0.01346	 0.00000	 0.00000	 0.00961	 0.00000		190.441630	-5161.002080
100100	 0.00001	 0.00001	 0.00651	 0.01216	 0.00000	 0.00000	 0.01080	 0.00000		171.948016	-5062.534090
101101	 0.00001	 0.00002	 0.00609	 0.01344	 0.00000	 0.00000	 0.01073	 0.00000		168.840166	-5178.124138
102102	 0.00002	 0.00003	 0.00616	 0.01316	 0.00000	 0.00000	 0.01016	 0.00000		170.800372	-5133.268173
103103	 0.00002	 0.00003	 0.00704	 0.01238	 0.00000	 0.00000	 0.01071	 0.00000		175.209350	-5065.850801
104104	 0.00003	 0.00004	 0.00662	 0.01255	 0.00000	 0.00000	 0.01082	 0.00000		171.660744	-5081.544704
105105	 0.00004	 0.00013	 0.00619	 0.01225	 0.00000	 0.00000	 0.01054	 0.00000		169.642872	-5099.567034
106106	 0.00004	 0.00010	 0.00564	 0.01237	 0.00000	 0.00000	 0.01140	 0.00000		159.109580	-5194.026949
107107	 0.00008	 0.00010	 0.00714	 0.01202	 0.00000	 0.00000	 0.01146	 0.00000		162.384442	-5120.259011
108108	 0.00011	 0.00013	 0.00645	 0.01210	 0.00000	 0.00001	 0.01184	 0.00000		163.907481	-5224.768451
109109	 0.00011	 0.00015	 0.00720	 0.01254	 0.00000	 0.00001	 0.01083	 0.00000		159.910372	-5163.169497
110110	 0.00016	 0.00018	 0.00652	 0.01219	 0.00000	 0.00001	 0.01232	 0.00000		153.686486	-5110.671753
111111	 0.00018	 0.00010	 0.00693	 0.01063	 0.00000	 0.00001	 0.01115	 0.00000		159.269940	-5153.109367
112112	 0.00015	 0.00015	 0.00744	 0.01242	 0.00000	 0.00001	 0.01025	 0.00000		158.146549	-5107.957684
113113	 0.00012	 0.00009	 0.00707	 0.01248	 0.00000	 0.00000	 0.00991	 0.00000		161.323139	-5078.663925
114114	 0.00009	 0.00013	 0.00688	 0.01298	 0.00000	 0.00001	 0.01203	 0.00000		164.525108	-5028.712541
115115	 0.00016	 0.00026	 0.00799	 0.01197	 0.00000	 0.00001	 0.01129	 0.00000		159.091746	-5142.262494
116116	 0.00004	 0.00010	 0.00720	 0.01251	 0.00000	 0.00000	 0.01126	 0.00000		163.089854	-5086.447676
117117	 0.00005	 0.00013	 0.00607	 0.01137	 0.00000	 0.00000	 0.01176	 0.00000		168.045427	-5060.389378
118118	 0.00004	 0.00010	 0.00647	 0.01192	 0.00000	 0.00000	 0.01136	 0.00000		171.118012	-5083.189475
119119	 0.00008	 0.00020	 0.00709	 0.01109	 0.00000	 0.00000	 0.01031	 0.00000		156.328915	-5123.025677
120120	 0.00005	 0.00005	 0.00613	 0.01185	 0.00000	 0.00000	 0.01108	 0.00000		165.992032	-5145.875137
121121	 0.00003	 0.00004	 0.00917	 0.01170	 0.00000	 0.00000	 0.01223	 0.00000		165.626051	-5055.554278
122122	 0.00001	 0.00003	 0.00722	 0.01224	 0.00000	 0.00000	 0.01154	 0.00000		174.416506	-5114.201900
123123	 0.00005	 0.00009	 0.00649	 0.01256	 0.00000	 0.00000	 0.01184	 0.00000		165.909719	-5066.277402
124124	 0.00003	 0.00003	 0.00550	 0.01240	 0.00000	 0.00000	 0.00987	 0.00000		175.854258	-5177.109547
125125	 0.00002	 0.00006	 0.00677	 0.01236	 0.00000	 0.00000	 0.01041	 0.00000		171.957907	-5149.787460
126126	 0.00001	 0.00004	 0.00732	 0.01064	 0.00000	 0.00000	 0.01006	 0.00000		170.985339	-5153.424296
127127	 0.00001	 0.00003	 0.00704	 0.01271	 0.00000	 0.00000	 0.01055	 0.00000		175.119371	-5164.441166
128128	 0.00001	 0.00002	 0.00654	 0.01214	 0.00000	 0.00000	 0.01086	 0.00000		176.019447	-5172.524786
129129	 0.00001	 0.00001	 0.00604	 0.01271	 0.00000	 0.00000	 0.01244	 0.00000		172.621213	-5096.124680
130130	 0.00003	 0.00001	 0.00588	 0.01251	 0.00000	 0.00000	 0.01052	 0.00000		165.577138	-5160.400054
131131	 0.00003	 0.00002	 0.00654	 0.01273	 0.00000	 0.00000	 0.01069	 0.00000		165.384325	-5097.185012
132132	 0.00002	 0.00003	 0.00660	 0.01035	 0.00000	 0.00000	 0.01182	 0.00000		163.492123	-5156.773441
133133	 0.00001	 0.00002	 0.00743	 0.01270	 0.00000	 0.00000	 0.01032	 0.00000		174.430269	-5176.924362
134134	 0.00002	 0.00005	 0.00712	 0.01145	 0.00000	 0.00000	 0.01153	 0.00000		160.949667	-5075.026689
135135	 0.00004	 0.00004	 0.00721	 0.01138	 0.00000	 0.00000	 0.01108	 0.00000		159.840502	-5105.961085
136136	 0.00002	 0.00004	 0.00752	 0.01201	 0.00000	 0.00000	 0.01117	 0.00000		170.444989	-5157.534456
137137	 0.00004	 0.00009	 0.00668	 0.01253	 0.00000	 0.00000	 0.01122	 0.00000		161.810856	-5079.581561
138138	 0.00007	 0.00010	 0.00702	 0.01407	 0.00000	 0.00000	 0.01155	 0.00000		156.897349	-5114.469788
139139	 0.00008	 0.00014	 0.00742	 0.01158	 0.00000	 0.00000	 0.01144	 0.00000		154.704480	-5142.559701
140140	 0.00009	 0.00015	 0.00648	 0.01301	 0.00000	 0.00001	 0.01089	 0.00000		161.405780	-5163.269868
141141	 0.00006	 0.00012	 0.00789	 0.01164	 0.00000	 0.00000	 0.01136	 0.00000		161.085833	-5106.892105
142142	 0.00007	 0.00009	 0.00711	 0.01144	 0.00000	 0.00000	 0.01235	 0.00000		155.200028	-5146.517379
143143	 0.00018	 0.00024	 0.00719	 0.01080	 0.00000	 0.00001	 0.01125	 0.00000		153.587341	-5141.245840
144144	 0.00015	 0.00017	 0.00646	 0.01202	 0.00000	 0.00001	 0.01075	 0.00000		159.699787	-5226.462598
145145	 0.00005	 0.00010	 0.00719	 0.01198	 0.00000	 0.00000	 0.01186	 0.00000		172.164484	-5071.889616
146146	 0.00007	 0.00016	 0.00594	 0.01291	 0.00000	 0.00000	 0.01192	 0.00000		164.562113	-5148.340302
147147	 0.00010	 0.00007	 0.00809	 0.01231	 0.00000	 0.00000	 0.01045	 0.00000		158.342060	-5171.573778
148148	 0.00013	 0.00015	 0.00679	 0.01195	 0.00000	 0.00001	 0.00996	 0.00000		162.129008	-5135.873797
149149	 0.00011	 0.00025	 0.00639	 0.01207	 0.00000	 0.00001	 0.01075	 0.00000		159.403318	-5104.268377
150150	 0.00018	 0.00062	 0.00618	 0.01315	 0.00000	 0.00001	 0.01152	 0.00000		154.167901	-5083.579342
151151	 0.00030	 0.00030	 0.00666	 0.01240	 0.00000	 0.00001	 0.01084	 0.00000		156.027229	-5114.230934
152152	 0.00024	 0.00021	 0.00646	 0.01183	 0.00000	 0.00001	 0.01100	 0.00000		161.914745	-5192.632926
153153	 0.00013	 0.00025	 0.00691	 0.01128	 0.00000	 0.00001	 0.01142	 0.00000		157.212253	-5183.368651
154154	 0.00012	 0.00025	 0.00575	 0.01282	 0.00000	 0.00001	 0.01171	 0.00000		156.718655	-5113.993632
155155	 0.00015	 0.00028	 0.00700	 0.01184	 0.00000	 0.00001	 0.01122	 0.00000		161.750567	-5104.923869
156156	 0.00011	 0.00018	 0.00762	 0.01170	 0.00000	 0.00000	 0.01115	 0.00000		160.655905	-5128.764070
157157	 0.00013	 0.00018	 0.00667	 0.01140	 0.00000	 0.00000	 0.01012	 0.00000		157.708021	-5184.894862
158158	 0.00008	 0.00023	 0.00772	 0.01302	 0.00000	 0.00001	 0.01215	 0.00000		162.154730	-5009.992851
159159	 0.00005	 0.00008	 0.00680	 0.01049	 0.00000	 0.00000	 0.01123	 0.00000		172.706158	-5105.492275
160160	 0.00003	 0.00009	 0.00552	 0.01260	 0.00000	 0.00000	 0.01036	 0.00000		172.980376	-5157.904484
161161	 0.00004	 0.00009	 0.00586	 0.01197	 0.00000	 0.00000	 0.01145	 0.00000		167.131929	-5250.607578
162162	 0.00003	 0.00012	 0.00686	 0.01252	 0.00000	 0.00000	 0.01079	 0.00000		167.066105	-5109.561126
163163	 0.00006	 0.00012	 0.00577	 0.01176	 0.00000	 0.00000	 0.01134	 0.00000		168.931251	-5108.338906
164164	 0.00005	 0.00004	 0.00659	 0.01079	 0.00000	 0.00000	 0.01051	 0.00000		176.394016	-5127.939958
165165	 0.00004	 0.00012	 0.00735	 0.01197	 0.00000	 0.00000	 0.01024	 0.00000		161.646772	-5108.330753
166166	 0.00003	 0.00004	 0.00658	 0.01116	 0.00000	 0.00000	 0.01022	 0.00000		170.268938	-5219.130977
167167	 0.00005	 0.00011	 0.00587	 0.01313	 0.00000	 0.00000	 0.01111	 0.00000		161.706444	-5120.516252
168168	 0.00005	 0.00005	 0.00745	 0.00991	 0.00000	 0.00000	 0.01200	 0.00000		165.017842	-5093.999062
169169	 0.00006	 0.00016	 0.00663	 0.01205	 0.00000	 0.00000	 0.00953	 0.00000		163.141325	-5073.707531
170170	 0.00012	 0.00023	 0.00637	 0.01248	 0.00000	 0.00001	 0.01137	 0.00000		158.704324	-5083.466252
171171	 0.00008	 0.00022	 0.00571	 0.01114	 0.00000	 0.00001	 0.01115	 0.00000		160.628221	-5129.215429
172172	 0.00009	 0.00011	 0.00633	 0.01339	 0.00000	 0.00000	 0.01058	 0.00000		160.558062	-5110.135264
173173	 0.00007	 0.00033	 0.00620	 0.01137	 0.00000	 0.00001	 0.01026	 0.00000		157.821231	-5160.720534
174174	 0.00021	 0.00016	 0.00777	 0.01136	 0.00000	 0.00001	 0.00999	 0.00000		155.563577	-5210.534301
175175	 0.00020	 0.00032	 0.00711	 0.01238	 0.00000	 0.00001	 0.01108	 0.00000		150.495480	-5140.507241
176176	 0.00019	 0.00021	 0.00668	 0.01054	 0.00000	 0.00001	 0.01025	 0.00000		157.392708	-5179.089013
177177	 0.00017	 0.00037	 0.00676	 0.01224	 0.00000	 0.00001	 0.01151	 0.00000		155.239008	-5152.645890
178178	 0.00041	 0.00049	 0.00567	 0.01311	 0.00000	 0.00002	 0.01050	 0.00000		151.570597	-5167.368165
179179	 0.00011	 0.00035	 0.00707	 0.01203	 0.00000	 0.00001	 0.01083	 0.00000		161.862353	-5216.360639
180180	 0.00025	 0.00017	 0.00807	 0.01331	 0.00000	 0.00001	 0.01075	 0.00000		158.799021	-5029.321657
181181	 0.00013	 0.00019	 0.00660	 0.01115	 0.00000	 0.00001	 0.01079	 0.00000		158.184975	-5246.369641
182182	 0.00026	 0.00028	 0.00728	 0.01156	 0.00000	 0.00001	 0.01090	 0.00000		156.384518	-5171.683840
183183	 0.00025	 0.00037	 0.00673	 0.01212	 0.00000	 0.00001	 0.01076	 0.00000		153.313329	-5143.817675
184184	 0.00014	 0.00021	 0.00688	 0.01197	 0.00000	 0.00001	 0.01132	 0.00000		159.779528	-5105.680636
185185	 0.00007	 0.00008	 0.00689	 0.01264	 0.00000	 0.00000	 0.01148	 0.00000		165.907268	-5081.129721
186186	 0.00003	 0.00004	 0.00671	 0.01262	 0.00000	 0.00000	 0.00950	 0.00000		177.187862	-5239.413542
187187	 0.00006	 0.00007	 0.00742	 0.01356	 0.00000	 0.00000	 0.01015	 0.00000		168.023921	-5112.018454
188188	 0.00002	 0.00010	 0.00791	 0.01158	 0.00000	 0.00000	 0.01157	 0.00000		166.281949	-5134.503033
189189	 0.00004	 0.00003	 0.00817	 0.01108	 0.00000	 0.00000	 0.01022	 0.00000		172.357193	-5103.988720
190190	 0.00004	 0.00003	 0.00589	 0.01251	 0.00000	 0.00000	 0.01043	 0.00000		175.812893	-5121.428443
191191	 0.00004	 0.00004	 0.00735	 0.01287	 0.00000	 0.00000	 0.00982	 0.00000		174.285135	-5139.774599
192192	 0.00008	 0.00010	 0.00700	 0.01231	 0.00000	 0.00000	 0.01129	 0.00000		164.168226	-5132.308228
193193	 0.00006	 0.00015	 0.00614	 0.01189	 0.00000	 0.00000	 0.01109	 0.00000		163.951084	-5089.632162
194194	 0.00006	 0.00007	 0.00617	 0.01318	 0.00000	 0.00000	 0.01158	 0.00000		159.267865	-5102.193595
195195	 0.00008	 0.00008	 0.00621	 0.01411	 0.00000	 0.00000	 0.01146	 0.00000		165.295223	-4968.169262
196196	 0.00005	 0.00019	 0.00696	 0.01186	 0.00000	 0.00000	 0.01114	 0.00000		162.341181	-5185.075469
197197	 0.00006	 0.00010	 0.00620	 0.01303	 0.00000	 0.00000	 0.01108	 0.00000		165.161021	-5123.830371
198198	 0.00011	 0.00016	 0.00528	 0.01299	 0.00000	 0.00001	 0.01141	 0.00000		167.077939	-5140.289615
199199	 0.00018	 0.00023	 0.00690	 0.01315	 0.00000	 0.00001	 0.01123	 0.00000		162.965835	-5100.380064
200200	 0.00019	 0.00024	 0.00771	 0.01207	 0.00000	 0.00001	 0.01073	 0.00000		159.388695	-5145.795875
201201	 0.00018	 0.00026	 0.00673	 0.01143	 0.00000	 0.00001	 0.01101	 0.00000		154.740990	-5191.593266
202202	 0.00014	 0.00033	 0.00593	 0.01148	 0.00000	 0.00001	 0.01071	 0.00000		155.503613	-5135.479689
203203	 0.00012	 0.00020	 0.00685	 0.01263	 0.00000	 0.00001	 0.01124	 0.00000		155.696429	-5144.298906
204204	 0.00007	 0.00053	 0.00581	 0.01399	 0.00000	 0.00000	 0.01112	 0.00000		154.386937	-5105.690748
205205	 0.00004	 0.00017	 0.00482	 0.01296	 0.00000	 0.00000	 0.01130	 0.00000		156.988656	-5212.692029
206206	 0.00005	 0.00007	 0.00583	 0.01344	 0.00000	 0.00000	 0.01121	 0.00000		167.095738	-5178.207948
207207	 0.00005	 0.00014	 0.00693	 0.01138	 0.00000	 0.00000	 0.00955	 0.00000		169.821572	-5118.983859
208208	 0.00002	 0.00004	 0.00741	 0.01187	 0.00000	 0.00000	 0.01159	 0.00000		163.846843	-5105.962299
209209	 0.00002	 0.00003	 0.00658	 0.01256	 0.00000	 0.00000	 0.01106	 0.00000		170.498606	-5138.531944
210210	 0.00003	 0.00004	 0.00638	 0.01201	 0.00000	 0.00000	 0.01046	 0.00000		164.300854	-5144.710791
211211	 0.00004	 0.00012	 0.00707	 0.01150	 0.00000	 0.00000	 0.01091	 0.00000		162.660769	-5113.069745
212212	 0.00013	 0.00032	 0.00746	 0.01189	 0.00000	 0.00001	 0.01196	 0.00000		159.216957	-5078.680285
213213	 0.00020	 0.00012	 0.00839	 0.01285	 0.00000	 0.00001	 0.01087	 0.00000		153.738950	-5179.977861
214214	 0.00004	 0.00007	 0.00839	 0.01246	 0.00000	 0.00000	 0.01113	 0.00000		163.892444	-5078.274898
215215	 0.00004	 0.00008	 0.00653	 0.01183	 0.00000	 0.00000	 0.01174	 0.00000		156.863641	-5141.366932
216216	 0.00008	 0.00010	 0.00591	 0.01368	 0.00000	 0.00000	 0.01095	 0.00000		161.765267	-5141.396884
217217	 0.00006	 0.00009	 0.00634	 0.01223	 0.00000	 0.00000	 0.01029	 0.00000		156.828553	-5207.699840
218218	 0.00006	 0.00034	 0.00540	 0.01382	 0.00000	 0.00000	 0.01110	 0.00000		160.334140	-5144.551458
