Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00016	 0.00001	 0.00020	 0.01588	 0.00000	 0.00000	 0.00000		192.574711	-2679.182895
1001	 0.00002	 0.00009	 0.00001	 0.00006	 0.01612	 0.00000	 0.00000	 0.00000		206.352300	-2622.130077
2002	 0.00000	 0.00012	 0.00000	 0.00012	 0.01610	 0.00000	 0.00000	 0.00000		209.166779	-2685.495856
3003	 0.00000	 0.00002	 0.00000	 0.00015	 0.01491	 0.00000	 0.00000	 0.00000		215.559513	-2679.782898
4004	 0.00000	 0.00004	 0.00000	 0.00016	 0.01559	 0.00000	 0.00000	 0.00000		220.295023	-2680.213406
5005	 0.00000	 0.00003	 0.00000	 0.00003	 0.01686	 0.00000	 0.00000	 0.00000		224.826990	-2594.625349
6006	 0.00001	 0.00005	 0.00000	 0.00022	 0.01545	 0.00000	 0.00000	 0.00000		209.485025	-2624.818072
7007	 0.00002	 0.00009	 0.00000	 0.00013	 0.01617	 0.00000	 0.00000	 0.00000		199.765792	-2652.317579
8008	 0.00002	 0.00007	 0.00000	 0.00035	 0.01696	 0.00000	 0.00000	 0.00000		203.510882	-2646.844688
9009	 0.00001	 0.00009	 0.00000	 0.00013	 0.01713	 0.00000	 0.00000	 0.00000		209.159626	-2693.196962
10010	 0.00001	 0.00007	 0.00000	 0.00004	 0.01686	 0.00000	 0.00000	 0.00000		208.155718	-2697.536134
11011	 0.00001	 0.00003	 0.00000	 0.00000	 0.01710	 0.00000	 0.00000	 0.00000		239.869324	-2617.081803
12012	 0.00001	 0.00011	 0.00000	 0.00001	 0.01684	 0.00000	 0.00000	 0.00000		218.052296	-2643.955804
13013	 0.00001	 0.00007	 0.00000	 0.00003	 0.01701	 0.00000	 0.00000	 0.00000		226.376611	-2619.738471
14014	 0.00001	 0.00005	 0.00000	 0.00002	 0.01778	 0.00000	 0.00000	 0.00000		222.472768	-2630.108174
15015	 0.00002	 0.00007	 0.00001	 0.00005	 0.01784	 0.00000	 0.00000	 0.00000		212.961475	-2685.893725
16016	 0.00004	 0.00017	 0.00001	 0.00003	 0.01611	 0.00000	 0.00000	 0.00000		194.029720	-2633.129157
17017	 0.00004	 0.00013	 0.00001	 0.00005	 0.01677	 0.00000	 0.00000	 0.00000		199.491155	-2623.596819
18018	 0.00006	 0.00013	 0.00001	 0.00001	 0.01630	 0.00000	 0.00000	 0.00000		227.775857	-2591.100218
19019	 0.00006	 0.00014	 0.00002	 0.00003	 0.01612	 0.00000	 0.00001	 0.00000		213.844828	-2627.790943
20020	 0.00008	 0.00020	 0.00002	 0.00005	 0.01657	 0.00001	 0.00001	 0.00000		203.166150	-2553.666606
21021	 0.00003	 0.00009	 0.00001	 0.00005	 0.01537	 0.00000	 0.00000	 0.00000		206.513178	-2672.781553
22022	 0.00003	 0.00008	 0.00001	 0.00016	 0.01724	 0.00000	 0.00000	 0.00000		199.107580	-2737.928192
23023	 0.00003	 0.00012	 0.00001	 0.00007	 0.01684	 0.00000	 0.00000	 0.00000		206.322881	-2645.664810
24024	 0.00002	 0.00016	 0.00002	 0.00009	 0.01679	 0.00000	 0.00000	 0.00000		210.165717	-2659.115731
25025	 0.00002	 0.00013	 0.00002	 0.00014	 0.01563	 0.00000	 0.00001	 0.00000		202.079560	-2629.944645
26026	 0.00005	 0.00009	 0.00002	 0.00019	 0.01627	 0.00000	 0.00001	 0.00000		198.492771	-2611.879893
27027	 0.00004	 0.00007	 0.00001	 0.00014	 0.01609	 0.00000	 0.00001	 0.00000		206.454666	-2588.328130
28028	 0.00002	 0.00010	 0.00001	 0.00008	 0.01513	 0.00000	 0.00000	 0.00000		210.636332	-2625.966824
29029	 0.00003	 0.00012	 0.00001	 0.00009	 0.01719	 0.00000	 0.00001	 0.00000		208.159395	-2665.240621
30030	 0.00003	 0.00014	 0.00002	 0.00027	 0.01729	 0.00000	 0.00001	 0.00000		192.810979	-2589.721783
31031	 0.00004	 0.00019	 0.00002	 0.00010	 0.01714	 0.00000	 0.00001	 0.00000		207.661519	-2574.946648
32032	 0.00003	 0.00017	 0.00001	 0.00006	 0.01582	 0.00000	 0.00000	 0.00000		203.516173	-2629.615006
33033	 0.00001	 0.00022	 0.00001	 0.00003	 0.01741	 0.00000	 0.00000	 0.00000		219.138155	-2604.048481
34034	 0.00001	 0.00002	 0.00000	 0.00018	 0.01580	 0.00000	 0.00000	 0.00000		201.359576	-2722.819606
35035	 0.00001	 0.00004	 0.00000	 0.00011	 0.01706	 0.00000	 0.00000	 0.00000		211.236607	-2614.517183
36036	 0.00001	 0.00003	 0.00000	 0.00003	 0.01939	 0.00000	 0.00000	 0.00000		225.721618	-2479.021420
37037	 0.00003	 0.00013	 0.00001	 0.00003	 0.01812	 0.00000	 0.00000	 0.00000		199.538786	-2615.373564
38038	 0.00003	 0.00005	 0.00001	 0.00005	 0.01543	 0.00000	 0.00000	 0.00000		212.920969	-2574.681153
