Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00003	 0.00001	 0.00005	 0.02400	 0.00000	 0.00000	 0.00000		221.673519	-3730.733155
1001	 0.00002	 0.00001	 0.00000	 0.00003	 0.02412	 0.00000	 0.00000	 0.00000		236.303405	-3664.760318
2002	 0.00000	 0.00001	 0.00000	 0.00002	 0.02429	 0.00000	 0.00000	 0.00000		241.757338	-3644.247714
3003	 0.00000	 0.00000	 0.00000	 0.00010	 0.02404	 0.00000	 0.00000	 0.00000		243.065180	-3670.377949
4004	 0.00000	 0.00001	 0.00000	 0.00008	 0.02440	 0.00000	 0.00000	 0.00000		232.861689	-3683.448865
5005	 0.00000	 0.00000	 0.00000	 0.00002	 0.02458	 0.00000	 0.00000	 0.00000		252.895916	-3558.475229
6006	 0.00001	 0.00001	 0.00000	 0.00002	 0.02322	 0.00000	 0.00000	 0.00000		250.192597	-3635.863688
7007	 0.00000	 0.00001	 0.00000	 0.00005	 0.02506	 0.00000	 0.00000	 0.00000		237.122635	-3570.983181
8008	 0.00001	 0.00002	 0.00000	 0.00008	 0.02387	 0.00000	 0.00000	 0.00000		215.788545	-3699.907875
9009	 0.00000	 0.00001	 0.00000	 0.00002	 0.02329	 0.00000	 0.00000	 0.00000		247.132643	-3777.689945
10010	 0.00000	 0.00000	 0.00000	 0.00003	 0.02524	 0.00000	 0.00000	 0.00000		238.842104	-3727.634740
11011	 0.00000	 0.00000	 0.00000	 0.00003	 0.02557	 0.00000	 0.00000	 0.00000		250.495818	-3621.461322
12012	 0.00000	 0.00001	 0.00000	 0.00002	 0.02309	 0.00000	 0.00000	 0.00000		234.384358	-3618.325141
13013	 0.00000	 0.00001	 0.00000	 0.00001	 0.02375	 0.00000	 0.00000	 0.00000		251.759687	-3755.890247
14014	 0.00001	 0.00001	 0.00000	 0.00001	 0.02220	 0.00000	 0.00000	 0.00000		245.886120	-3745.625421
15015	 0.00001	 0.00001	 0.00000	 0.00002	 0.02151	 0.00000	 0.00000	 0.00000		233.645252	-3767.323875
16016	 0.00002	 0.00001	 0.00000	 0.00002	 0.02320	 0.00000	 0.00000	 0.00000		238.213460	-3624.175364
17017	 0.00002	 0.00003	 0.00001	 0.00004	 0.02129	 0.00000	 0.00000	 0.00000		222.345824	-3736.494036
18018	 0.00001	 0.00002	 0.00001	 0.00004	 0.02369	 0.00000	 0.00000	 0.00000		231.533682	-3699.358561
19019	 0.00002	 0.00005	 0.00001	 0.00005	 0.02318	 0.00000	 0.00000	 0.00000		220.513779	-3786.618131
20020	 0.00008	 0.00009	 0.00002	 0.00012	 0.02333	 0.00000	 0.00001	 0.00000		202.831875	-3807.944740
21021	 0.00005	 0.00008	 0.00001	 0.00008	 0.02623	 0.00000	 0.00001	 0.00000		208.913884	-3694.180078
22022	 0.00004	 0.00004	 0.00001	 0.00007	 0.02488	 0.00000	 0.00000	 0.00000		212.975293	-3652.384952
23023	 0.00006	 0.00006	 0.00001	 0.00010	 0.02581	 0.00000	 0.00001	 0.00000		210.794540	-3581.137728
24024	 0.00005	 0.00008	 0.00001	 0.00005	 0.02261	 0.00000	 0.00001	 0.00000		219.906795	-3713.119447
25025	 0.00015	 0.00011	 0.00002	 0.00008	 0.02360	 0.00001	 0.00001	 0.00000		204.980112	-3579.828769
26026	 0.00004	 0.00014	 0.00001	 0.00004	 0.02333	 0.00000	 0.00001	 0.00000		219.053959	-3744.841233
27027	 0.00009	 0.00021	 0.00002	 0.00006	 0.02290	 0.00001	 0.00001	 0.00000		208.076776	-3667.943626
28028	 0.00011	 0.00016	 0.00003	 0.00015	 0.02307	 0.00001	 0.00001	 0.00000		195.886343	-3784.119030
29029	 0.00010	 0.00014	 0.00002	 0.00006	 0.02233	 0.00001	 0.00001	 0.00000		209.732870	-3703.407391
30030	 0.00008	 0.00017	 0.00003	 0.00009	 0.02304	 0.00001	 0.00001	 0.00000		201.006671	-3751.826570
31031	 0.00016	 0.00021	 0.00004	 0.00024	 0.02167	 0.00001	 0.00002	 0.00000		188.433081	-3787.017688
32032	 0.00021	 0.00024	 0.00004	 0.00007	 0.02386	 0.00001	 0.00002	 0.00000		201.319309	-3657.221983
33033	 0.00018	 0.00034	 0.00004	 0.00007	 0.02188	 0.00001	 0.00002	 0.00000		201.387531	-3729.203252
34034	 0.00034	 0.00033	 0.00009	 0.00017	 0.02430	 0.00003	 0.00003	 0.00000		184.998908	-3769.982692
35035	 0.00021	 0.00025	 0.00005	 0.00012	 0.02296	 0.00002	 0.00002	 0.00000		193.845489	-3718.471166
36036	 0.00021	 0.00019	 0.00004	 0.00004	 0.02458	 0.00001	 0.00002	 0.00000		208.801953	-3599.709601
37037	 0.00012	 0.00021	 0.00003	 0.00003	 0.02304	 0.00001	 0.00001	 0.00000		204.475273	-3608.796571
38038	 0.00004	 0.00006	 0.00001	 0.00002	 0.02381	 0.00000	 0.00001	 0.00000		228.997877	-3646.778507
39039	 0.00008	 0.00009	 0.00002	 0.00002	 0.02240	 0.00001	 0.00001	 0.00000		208.002015	-3586.222045
