Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00022	 0.00025	 0.01019	 0.01526	 0.00000	 0.00001	 0.01156	 0.00000		149.365284	-6393.912604
1001	 0.00004	 0.00005	 0.01084	 0.01368	 0.00000	 0.00000	 0.01271	 0.00000		167.246997	-6276.284792
2002	 0.00009	 0.00019	 0.01036	 0.01549	 0.00000	 0.00001	 0.01289	 0.00000		160.699014	-6285.285021
3003	 0.00008	 0.00007	 0.00989	 0.01538	 0.00000	 0.00000	 0.01311	 0.00000		163.354086	-6244.721640
4004	 0.00009	 0.00011	 0.01034	 0.01566	 0.00000	 0.00000	 0.01284	 0.00000		157.794849	-6263.917118
5005	 0.00018	 0.00013	 0.00848	 0.01691	 0.00000	 0.00000	 0.01458	 0.00000		152.139591	-6237.206209
6006	 0.00022	 0.00013	 0.00990	 0.01547	 0.00000	 0.00001	 0.01303	 0.00000		157.688429	-6297.758529
7007	 0.00008	 0.00021	 0.00903	 0.01533	 0.00000	 0.00000	 0.01204	 0.00000		159.495105	-6283.344815
8008	 0.00004	 0.00009	 0.01104	 0.01398	 0.00000	 0.00000	 0.01297	 0.00000		158.674893	-6218.716327
9009	 0.00005	 0.00011	 0.00864	 0.01537	 0.00000	 0.00000	 0.01262	 0.00000		160.116983	-6288.364220
10010	 0.00010	 0.00023	 0.01123	 0.01622	 0.00000	 0.00001	 0.01331	 0.00000		153.821245	-6245.889032
11011	 0.00007	 0.00033	 0.01045	 0.01505	 0.00000	 0.00000	 0.01286	 0.00000		157.484458	-6330.534006
12012	 0.00011	 0.00013	 0.00806	 0.01576	 0.00000	 0.00000	 0.01178	 0.00000		158.159030	-6347.868418
13013	 0.00008	 0.00009	 0.00817	 0.01557	 0.00000	 0.00000	 0.01288	 0.00000		167.283789	-6298.415256
14014	 0.00008	 0.00026	 0.00852	 0.01526	 0.00000	 0.00000	 0.01281	 0.00000		152.314692	-6218.599103
15015	 0.00013	 0.00023	 0.01073	 0.01496	 0.00000	 0.00001	 0.01456	 0.00000		148.815980	-6241.606700
16016	 0.00014	 0.00010	 0.00833	 0.01606	 0.00000	 0.00000	 0.01264	 0.00000		149.874717	-6303.212014
17017	 0.00010	 0.00007	 0.00783	 0.01600	 0.00000	 0.00000	 0.01388	 0.00000		163.924241	-6295.241915
18018	 0.00013	 0.00028	 0.00927	 0.01514	 0.00000	 0.00001	 0.01280	 0.00000		155.911812	-6298.741649
19019	 0.00014	 0.00011	 0.00890	 0.01606	 0.00000	 0.00000	 0.01299	 0.00000		159.673281	-6143.930705
20020	 0.00011	 0.00019	 0.00894	 0.01351	 0.00000	 0.00001	 0.01364	 0.00000		157.592010	-6414.396405
21021	 0.00009	 0.00020	 0.00847	 0.01604	 0.00000	 0.00000	 0.01287	 0.00000		151.869211	-6280.635168
22022	 0.00013	 0.00012	 0.00926	 0.01501	 0.00000	 0.00001	 0.01155	 0.00000		160.190676	-6370.978781
23023	 0.00024	 0.00044	 0.00950	 0.01532	 0.00000	 0.00001	 0.01501	 0.00000		145.866558	-6241.610375
24024	 0.00011	 0.00009	 0.01042	 0.01615	 0.00000	 0.00000	 0.01324	 0.00000		151.659229	-6294.390234
25025	 0.00007	 0.00006	 0.00835	 0.01565	 0.00000	 0.00000	 0.01273	 0.00000		154.143985	-6321.869714
26026	 0.00004	 0.00003	 0.01037	 0.01571	 0.00000	 0.00000	 0.01283	 0.00000		163.947335	-6214.200405
27027	 0.00010	 0.00003	 0.01106	 0.01512	 0.00000	 0.00000	 0.01253	 0.00000		150.671978	-6286.452642
28028	 0.00003	 0.00003	 0.00958	 0.01570	 0.00000	 0.00000	 0.01284	 0.00000		161.080639	-6252.750335
29029	 0.00003	 0.00008	 0.00896	 0.01643	 0.00000	 0.00000	 0.01177	 0.00000		153.780900	-6252.384116
30030	 0.00002	 0.00023	 0.00888	 0.01549	 0.00000	 0.00000	 0.01217	 0.00000		152.469139	-6322.529535
31031	 0.00001	 0.00014	 0.01049	 0.01440	 0.00000	 0.00000	 0.01297	 0.00000		156.295684	-6250.520189
32032	 0.00003	 0.00007	 0.00872	 0.01624	 0.00000	 0.00000	 0.01337	 0.00000		154.276956	-6320.259160
