Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00018	 0.00033	 0.00014	 0.00029	 0.01295	 0.00001	 0.00004	 0.00000		194.405313	-1921.604675
1001	 0.00011	 0.00039	 0.00007	 0.00023	 0.01239	 0.00001	 0.00002	 0.00000		199.848329	-1991.614590
2002	 0.00005	 0.00008	 0.00003	 0.00012	 0.01147	 0.00000	 0.00001	 0.00000		211.365653	-2012.340915
3003	 0.00015	 0.00034	 0.00004	 0.00008	 0.01242	 0.00001	 0.00001	 0.00000		203.416214	-2024.872751
4004	 0.00005	 0.00011	 0.00002	 0.00002	 0.01145	 0.00001	 0.00001	 0.00000		226.904310	-1958.572986
5005	 0.00005	 0.00016	 0.00002	 0.00003	 0.01234	 0.00001	 0.00001	 0.00000		216.393758	-1947.618214
6006	 0.00005	 0.00006	 0.00003	 0.00012	 0.01302	 0.00000	 0.00001	 0.00000		219.089464	-1972.629408
7007	 0.00016	 0.00013	 0.00003	 0.00008	 0.01288	 0.00001	 0.00001	 0.00000		220.483003	-1939.397996
8008	 0.00008	 0.00017	 0.00005	 0.00018	 0.01136	 0.00000	 0.00001	 0.00000		196.411595	-2053.479607
9009	 0.00002	 0.00010	 0.00002	 0.00009	 0.01270	 0.00000	 0.00001	 0.00000		217.955663	-2032.224632
10010	 0.00005	 0.00023	 0.00004	 0.00014	 0.01253	 0.00000	 0.00001	 0.00000		206.377637	-1970.098409
11011	 0.00005	 0.00027	 0.00003	 0.00017	 0.01099	 0.00000	 0.00001	 0.00000		207.162852	-2113.976800
12012	 0.00004	 0.00007	 0.00006	 0.00027	 0.01244	 0.00000	 0.00001	 0.00000		204.273065	-2000.338547
13013	 0.00001	 0.00004	 0.00003	 0.00012	 0.01162	 0.00000	 0.00001	 0.00000		222.110098	-1976.540709
14014	 0.00004	 0.00012	 0.00003	 0.00014	 0.01145	 0.00000	 0.00001	 0.00000		214.593357	-2029.112171
15015	 0.00019	 0.00054	 0.00007	 0.00013	 0.01223	 0.00002	 0.00002	 0.00000		197.497874	-2007.325960
16016	 0.00008	 0.00010	 0.00003	 0.00007	 0.01267	 0.00001	 0.00001	 0.00000		216.649263	-1943.174294
17017	 0.00002	 0.00015	 0.00001	 0.00002	 0.01377	 0.00000	 0.00000	 0.00000		234.460366	-1940.292179
18018	 0.00001	 0.00034	 0.00001	 0.00002	 0.01256	 0.00000	 0.00000	 0.00000		242.330624	-1970.677582
19019	 0.00001	 0.00003	 0.00001	 0.00005	 0.01198	 0.00000	 0.00000	 0.00000		229.430273	-2017.669062
20020	 0.00001	 0.00002	 0.00001	 0.00010	 0.01197	 0.00000	 0.00000	 0.00000		233.738761	-2041.448779
21021	 0.00003	 0.00025	 0.00002	 0.00006	 0.01130	 0.00000	 0.00001	 0.00000		225.329337	-1956.296879
22022	 0.00005	 0.00023	 0.00003	 0.00008	 0.01161	 0.00000	 0.00001	 0.00000		210.261988	-2007.653199
23023	 0.00000	 0.00008	 0.00000	 0.00002	 0.01226	 0.00000	 0.00000	 0.00000		238.054139	-2072.419156
24024	 0.00001	 0.00007	 0.00001	 0.00002	 0.01330	 0.00000	 0.00000	 0.00000		240.421747	-1937.541980
25025	 0.00003	 0.00014	 0.00002	 0.00010	 0.01312	 0.00000	 0.00001	 0.00000		212.743510	-1955.044296
26026	 0.00002	 0.00020	 0.00001	 0.00003	 0.01140	 0.00000	 0.00000	 0.00000		227.966114	-2045.388540
27027	 0.00001	 0.00004	 0.00001	 0.00007	 0.01282	 0.00000	 0.00000	 0.00000		224.039877	-1994.145068
28028	 0.00001	 0.00001	 0.00002	 0.00010	 0.01421	 0.00000	 0.00001	 0.00000		235.839449	-1996.027918
29029	 0.00001	 0.00004	 0.00003	 0.00009	 0.01238	 0.00000	 0.00001	 0.00000		229.320809	-1953.997447
30030	 0.00001	 0.00005	 0.00004	 0.00016	 0.01291	 0.00000	 0.00001	 0.00000		218.145516	-2028.659863
31031	 0.00001	 0.00003	 0.00005	 0.00043	 0.01301	 0.00000	 0.00002	 0.00000		207.500987	-2054.478547
32032	 0.00001	 0.00004	 0.00012	 0.00047	 0.01278	 0.00000	 0.00004	 0.00000		207.387565	-2036.864393
33033	 0.00001	 0.00004	 0.00004	 0.00025	 0.01246	 0.00000	 0.00001	 0.00000		218.290692	-2032.491553
34034	 0.00001	 0.00007	 0.00004	 0.00016	 0.01195	 0.00000	 0.00001	 0.00000		215.899412	-1988.266494
35035	 0.00002	 0.00004	 0.00003	 0.00035	 0.01246	 0.00000	 0.00001	 0.00000		205.735259	-1926.638449
36036	 0.00003	 0.00018	 0.00002	 0.00006	 0.01227	 0.00000	 0.00001	 0.00000		228.214910	-2007.866811
37037	 0.00009	 0.00020	 0.00007	 0.00014	 0.01102	 0.00001	 0.00002	 0.00000		207.572375	-1945.834945
38038	 0.00013	 0.00034	 0.00008	 0.00015	 0.01092	 0.00001	 0.00002	 0.00000		203.364089	-2029.048339
39039	 0.00011	 0.00038	 0.00007	 0.00014	 0.01318	 0.00001	 0.00002	 0.00000		207.597648	-1981.575332
40040	 0.00006	 0.00009	 0.00003	 0.00008	 0.01199	 0.00000	 0.00001	 0.00000		210.652498	-2050.895210
41041	 0.00008	 0.00015	 0.00003	 0.00009	 0.01052	 0.00000	 0.00001	 0.00000		215.680348	-2027.487064
42042	 0.00007	 0.00015	 0.00005	 0.00012	 0.01233	 0.00001	 0.00001	 0.00000		196.897632	-1959.863747
43043	 0.00012	 0.00027	 0.00008	 0.00008	 0.01236	 0.00001	 0.00002	 0.00000		203.517806	-2011.913435
44044	 0.00004	 0.00025	 0.00004	 0.00010	 0.01267	 0.00001	 0.00001	 0.00000		218.545587	-2020.938392
45045	 0.00007	 0.00021	 0.00007	 0.00021	 0.01125	 0.00001	 0.00002	 0.00000		205.559910	-1985.507673
46046	 0.00003	 0.00011	 0.00002	 0.00004	 0.01249	 0.00000	 0.00001	 0.00000		227.830385	-1954.756217
47047	 0.00003	 0.00005	 0.00002	 0.00005	 0.01242	 0.00000	 0.00001	 0.00000		226.823003	-1952.229284
48048	 0.00009	 0.00016	 0.00003	 0.00009	 0.01086	 0.00001	 0.00001	 0.00000		215.047258	-2080.251683
49049	 0.00009	 0.00020	 0.00005	 0.00013	 0.01153	 0.00001	 0.00001	 0.00000		206.874863	-1971.074708
50050	 0.00006	 0.00019	 0.00004	 0.00012	 0.01324	 0.00000	 0.00001	 0.00000		210.723698	-1980.504563
51051	 0.00001	 0.00014	 0.00002	 0.00009	 0.01210	 0.00000	 0.00001	 0.00000		224.970871	-2047.287638
52052	 0.00011	 0.00022	 0.00006	 0.00020	 0.01167	 0.00001	 0.00002	 0.00000		196.530101	-2032.030551
53053	 0.00004	 0.00014	 0.00005	 0.00016	 0.01232	 0.00000	 0.00002	 0.00000		215.042112	-1964.545418
54054	 0.00006	 0.00006	 0.00008	 0.00020	 0.01240	 0.00000	 0.00002	 0.00000		207.850403	-1939.913110
55055	 0.00003	 0.00005	 0.00002	 0.00007	 0.01270	 0.00000	 0.00001	 0.00000		226.200505	-1894.109613
56056	 0.00003	 0.00009	 0.00007	 0.00037	 0.01262	 0.00000	 0.00002	 0.00000		203.927695	-1952.470261
57057	 0.00003	 0.00013	 0.00006	 0.00027	 0.01201	 0.00000	 0.00002	 0.00000		212.135196	-1989.499707
58058	 0.00003	 0.00008	 0.00008	 0.00033	 0.01252	 0.00000	 0.00003	 0.00000		213.716785	-1896.032427
59059	 0.00004	 0.00011	 0.00006	 0.00037	 0.01198	 0.00000	 0.00002	 0.00000		199.284333	-2055.471765
