Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00016	 0.00001	 0.00010	 0.01737	 0.00000	 0.00000		206.883697	-2613.403320
1001	 0.00002	 0.00016	 0.00001	 0.00018	 0.01777	 0.00000	 0.00001		200.918673	-2621.596864
2002	 0.00001	 0.00008	 0.00000	 0.00008	 0.01515	 0.00000	 0.00000		208.237802	-2745.536377
3003	 0.00002	 0.00015	 0.00000	 0.00022	 0.01570	 0.00000	 0.00000		198.697220	-2698.219727
4004	 0.00001	 0.00004	 0.00000	 0.00001	 0.01526	 0.00000	 0.00000		226.774544	-2690.960755
5005	 0.00000	 0.00003	 0.00000	 0.00000	 0.01552	 0.00000	 0.00000		236.828119	-2602.134032
6006	 0.00000	 0.00008	 0.00000	 0.00000	 0.01591	 0.00000	 0.00000		259.638946	-2542.233210
7007	 0.00000	 0.00009	 0.00000	 0.00000	 0.01651	 0.00000	 0.00000		227.437490	-2699.552761
8008	 0.00000	 0.00007	 0.00000	 0.00000	 0.01592	 0.00000	 0.00000		246.706722	-2631.477342
9009	 0.00000	 0.00010	 0.00000	 0.00000	 0.01607	 0.00000	 0.00000		256.057736	-2626.902105
10010	 0.00000	 0.00004	 0.00000	 0.00001	 0.01662	 0.00000	 0.00000		239.628825	-2602.159502
11011	 0.00000	 0.00014	 0.00000	 0.00001	 0.01589	 0.00000	 0.00000		248.757914	-2611.466655
12012	 0.00000	 0.00007	 0.00000	 0.00006	 0.01605	 0.00000	 0.00000		219.263879	-2681.394748
13013	 0.00000	 0.00002	 0.00000	 0.00038	 0.01584	 0.00000	 0.00000		215.540285	-2599.973264
14014	 0.00001	 0.00007	 0.00000	 0.00004	 0.01749	 0.00000	 0.00000		208.355841	-2605.848688
15015	 0.00001	 0.00012	 0.00000	 0.00005	 0.01581	 0.00000	 0.00000		208.999676	-2637.498113
16016	 0.00000	 0.00003	 0.00000	 0.00000	 0.01756	 0.00000	 0.00000		254.707465	-2609.069203
17017	 0.00000	 0.00000	 0.00000	 0.00015	 0.01674	 0.00000	 0.00000		233.009447	-2641.627933
18018	 0.00001	 0.00002	 0.00000	 0.00004	 0.01577	 0.00000	 0.00000		228.697219	-2686.335120
19019	 0.00001	 0.00005	 0.00001	 0.00010	 0.01585	 0.00000	 0.00000		212.524580	-2626.573783
20020	 0.00001	 0.00003	 0.00001	 0.00006	 0.01578	 0.00000	 0.00000		216.885367	-2696.525618
21021	 0.00001	 0.00003	 0.00001	 0.00008	 0.01613	 0.00000	 0.00000		218.627334	-2607.771890
22022	 0.00001	 0.00004	 0.00001	 0.00004	 0.01597	 0.00000	 0.00000		231.697422	-2633.500430
23023	 0.00001	 0.00003	 0.00001	 0.00005	 0.01665	 0.00000	 0.00000		222.982813	-2584.881206
24024	 0.00001	 0.00005	 0.00001	 0.00017	 0.01677	 0.00000	 0.00000		203.218286	-2677.187284
25025	 0.00001	 0.00007	 0.00001	 0.00010	 0.01749	 0.00000	 0.00000		217.011108	-2536.517706
26026	 0.00000	 0.00001	 0.00001	 0.00006	 0.01564	 0.00000	 0.00000		233.690425	-2608.741401
27027	 0.00001	 0.00016	 0.00000	 0.00015	 0.01713	 0.00000	 0.00000		202.521180	-2620.089159
28028	 0.00001	 0.00008	 0.00001	 0.00028	 0.01660	 0.00000	 0.00000		198.336124	-2679.536893
29029	 0.00000	 0.00001	 0.00000	 0.00005	 0.01595	 0.00000	 0.00000		230.288498	-2633.186942
30030	 0.00000	 0.00001	 0.00000	 0.00005	 0.01600	 0.00000	 0.00000		224.433139	-2508.821522
31031	 0.00001	 0.00002	 0.00000	 0.00002	 0.01668	 0.00000	 0.00000		220.762704	-2615.776496
32032	 0.00001	 0.00008	 0.00000	 0.00006	 0.01551	 0.00000	 0.00000		203.858188	-2586.111969
33033	 0.00001	 0.00008	 0.00000	 0.00003	 0.01539	 0.00000	 0.00000		204.963067	-2592.276772
34034	 0.00001	 0.00006	 0.00000	 0.00006	 0.01734	 0.00000	 0.00000		203.934688	-2581.772284
35035	 0.00000	 0.00007	 0.00000	 0.00008	 0.01614	 0.00000	 0.00000		218.564034	-2645.353335
36036	 0.00000	 0.00006	 0.00000	 0.00003	 0.01511	 0.00000	 0.00000		219.462891	-2647.774776
37037	 0.00000	 0.00003	 0.00000	 0.00009	 0.01610	 0.00000	 0.00000		211.716769	-2715.923662
38038	 0.00000	 0.00013	 0.00000	 0.00005	 0.01762	 0.00000	 0.00000		222.969009	-2681.952323
39039	 0.00000	 0.00003	 0.00000	 0.00014	 0.01576	 0.00000	 0.00000		234.304183	-2659.829919
40040	 0.00000	 0.00007	 0.00000	 0.00015	 0.01599	 0.00000	 0.00000		229.896274	-2645.137057
41041	 0.00000	 0.00004	 0.00000	 0.00017	 0.01545	 0.00000	 0.00000		223.689319	-2665.179694
42042	 0.00000	 0.00009	 0.00000	 0.00004	 0.01568	 0.00000	 0.00000		218.595061	-2658.841918
43043	 0.00000	 0.00003	 0.00000	 0.00003	 0.01519	 0.00000	 0.00000		221.299016	-2672.516793
44044	 0.00001	 0.00005	 0.00000	 0.00013	 0.01714	 0.00000	 0.00000		209.893687	-2658.947449
45045	 0.00001	 0.00005	 0.00000	 0.00001	 0.01589	 0.00000	 0.00000		220.536094	-2637.864891
46046	 0.00000	 0.00003	 0.00000	 0.00005	 0.01562	 0.00000	 0.00000		221.084507	-2641.104565
47047	 0.00000	 0.00001	 0.00000	 0.00006	 0.01777	 0.00000	 0.00000		223.639115	-2604.119169
48048	 0.00000	 0.00015	 0.00000	 0.00002	 0.01746	 0.00000	 0.00000		224.985227	-2635.486270
49049	 0.00001	 0.00003	 0.00000	 0.00002	 0.01599	 0.00000	 0.00000		230.268903	-2614.297125
50050	 0.00001	 0.00001	 0.00000	 0.00003	 0.01670	 0.00000	 0.00000		237.249861	-2529.655176
51051	 0.00003	 0.00009	 0.00001	 0.00004	 0.01620	 0.00000	 0.00000		222.641545	-2573.549375
52052	 0.00006	 0.00009	 0.00002	 0.00013	 0.01590	 0.00000	 0.00001		198.202072	-2600.045669
53053	 0.00003	 0.00015	 0.00001	 0.00015	 0.01661	 0.00000	 0.00000		197.325666	-2598.918541
54054	 0.00003	 0.00007	 0.00001	 0.00021	 0.01487	 0.00000	 0.00000		201.433554	-2664.265324
55055	 0.00002	 0.00020	 0.00001	 0.00003	 0.01783	 0.00000	 0.00000		211.321454	-2614.717569
56056	 0.00002	 0.00020	 0.00001	 0.00009	 0.01624	 0.00000	 0.00000		205.325733	-2664.551836
57057	 0.00002	 0.00006	 0.00001	 0.00010	 0.01517	 0.00000	 0.00000		206.846539	-2742.245503
58058	 0.00002	 0.00007	 0.00001	 0.00016	 0.01595	 0.00000	 0.00000		202.237945	-2664.917958
59059	 0.00001	 0.00024	 0.00001	 0.00015	 0.01677	 0.00000	 0.00000		202.291040	-2622.585416
60060	 0.00001	 0.00008	 0.00001	 0.00018	 0.01442	 0.00000	 0.00000		210.072492	-2655.619026
61061	 0.00002	 0.00017	 0.00002	 0.00023	 0.01648	 0.00000	 0.00001		200.451742	-2670.968638
62062	 0.00001	 0.00005	 0.00001	 0.00009	 0.01621	 0.00000	 0.00000		216.074341	-2590.447028
63063	 0.00003	 0.00012	 0.00002	 0.00012	 0.01723	 0.00000	 0.00001		209.868755	-2604.506324
64064	 0.00003	 0.00031	 0.00002	 0.00030	 0.01594	 0.00000	 0.00001		193.069123	-2537.315965
65065	 0.00002	 0.00011	 0.00002	 0.00012	 0.01485	 0.00000	 0.00001		212.238456	-2651.242864
66066	 0.00006	 0.00015	 0.00005	 0.00031	 0.01623	 0.00000	 0.00002		195.379223	-2583.979015
67067	 0.00011	 0.00027	 0.00007	 0.00061	 0.01637	 0.00001	 0.00002		179.838838	-2618.896553
68068	 0.00005	 0.00036	 0.00004	 0.00023	 0.01684	 0.00000	 0.00002		198.969136	-2606.817129
69069	 0.00008	 0.00018	 0.00008	 0.00046	 0.01591	 0.00001	 0.00002		188.371080	-2626.586058
70070	 0.00004	 0.00016	 0.00003	 0.00014	 0.01630	 0.00000	 0.00001		210.367923	-2567.015354
71071	 0.00002	 0.00006	 0.00002	 0.00035	 0.01613	 0.00000	 0.00001		201.108933	-2661.232039
72072	 0.00004	 0.00016	 0.00003	 0.00026	 0.01828	 0.00000	 0.00001		193.537990	-2587.444964
73073	 0.00010	 0.00014	 0.00007	 0.00043	 0.01746	 0.00001	 0.00002		189.479043	-2553.379918
74074	 0.00005	 0.00013	 0.00003	 0.00031	 0.01589	 0.00000	 0.00001		197.740166	-2539.364850
75075	 0.00003	 0.00015	 0.00003	 0.00026	 0.01984	 0.00000	 0.00001		195.461376	-2618.036014
76076	 0.00008	 0.00019	 0.00007	 0.00048	 0.01530	 0.00001	 0.00002		187.093724	-2638.011382
77077	 0.00010	 0.00038	 0.00007	 0.00035	 0.01713	 0.00001	 0.00002		190.350551	-2557.677600
78078	 0.00004	 0.00016	 0.00003	 0.00022	 0.01574	 0.00000	 0.00001		201.228774	-2671.476246
79079	 0.00004	 0.00014	 0.00003	 0.00022	 0.01549	 0.00000	 0.00001		199.976675	-2571.105565
80080	 0.00005	 0.00010	 0.00003	 0.00033	 0.01604	 0.00000	 0.00001		196.744824	-2581.446896
81081	 0.00006	 0.00014	 0.00003	 0.00015	 0.01689	 0.00000	 0.00001		204.431110	-2560.465395
82082	 0.00008	 0.00024	 0.00005	 0.00036	 0.01566	 0.00001	 0.00002		195.026074	-2643.759110
83083	 0.00009	 0.00020	 0.00005	 0.00027	 0.01705	 0.00001	 0.00002		190.743969	-2681.601604
84084	 0.00006	 0.00010	 0.00005	 0.00035	 0.01686	 0.00000	 0.00002		193.036717	-2604.408570
85085	 0.00003	 0.00010	 0.00002	 0.00017	 0.01503	 0.00000	 0.00001		203.282807	-2586.970358
86086	 0.00003	 0.00008	 0.00003	 0.00038	 0.01603	 0.00000	 0.00001		191.692634	-2557.991230
87087	 0.00002	 0.00007	 0.00002	 0.00023	 0.01763	 0.00000	 0.00001		203.375383	-2565.510219
88088	 0.00001	 0.00012	 0.00001	 0.00010	 0.01579	 0.00000	 0.00000		211.934331	-2636.415223
89089	 0.00001	 0.00016	 0.00001	 0.00014	 0.01760	 0.00000	 0.00000		202.374398	-2616.479309
90090	 0.00001	 0.00031	 0.00001	 0.00011	 0.01607	 0.00000	 0.00000		207.852502	-2622.745345
91091	 0.00001	 0.00004	 0.00001	 0.00014	 0.01633	 0.00000	 0.00000		213.599445	-2563.292288
92092	 0.00002	 0.00008	 0.00001	 0.00019	 0.01631	 0.00000	 0.00000		200.156348	-2642.371344
93093	 0.00001	 0.00008	 0.00001	 0.00022	 0.01680	 0.00000	 0.00000		200.805124	-2640.276700
94094	 0.00002	 0.00017	 0.00002	 0.00014	 0.01559	 0.00000	 0.00001		208.006319	-2585.667630
95095	 0.00003	 0.00015	 0.00002	 0.00018	 0.01611	 0.00000	 0.00001		206.628988	-2636.304093
96096	 0.00004	 0.00011	 0.00004	 0.00044	 0.01480	 0.00000	 0.00001		193.829742	-2699.737504
97097	 0.00004	 0.00013	 0.00003	 0.00017	 0.01831	 0.00000	 0.00001		204.513084	-2610.401014
98098	 0.00001	 0.00005	 0.00002	 0.00013	 0.01658	 0.00000	 0.00001		213.393069	-2559.735085
99099	 0.00002	 0.00006	 0.00001	 0.00023	 0.01684	 0.00000	 0.00000		195.366520	-2639.907731
100100	 0.00001	 0.00002	 0.00001	 0.00007	 0.01589	 0.00000	 0.00000		232.987215	-2552.761363
101101	 0.00000	 0.00004	 0.00000	 0.00005	 0.01693	 0.00000	 0.00000		225.539298	-2600.528634
102102	 0.00000	 0.00004	 0.00000	 0.00012	 0.01559	 0.00000	 0.00000		213.703753	-2676.153927
103103	 0.00000	 0.00002	 0.00000	 0.00009	 0.01694	 0.00000	 0.00000		222.862778	-2492.574901
104104	 0.00000	 0.00009	 0.00000	 0.00011	 0.01885	 0.00000	 0.00000		218.447432	-2576.734904
105105	 0.00000	 0.00012	 0.00001	 0.00014	 0.01670	 0.00000	 0.00000		215.853874	-2645.730172
106106	 0.00001	 0.00007	 0.00001	 0.00020	 0.01588	 0.00000	 0.00000		204.583623	-2594.611050
107107	 0.00002	 0.00005	 0.00002	 0.00022	 0.01622	 0.00000	 0.00001		200.336536	-2612.212247
108108	 0.00002	 0.00007	 0.00002	 0.00028	 0.01751	 0.00000	 0.00001		207.477975	-2518.689646
109109	 0.00003	 0.00018	 0.00003	 0.00019	 0.01519	 0.00000	 0.00001		201.855813	-2582.311869
110110	 0.00006	 0.00016	 0.00007	 0.00047	 0.01615	 0.00000	 0.00002		189.282162	-2630.747097
111111	 0.00007	 0.00016	 0.00011	 0.00060	 0.01604	 0.00001	 0.00003		188.486449	-2575.990999
112112	 0.00005	 0.00032	 0.00006	 0.00043	 0.01575	 0.00000	 0.00002		190.684979	-2700.450702
113113	 0.00002	 0.00009	 0.00003	 0.00026	 0.01661	 0.00000	 0.00001		204.754948	-2580.250356
114114	 0.00002	 0.00011	 0.00003	 0.00017	 0.01609	 0.00000	 0.00001		205.169856	-2636.999997
115115	 0.00004	 0.00011	 0.00003	 0.00017	 0.01795	 0.00000	 0.00001		211.132440	-2611.834857
116116	 0.00003	 0.00012	 0.00003	 0.00028	 0.01803	 0.00000	 0.00001		202.201794	-2649.256339
117117	 0.00003	 0.00020	 0.00004	 0.00037	 0.01609	 0.00000	 0.00002		198.060839	-2601.107965
118118	 0.00002	 0.00024	 0.00004	 0.00037	 0.01488	 0.00000	 0.00001		200.453969	-2560.410327
119119	 0.00001	 0.00006	 0.00002	 0.00010	 0.01672	 0.00000	 0.00001		224.208142	-2541.592142
120120	 0.00002	 0.00006	 0.00003	 0.00028	 0.01655	 0.00000	 0.00001		203.745588	-2709.977110
121121	 0.00001	 0.00002	 0.00002	 0.00012	 0.01710	 0.00000	 0.00001		222.058820	-2588.768551
122122	 0.00000	 0.00004	 0.00001	 0.00011	 0.01632	 0.00000	 0.00000		213.076522	-2545.243579
123123	 0.00001	 0.00003	 0.00001	 0.00016	 0.01728	 0.00000	 0.00000		209.151935	-2606.951231
124124	 0.00001	 0.00002	 0.00001	 0.00030	 0.01627	 0.00000	 0.00000		210.545393	-2670.356960
125125	 0.00005	 0.00011	 0.00005	 0.00029	 0.01719	 0.00000	 0.00002		194.642525	-2626.808886
126126	 0.00002	 0.00010	 0.00004	 0.00030	 0.01632	 0.00000	 0.00001		204.218692	-2575.225580
127127	 0.00005	 0.00012	 0.00006	 0.00031	 0.01564	 0.00000	 0.00002		195.972420	-2576.017226
128128	 0.00006	 0.00012	 0.00008	 0.00032	 0.01584	 0.00000	 0.00003		202.824284	-2543.632367
129129	 0.00005	 0.00018	 0.00006	 0.00086	 0.01624	 0.00000	 0.00002		185.926947	-2568.264974
130130	 0.00007	 0.00023	 0.00013	 0.00097	 0.01594	 0.00001	 0.00003		176.034247	-2588.134524
131131	 0.00002	 0.00007	 0.00003	 0.00026	 0.01655	 0.00000	 0.00001		207.280434	-2576.989702
132132	 0.00003	 0.00008	 0.00004	 0.00023	 0.01603	 0.00000	 0.00001		204.015944	-2655.499981
133133	 0.00004	 0.00012	 0.00005	 0.00031	 0.01638	 0.00000	 0.00002		201.402366	-2551.200495
134134	 0.00001	 0.00004	 0.00001	 0.00016	 0.01725	 0.00000	 0.00000		215.309334	-2573.911350
135135	 0.00001	 0.00010	 0.00001	 0.00016	 0.01681	 0.00000	 0.00000		206.336272	-2574.691264
136136	 0.00001	 0.00010	 0.00001	 0.00011	 0.01788	 0.00000	 0.00000		210.340811	-2548.202978
137137	 0.00001	 0.00003	 0.00000	 0.00010	 0.01649	 0.00000	 0.00000		216.999084	-2628.680603
138138	 0.00001	 0.00001	 0.00000	 0.00003	 0.01663	 0.00000	 0.00000		229.863392	-2584.118019
139139	 0.00001	 0.00005	 0.00001	 0.00003	 0.01814	 0.00000	 0.00000		227.871010	-2601.498707
140140	 0.00001	 0.00007	 0.00001	 0.00011	 0.01531	 0.00000	 0.00000		205.818656	-2740.143241
141141	 0.00000	 0.00002	 0.00001	 0.00009	 0.01575	 0.00000	 0.00000		216.605815	-2561.134088
142142	 0.00000	 0.00002	 0.00000	 0.00002	 0.01629	 0.00000	 0.00000		232.923361	-2646.420172
143143	 0.00000	 0.00003	 0.00000	 0.00007	 0.01721	 0.00000	 0.00000		224.086945	-2639.536203
144144	 0.00000	 0.00003	 0.00000	 0.00006	 0.01464	 0.00000	 0.00000		221.719651	-2692.455224
145145	 0.00000	 0.00004	 0.00000	 0.00003	 0.01575	 0.00000	 0.00000		239.922518	-2627.354936
146146	 0.00000	 0.00001	 0.00000	 0.00006	 0.01655	 0.00000	 0.00000		234.134193	-2631.445747
147147	 0.00000	 0.00005	 0.00000	 0.00006	 0.01641	 0.00000	 0.00000		223.452848	-2601.082802
