Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00017	 0.00000	 0.00045	 0.01780	 0.00000	 0.00000		208.765757	-2921.714172
1001	 0.00000	 0.00002	 0.00000	 0.00022	 0.01840	 0.00000	 0.00000		228.424852	-2899.917160
2002	 0.00000	 0.00011	 0.00000	 0.00005	 0.01870	 0.00000	 0.00000		232.974451	-3024.097076
3003	 0.00000	 0.00008	 0.00000	 0.00004	 0.01898	 0.00000	 0.00000		219.086676	-2886.699023
4004	 0.00000	 0.00004	 0.00000	 0.00000	 0.01849	 0.00000	 0.00000		243.331538	-2942.578508
5005	 0.00000	 0.00009	 0.00000	 0.00001	 0.01912	 0.00000	 0.00000		227.293483	-2964.187631
6006	 0.00000	 0.00002	 0.00000	 0.00023	 0.01615	 0.00000	 0.00000		227.838912	-2921.992695
7007	 0.00001	 0.00002	 0.00000	 0.00006	 0.01814	 0.00000	 0.00000		218.854837	-2932.472850
8008	 0.00001	 0.00003	 0.00000	 0.00009	 0.01676	 0.00000	 0.00000		216.848482	-2981.003831
9009	 0.00000	 0.00010	 0.00000	 0.00001	 0.01646	 0.00000	 0.00000		246.298577	-2976.139992
10010	 0.00001	 0.00004	 0.00000	 0.00004	 0.01700	 0.00000	 0.00000		229.060564	-2905.223580
11011	 0.00000	 0.00003	 0.00000	 0.00003	 0.01819	 0.00000	 0.00000		234.294580	-2942.531212
12012	 0.00000	 0.00002	 0.00000	 0.00003	 0.01799	 0.00000	 0.00000		238.641283	-2945.439399
13013	 0.00000	 0.00007	 0.00000	 0.00001	 0.01888	 0.00000	 0.00000		253.585055	-2926.611537
14014	 0.00001	 0.00010	 0.00000	 0.00004	 0.01746	 0.00000	 0.00000		225.493469	-2885.269627
15015	 0.00003	 0.00012	 0.00002	 0.00007	 0.01757	 0.00000	 0.00001		227.160472	-2870.801156
16016	 0.00001	 0.00007	 0.00001	 0.00018	 0.01742	 0.00000	 0.00001		208.879396	-2901.633368
17017	 0.00001	 0.00002	 0.00001	 0.00010	 0.01756	 0.00000	 0.00000		223.323031	-2829.912197
18018	 0.00001	 0.00006	 0.00002	 0.00017	 0.01777	 0.00000	 0.00001		208.623191	-2926.793064
19019	 0.00001	 0.00021	 0.00002	 0.00017	 0.01934	 0.00000	 0.00001		214.678441	-2765.863318
20020	 0.00001	 0.00003	 0.00001	 0.00008	 0.01729	 0.00000	 0.00000		222.134102	-2846.024115
21021	 0.00001	 0.00009	 0.00001	 0.00010	 0.01782	 0.00000	 0.00000		222.206523	-2816.586047
22022	 0.00002	 0.00006	 0.00001	 0.00016	 0.01796	 0.00000	 0.00001		210.545640	-2937.696879
23023	 0.00003	 0.00008	 0.00001	 0.00018	 0.01882	 0.00000	 0.00001		204.566208	-2895.787082
24024	 0.00001	 0.00010	 0.00001	 0.00020	 0.01894	 0.00000	 0.00000		208.898143	-2864.984406
