Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00013	 0.00005	 0.00022	 0.01102	 0.00001	 0.00002		207.433852	-2003.772001
1001	 0.00014	 0.00010	 0.00014	 0.00035	 0.01166	 0.00001	 0.00004		199.433636	-2025.673545
2002	 0.00002	 0.00005	 0.00002	 0.00007	 0.01217	 0.00000	 0.00001		225.901353	-1941.465804
3003	 0.00005	 0.00026	 0.00008	 0.00037	 0.01229	 0.00000	 0.00003		193.850342	-2060.693369
4004	 0.00002	 0.00006	 0.00008	 0.00031	 0.01173	 0.00000	 0.00003		206.471634	-2016.324838
5005	 0.00003	 0.00004	 0.00006	 0.00030	 0.01219	 0.00000	 0.00002		202.720949	-1994.249683
6006	 0.00006	 0.00018	 0.00011	 0.00026	 0.01337	 0.00000	 0.00003		202.529061	-1961.510719
7007	 0.00003	 0.00017	 0.00006	 0.00034	 0.01211	 0.00000	 0.00002		198.739054	-2104.976114
8008	 0.00001	 0.00013	 0.00012	 0.00030	 0.01131	 0.00000	 0.00003		207.015138	-1993.047333
9009	 0.00001	 0.00016	 0.00007	 0.00026	 0.01277	 0.00000	 0.00002		196.154063	-2044.095080
10010	 0.00001	 0.00005	 0.00003	 0.00010	 0.01217	 0.00000	 0.00001		225.060348	-1977.452441
11011	 0.00003	 0.00008	 0.00005	 0.00023	 0.01320	 0.00000	 0.00001		200.942621	-1991.208210
12012	 0.00004	 0.00020	 0.00003	 0.00007	 0.01165	 0.00000	 0.00001		223.684861	-2045.018971
13013	 0.00005	 0.00017	 0.00005	 0.00015	 0.01214	 0.00000	 0.00002		215.587977	-2125.260543
14014	 0.00012	 0.00026	 0.00004	 0.00014	 0.01044	 0.00001	 0.00001		197.535695	-2088.362424
15015	 0.00015	 0.00018	 0.00011	 0.00030	 0.01172	 0.00001	 0.00004		200.173636	-2033.833347
16016	 0.00027	 0.00030	 0.00020	 0.00036	 0.01094	 0.00001	 0.00005		192.265322	-1995.202972
17017	 0.00011	 0.00021	 0.00008	 0.00036	 0.01184	 0.00001	 0.00002		192.140007	-2045.215679
18018	 0.00008	 0.00021	 0.00006	 0.00022	 0.01216	 0.00001	 0.00002		201.587257	-1939.207341
19019	 0.00008	 0.00044	 0.00006	 0.00014	 0.01205	 0.00001	 0.00002		207.900260	-2031.193643
20020	 0.00002	 0.00004	 0.00002	 0.00011	 0.01261	 0.00000	 0.00001		218.165674	-1988.123894
21021	 0.00005	 0.00008	 0.00004	 0.00025	 0.01185	 0.00000	 0.00001		201.115091	-2020.846529
22022	 0.00004	 0.00009	 0.00003	 0.00015	 0.01166	 0.00000	 0.00001		211.994116	-1999.454489
23023	 0.00003	 0.00012	 0.00003	 0.00016	 0.01232	 0.00000	 0.00001		207.541068	-1980.971767
24024	 0.00002	 0.00004	 0.00003	 0.00010	 0.01156	 0.00000	 0.00001		223.684423	-1967.396076
25025	 0.00001	 0.00006	 0.00001	 0.00005	 0.01401	 0.00000	 0.00000		227.570213	-1982.035263
26026	 0.00002	 0.00005	 0.00002	 0.00006	 0.01151	 0.00000	 0.00000		225.014360	-2000.366688
27027	 0.00005	 0.00018	 0.00004	 0.00005	 0.01205	 0.00001	 0.00001		215.207962	-2040.708591
28028	 0.00009	 0.00017	 0.00008	 0.00015	 0.01236	 0.00001	 0.00002		203.836744	-1945.595544
29029	 0.00004	 0.00009	 0.00006	 0.00025	 0.01130	 0.00000	 0.00002		206.940764	-2023.660016
30030	 0.00006	 0.00035	 0.00005	 0.00012	 0.01332	 0.00000	 0.00001		207.109122	-2038.942405
31031	 0.00007	 0.00020	 0.00005	 0.00010	 0.01178	 0.00001	 0.00001		211.768560	-1995.479703
32032	 0.00004	 0.00015	 0.00007	 0.00028	 0.01212	 0.00000	 0.00002		203.493777	-1960.312470
33033	 0.00004	 0.00014	 0.00005	 0.00048	 0.01187	 0.00000	 0.00002		198.857257	-2026.395348
34034	 0.00003	 0.00018	 0.00009	 0.00046	 0.01342	 0.00000	 0.00003		203.549043	-1919.835561
35035	 0.00002	 0.00016	 0.00003	 0.00027	 0.01201	 0.00000	 0.00001		207.739710	-1964.538674
36036	 0.00001	 0.00004	 0.00005	 0.00009	 0.01305	 0.00000	 0.00001		228.354456	-1931.364257
37037	 0.00003	 0.00006	 0.00006	 0.00023	 0.01238	 0.00000	 0.00003		218.685485	-1968.312459
38038	 0.00004	 0.00006	 0.00006	 0.00037	 0.01275	 0.00000	 0.00002		206.234491	-1988.646461
39039	 0.00004	 0.00008	 0.00013	 0.00044	 0.01206	 0.00000	 0.00004		199.600122	-1920.792481
40040	 0.00006	 0.00023	 0.00013	 0.00028	 0.01223	 0.00000	 0.00004		202.347675	-1940.802523
41041	 0.00007	 0.00015	 0.00023	 0.00062	 0.00936	 0.00001	 0.00007		192.550459	-2063.552270
42042	 0.00004	 0.00020	 0.00006	 0.00022	 0.01182	 0.00000	 0.00002		203.575141	-2008.494006
43043	 0.00004	 0.00007	 0.00007	 0.00023	 0.01418	 0.00000	 0.00002		207.100098	-1939.078630
44044	 0.00002	 0.00026	 0.00001	 0.00004	 0.01205	 0.00000	 0.00000		234.231959	-2016.605698
45045	 0.00002	 0.00007	 0.00001	 0.00002	 0.01259	 0.00000	 0.00000		230.137080	-2051.112960
46046	 0.00002	 0.00009	 0.00001	 0.00003	 0.01258	 0.00000	 0.00000		225.403594	-2035.637358
47047	 0.00004	 0.00008	 0.00002	 0.00006	 0.01290	 0.00000	 0.00001		213.323406	-1935.187305
48048	 0.00006	 0.00012	 0.00002	 0.00002	 0.01206	 0.00000	 0.00001		225.651621	-2032.670276
49049	 0.00005	 0.00014	 0.00001	 0.00006	 0.01200	 0.00000	 0.00001		220.713822	-2025.348199
50050	 0.00004	 0.00008	 0.00001	 0.00002	 0.01265	 0.00000	 0.00000		227.677265	-1968.409594
51051	 0.00001	 0.00017	 0.00001	 0.00002	 0.01184	 0.00000	 0.00000		238.433496	-2005.664095
52052	 0.00004	 0.00008	 0.00003	 0.00011	 0.01170	 0.00000	 0.00001		214.162444	-1919.324421
53053	 0.00001	 0.00012	 0.00002	 0.00012	 0.01254	 0.00000	 0.00001		216.945971	-2027.162497
54054	 0.00003	 0.00009	 0.00003	 0.00015	 0.01237	 0.00000	 0.00001		208.211930	-1992.452174
