Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00009	 0.00011	 0.00002	 0.00036	 0.00463	 0.00000	 0.00001		206.259530	-931.734385
1001	 0.00020	 0.00026	 0.00005	 0.00028	 0.00486	 0.00000	 0.00002		208.281209	-907.007017
2002	 0.00008	 0.00011	 0.00004	 0.00024	 0.00604	 0.00000	 0.00002		210.388924	-847.477161
3003	 0.00012	 0.00011	 0.00001	 0.00011	 0.00433	 0.00000	 0.00000		215.552077	-917.063615
4004	 0.00033	 0.00013	 0.00001	 0.00005	 0.00488	 0.00000	 0.00001		226.788794	-920.120694
5005	 0.00029	 0.00019	 0.00002	 0.00006	 0.00482	 0.00000	 0.00001		232.272812	-918.050087
6006	 0.00002	 0.00003	 0.00001	 0.00004	 0.00507	 0.00000	 0.00000		233.994670	-913.581934
7007	 0.00002	 0.00001	 0.00001	 0.00010	 0.00523	 0.00000	 0.00000		216.609223	-938.080719
8008	 0.00001	 0.00002	 0.00001	 0.00006	 0.00588	 0.00000	 0.00001		252.131195	-893.872035
9009	 0.00003	 0.00005	 0.00004	 0.00017	 0.00491	 0.00000	 0.00002		225.740141	-908.142726
10010	 0.00020	 0.00020	 0.00005	 0.00025	 0.00430	 0.00001	 0.00002		206.011200	-996.449833
11011	 0.00002	 0.00003	 0.00003	 0.00012	 0.00568	 0.00000	 0.00002		234.037955	-855.381682
12012	 0.00004	 0.00004	 0.00007	 0.00034	 0.00483	 0.00000	 0.00003		207.479231	-906.167831
13013	 0.00006	 0.00016	 0.00004	 0.00026	 0.00479	 0.00000	 0.00002		211.463094	-903.474019
14014	 0.00003	 0.00001	 0.00001	 0.00012	 0.00557	 0.00000	 0.00000		229.878606	-878.155009
15015	 0.00003	 0.00005	 0.00001	 0.00004	 0.00591	 0.00000	 0.00000		239.312267	-893.725985
16016	 0.00016	 0.00016	 0.00004	 0.00011	 0.00435	 0.00000	 0.00002		226.393435	-932.357553
17017	 0.00005	 0.00004	 0.00004	 0.00023	 0.00470	 0.00000	 0.00002		220.513780	-931.570575
18018	 0.00014	 0.00005	 0.00002	 0.00014	 0.00520	 0.00000	 0.00001		227.048292	-927.375381
19019	 0.00005	 0.00003	 0.00002	 0.00016	 0.00494	 0.00000	 0.00001		216.354102	-921.716173
20020	 0.00007	 0.00012	 0.00002	 0.00017	 0.00592	 0.00000	 0.00001		218.695207	-906.364396
21021	 0.00020	 0.00003	 0.00001	 0.00004	 0.00516	 0.00000	 0.00000		240.765049	-913.579968
22022	 0.00006	 0.00014	 0.00000	 0.00007	 0.00496	 0.00000	 0.00000		229.288748	-954.017454
23023	 0.00005	 0.00026	 0.00001	 0.00008	 0.00594	 0.00000	 0.00000		222.043290	-890.781192
24024	 0.00009	 0.00007	 0.00001	 0.00007	 0.00522	 0.00000	 0.00000		221.457688	-958.047924
