Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
122122	 0.00013	 0.00029	 0.00693	 0.01126	 0.00000	 0.00001	 0.01059		163.779434	-5147.716158
123123	 0.00005	 0.00016	 0.00694	 0.01167	 0.00000	 0.00000	 0.01002		172.913614	-5105.918052
124124	 0.00006	 0.00009	 0.00648	 0.01212	 0.00000	 0.00000	 0.01043		170.131102	-5085.117630
125125	 0.00003	 0.00008	 0.00631	 0.01313	 0.00000	 0.00000	 0.01190		174.122261	-5044.934845
126126	 0.00003	 0.00004	 0.00689	 0.01176	 0.00000	 0.00000	 0.01090		174.602577	-5143.546233
127127	 0.00009	 0.00004	 0.00596	 0.01120	 0.00000	 0.00000	 0.01260		167.140377	-5055.831595
128128	 0.00007	 0.00010	 0.00593	 0.01152	 0.00000	 0.00000	 0.01117		165.525450	-5202.288636
129129	 0.00009	 0.00011	 0.00584	 0.01320	 0.00000	 0.00001	 0.01102		165.737047	-5196.627459
130130	 0.00005	 0.00008	 0.00629	 0.01352	 0.00000	 0.00000	 0.01082		175.571536	-5110.055232
131131	 0.00006	 0.00009	 0.00666	 0.01089	 0.00000	 0.00000	 0.01146		166.946040	-5154.817630
132132	 0.00002	 0.00008	 0.00638	 0.01281	 0.00000	 0.00000	 0.01148		171.526629	-5074.346706
133133	 0.00002	 0.00021	 0.00715	 0.01231	 0.00000	 0.00000	 0.01182		165.173456	-5053.208662
134134	 0.00015	 0.00008	 0.00687	 0.01286	 0.00000	 0.00000	 0.01091		167.200245	-5053.716192
135135	 0.00009	 0.00015	 0.00694	 0.01192	 0.00000	 0.00001	 0.01076		165.192118	-5122.505436
136136	 0.00001	 0.00027	 0.00675	 0.01121	 0.00000	 0.00000	 0.01077		173.278543	-5143.858912
137137	 0.00005	 0.00006	 0.00614	 0.01059	 0.00000	 0.00000	 0.01090		164.589359	-5186.540922
138138	 0.00008	 0.00012	 0.00670	 0.01286	 0.00000	 0.00000	 0.01237		161.436880	-5028.715491
139139	 0.00011	 0.00027	 0.00640	 0.01437	 0.00000	 0.00001	 0.01039		165.498851	-5102.448170
140140	 0.00016	 0.00014	 0.00724	 0.01109	 0.00000	 0.00001	 0.01089		166.101380	-5129.705812
141141	 0.00013	 0.00015	 0.00694	 0.01181	 0.00000	 0.00001	 0.01136		162.111738	-5152.413922
142142	 0.00017	 0.00025	 0.00718	 0.01150	 0.00000	 0.00001	 0.01087		166.118610	-5141.028936
143143	 0.00014	 0.00022	 0.00787	 0.01090	 0.00000	 0.00001	 0.00922		170.681380	-5150.988187
144144	 0.00011	 0.00010	 0.00722	 0.01220	 0.00000	 0.00000	 0.01160		164.407225	-5077.852643
145145	 0.00008	 0.00015	 0.00739	 0.01247	 0.00000	 0.00000	 0.01206		164.688286	-5080.107870
146146	 0.00002	 0.00008	 0.00586	 0.01205	 0.00000	 0.00000	 0.01019		174.782803	-5137.400462
147147	 0.00007	 0.00042	 0.00592	 0.01321	 0.00000	 0.00001	 0.01159		162.016403	-5091.119546
148148	 0.00009	 0.00015	 0.00682	 0.01180	 0.00000	 0.00001	 0.01255		165.001900	-5045.885731
149149	 0.00023	 0.00015	 0.00620	 0.01249	 0.00000	 0.00001	 0.01081		158.937734	-5140.667681
150150	 0.00015	 0.00016	 0.00630	 0.01256	 0.00000	 0.00001	 0.01140		163.599699	-5163.229347
151151	 0.00008	 0.00016	 0.00622	 0.01244	 0.00000	 0.00000	 0.01101		156.636624	-5137.989288
152152	 0.00005	 0.00015	 0.00555	 0.01328	 0.00000	 0.00000	 0.01213		158.395991	-5116.885455
153153	 0.00003	 0.00008	 0.00611	 0.01344	 0.00000	 0.00000	 0.01171		163.758181	-5097.887680
154154	 0.00004	 0.00003	 0.00648	 0.01324	 0.00000	 0.00000	 0.01096		169.110256	-5159.851774
155155	 0.00002	 0.00004	 0.00774	 0.01303	 0.00000	 0.00000	 0.01067		177.398154	-5105.744752
156156	 0.00005	 0.00005	 0.00684	 0.01347	 0.00000	 0.00000	 0.01092		174.661546	-5089.901157
157157	 0.00003	 0.00009	 0.00597	 0.01252	 0.00000	 0.00000	 0.01134		165.229171	-5083.702235
158158	 0.00004	 0.00010	 0.00679	 0.01421	 0.00000	 0.00000	 0.01126		168.267373	-5134.204416
159159	 0.00005	 0.00008	 0.00713	 0.01151	 0.00000	 0.00000	 0.00928		170.140789	-5135.341184
160160	 0.00003	 0.00020	 0.00671	 0.01142	 0.00000	 0.00000	 0.01210		162.767225	-5149.014224
161161	 0.00004	 0.00007	 0.00680	 0.01263	 0.00000	 0.00000	 0.01157		169.399748	-5046.679920
162162	 0.00004	 0.00009	 0.00706	 0.01324	 0.00000	 0.00000	 0.01101		170.130071	-5089.590866
163163	 0.00005	 0.00015	 0.00707	 0.01068	 0.00000	 0.00000	 0.01063		162.939717	-5179.376557
164164	 0.00007	 0.00025	 0.00613	 0.01345	 0.00000	 0.00001	 0.01142		161.785976	-5054.884774
165165	 0.00011	 0.00008	 0.00666	 0.01150	 0.00000	 0.00000	 0.01165		160.918746	-5155.785922
166166	 0.00010	 0.00022	 0.00657	 0.01117	 0.00000	 0.00001	 0.01088		162.071159	-5120.755427
167167	 0.00010	 0.00014	 0.00736	 0.01019	 0.00000	 0.00001	 0.00968		166.724007	-5196.979906
168168	 0.00002	 0.00011	 0.00732	 0.01160	 0.00000	 0.00000	 0.01033		165.945210	-5138.014237
169169	 0.00002	 0.00005	 0.00622	 0.01467	 0.00000	 0.00000	 0.01039		170.477174	-5190.243707
170170	 0.00004	 0.00008	 0.00707	 0.01180	 0.00000	 0.00000	 0.01002		173.804067	-5126.081743
171171	 0.00004	 0.00007	 0.00753	 0.01304	 0.00000	 0.00000	 0.01006		170.271700	-5123.429938
172172	 0.00006	 0.00006	 0.00661	 0.01249	 0.00000	 0.00000	 0.01014		163.896822	-5144.497946
173173	 0.00009	 0.00006	 0.00728	 0.01152	 0.00000	 0.00000	 0.01123		164.075348	-5076.703504
174174	 0.00005	 0.00006	 0.00740	 0.01293	 0.00000	 0.00000	 0.01105		167.273364	-5118.191341
175175	 0.00005	 0.00011	 0.00724	 0.01207	 0.00000	 0.00000	 0.01087		159.785133	-5178.284828
176176	 0.00008	 0.00011	 0.00657	 0.01222	 0.00000	 0.00000	 0.01141		166.791645	-5097.500380
177177	 0.00006	 0.00012	 0.00724	 0.01102	 0.00000	 0.00000	 0.01099		170.046603	-5090.765414
178178	 0.00011	 0.00009	 0.00709	 0.01238	 0.00000	 0.00000	 0.01232		162.563146	-5193.726862
179179	 0.00008	 0.00017	 0.00707	 0.01157	 0.00000	 0.00000	 0.01088		161.579025	-5160.538753
180180	 0.00010	 0.00010	 0.00670	 0.01196	 0.00000	 0.00001	 0.01068		172.605355	-5083.427908
181181	 0.00004	 0.00008	 0.00799	 0.01276	 0.00000	 0.00000	 0.01209		168.480736	-5027.439377
182182	 0.00004	 0.00005	 0.00627	 0.01114	 0.00000	 0.00000	 0.01103		172.748015	-5159.429272
183183	 0.00006	 0.00015	 0.00598	 0.01335	 0.00000	 0.00000	 0.00977		170.763605	-5273.100284
184184	 0.00009	 0.00012	 0.00739	 0.01129	 0.00000	 0.00001	 0.01202		167.127731	-5056.093125
185185	 0.00010	 0.00004	 0.00666	 0.01259	 0.00000	 0.00000	 0.01227		168.189837	-5130.089182
186186	 0.00007	 0.00008	 0.00719	 0.01298	 0.00000	 0.00000	 0.01076		170.084003	-5213.924531
187187	 0.00011	 0.00009	 0.00687	 0.01232	 0.00000	 0.00000	 0.01163		163.003309	-5146.141799
188188	 0.00004	 0.00006	 0.00806	 0.01295	 0.00000	 0.00000	 0.01202		173.131879	-5151.611626
189189	 0.00003	 0.00011	 0.00763	 0.01174	 0.00000	 0.00000	 0.01040		170.715908	-5211.667896
190190	 0.00006	 0.00010	 0.00710	 0.01258	 0.00000	 0.00000	 0.01132		158.799532	-5133.463782
191191	 0.00004	 0.00008	 0.00735	 0.01298	 0.00000	 0.00000	 0.01146		162.953059	-5129.429218
192192	 0.00008	 0.00008	 0.00789	 0.01110	 0.00000	 0.00000	 0.01021		160.269508	-5168.649524
193193	 0.00005	 0.00010	 0.00733	 0.01209	 0.00000	 0.00000	 0.01038		168.946903	-5168.254342
194194	 0.00006	 0.00017	 0.00724	 0.01269	 0.00000	 0.00000	 0.01174		158.429645	-5130.572883
195195	 0.00007	 0.00009	 0.00784	 0.01240	 0.00000	 0.00000	 0.01108		163.650410	-5051.053109
196196	 0.00011	 0.00009	 0.00638	 0.01229	 0.00000	 0.00001	 0.01092		168.865903	-5134.820807
197197	 0.00010	 0.00015	 0.00605	 0.01320	 0.00000	 0.00001	 0.01058		169.592156	-5108.649933
198198	 0.00017	 0.00020	 0.00609	 0.01261	 0.00000	 0.00001	 0.01152		154.738758	-5122.397841
199199	 0.00027	 0.00032	 0.00675	 0.01443	 0.00000	 0.00001	 0.01065		153.049708	-5108.992316
200200	 0.00020	 0.00016	 0.00599	 0.01223	 0.00000	 0.00001	 0.01176		157.440338	-5086.404591
201201	 0.00009	 0.00019	 0.00829	 0.01291	 0.00000	 0.00001	 0.01129		157.221787	-5115.654784
202202	 0.00012	 0.00017	 0.00636	 0.01227	 0.00000	 0.00001	 0.01043		161.987670	-5059.472966
203203	 0.00023	 0.00046	 0.00712	 0.01306	 0.00000	 0.00001	 0.01103		152.652268	-5075.322075
204204	 0.00025	 0.00035	 0.00730	 0.01227	 0.00000	 0.00001	 0.01143		152.639598	-5094.613674
205205	 0.00013	 0.00016	 0.00750	 0.01326	 0.00000	 0.00001	 0.00976		161.754389	-5100.244849
206206	 0.00005	 0.00011	 0.00666	 0.01386	 0.00000	 0.00000	 0.01132		161.477372	-5115.691559
207207	 0.00008	 0.00016	 0.00832	 0.01125	 0.00000	 0.00001	 0.01028		168.747382	-5144.094645
208208	 0.00004	 0.00004	 0.00722	 0.01178	 0.00000	 0.00000	 0.01068		166.697641	-5156.013253
209209	 0.00009	 0.00009	 0.00705	 0.01124	 0.00000	 0.00000	 0.01107		158.643614	-5136.510182
210210	 0.00015	 0.00028	 0.00771	 0.01214	 0.00000	 0.00001	 0.01027		160.062165	-5088.023898
211211	 0.00020	 0.00011	 0.00619	 0.01280	 0.00000	 0.00001	 0.01097		162.421968	-5127.156740
212212	 0.00009	 0.00013	 0.00577	 0.01402	 0.00000	 0.00001	 0.00946		169.432833	-5118.488637
213213	 0.00025	 0.00016	 0.00656	 0.01247	 0.00000	 0.00001	 0.01121		156.298414	-5080.779867
214214	 0.00020	 0.00014	 0.00791	 0.01095	 0.00000	 0.00001	 0.01040		160.672876	-5206.896566
215215	 0.00009	 0.00018	 0.00657	 0.01175	 0.00000	 0.00001	 0.01064		158.229152	-5134.305452
216216	 0.00008	 0.00027	 0.00578	 0.01349	 0.00000	 0.00001	 0.01197		159.528797	-5115.490172
217217	 0.00012	 0.00024	 0.00790	 0.01045	 0.00000	 0.00001	 0.00989		160.102195	-5232.741215
218218	 0.00007	 0.00017	 0.00667	 0.01376	 0.00000	 0.00000	 0.01015		158.107964	-5166.315944
219219	 0.00004	 0.00006	 0.00586	 0.01261	 0.00000	 0.00000	 0.01156		165.718178	-5133.067413
220220	 0.00005	 0.00009	 0.00852	 0.01149	 0.00000	 0.00000	 0.01160		163.335867	-5153.001888
221221	 0.00006	 0.00011	 0.00558	 0.01234	 0.00000	 0.00000	 0.00923		166.268065	-5213.908423
222222	 0.00007	 0.00005	 0.00667	 0.01352	 0.00000	 0.00000	 0.01085		163.201636	-5201.481146
223223	 0.00005	 0.00020	 0.00817	 0.01235	 0.00000	 0.00000	 0.00987		157.612494	-5170.031926
224224	 0.00007	 0.00010	 0.00616	 0.01213	 0.00000	 0.00000	 0.01088		158.976774	-5118.103834
225225	 0.00006	 0.00011	 0.00569	 0.01361	 0.00000	 0.00000	 0.01134		164.559473	-5141.392607
226226	 0.00006	 0.00010	 0.00757	 0.01257	 0.00000	 0.00000	 0.01092		160.639661	-5088.870488
227227	 0.00006	 0.00009	 0.00685	 0.01125	 0.00000	 0.00000	 0.01105		163.287822	-5155.032611
228228	 0.00017	 0.00013	 0.00665	 0.01097	 0.00000	 0.00001	 0.01094		157.581863	-5228.093171
229229	 0.00008	 0.00023	 0.00668	 0.01210	 0.00000	 0.00001	 0.01052		159.371166	-5136.692358
230230	 0.00008	 0.00019	 0.00533	 0.01361	 0.00000	 0.00001	 0.01097		159.449787	-5113.838748
231231	 0.00013	 0.00029	 0.00638	 0.01112	 0.00000	 0.00001	 0.01169		153.656657	-5179.465504
232232	 0.00005	 0.00019	 0.00613	 0.01272	 0.00000	 0.00000	 0.01047		155.507859	-5144.407316
233233	 0.00002	 0.00007	 0.00686	 0.01269	 0.00000	 0.00000	 0.01048		165.779733	-5140.779864
234234	 0.00005	 0.00012	 0.00678	 0.01169	 0.00000	 0.00000	 0.01160		159.934331	-5090.004568
235235	 0.00005	 0.00007	 0.00672	 0.01282	 0.00000	 0.00000	 0.01138		160.650172	-5084.016363
236236	 0.00003	 0.00006	 0.00571	 0.01349	 0.00000	 0.00000	 0.01074		165.810830	-5217.301896
237237	 0.00019	 0.00017	 0.00650	 0.01300	 0.00000	 0.00001	 0.01103		154.028236	-5168.296461
238238	 0.00017	 0.00029	 0.00748	 0.01167	 0.00000	 0.00001	 0.01153		150.980187	-5084.953592
239239	 0.00011	 0.00012	 0.00622	 0.01226	 0.00000	 0.00001	 0.01076		156.749315	-5139.777138
240240	 0.00017	 0.00013	 0.00695	 0.01166	 0.00000	 0.00001	 0.01056		156.635119	-5128.708094
241241	 0.00009	 0.00023	 0.00671	 0.01173	 0.00001	 0.00001	 0.01087		149.605635	-5149.189079
242242	 0.00010	 0.00014	 0.00552	 0.01347	 0.00003	 0.00000	 0.01215		149.242275	-5157.611974
