Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00005	 0.00003	 0.00028	 0.02757	 0.00000	 0.00001		202.248670	-4239.526352
1001	 0.00003	 0.00022	 0.00003	 0.00009	 0.02846	 0.00000	 0.00001		213.321570	-4174.024820
2002	 0.00002	 0.00009	 0.00002	 0.00023	 0.03017	 0.00000	 0.00001		195.975127	-4219.612957
3003	 0.00001	 0.00011	 0.00003	 0.00037	 0.02773	 0.00000	 0.00001		190.881204	-4386.474802
4004	 0.00001	 0.00002	 0.00001	 0.00016	 0.02970	 0.00000	 0.00000		209.925408	-4333.953623
5005	 0.00004	 0.00013	 0.00002	 0.00012	 0.02927	 0.00000	 0.00001		199.449000	-4282.736460
6006	 0.00007	 0.00023	 0.00002	 0.00005	 0.02799	 0.00000	 0.00001		193.211778	-4391.992469
7007	 0.00002	 0.00008	 0.00001	 0.00004	 0.02754	 0.00000	 0.00000		216.825787	-4227.402542
8008	 0.00003	 0.00010	 0.00002	 0.00005	 0.02941	 0.00000	 0.00001		217.149380	-4112.469855
9009	 0.00001	 0.00007	 0.00000	 0.00002	 0.02897	 0.00000	 0.00000		234.633392	-4244.737996
10010	 0.00000	 0.00003	 0.00000	 0.00001	 0.03046	 0.00000	 0.00000		240.019646	-4279.931746
11011	 0.00001	 0.00003	 0.00000	 0.00001	 0.02939	 0.00000	 0.00000		238.358432	-4226.597569
12012	 0.00000	 0.00002	 0.00000	 0.00002	 0.02945	 0.00000	 0.00000		241.393131	-4236.638138
13013	 0.00000	 0.00003	 0.00000	 0.00001	 0.02756	 0.00000	 0.00000		235.090097	-4244.816183
14014	 0.00000	 0.00001	 0.00000	 0.00001	 0.02846	 0.00000	 0.00000		240.680803	-4297.358392
15015	 0.00000	 0.00001	 0.00000	 0.00004	 0.02846	 0.00000	 0.00000		230.944353	-4190.339735
16016	 0.00001	 0.00001	 0.00000	 0.00003	 0.02613	 0.00000	 0.00000		239.675632	-4306.085016
17017	 0.00002	 0.00004	 0.00001	 0.00002	 0.02732	 0.00000	 0.00000		233.493331	-4218.071043
18018	 0.00002	 0.00008	 0.00001	 0.00002	 0.02847	 0.00000	 0.00000		220.285538	-4175.298450
19019	 0.00003	 0.00009	 0.00001	 0.00002	 0.02737	 0.00000	 0.00000		210.183377	-4306.219540
20020	 0.00002	 0.00004	 0.00001	 0.00004	 0.02762	 0.00000	 0.00000		218.419309	-4311.107899
21021	 0.00001	 0.00002	 0.00000	 0.00002	 0.02690	 0.00000	 0.00000		245.077198	-4286.988028
22022	 0.00001	 0.00003	 0.00000	 0.00002	 0.02876	 0.00000	 0.00000		233.185418	-4263.667386
23023	 0.00001	 0.00010	 0.00000	 0.00003	 0.02761	 0.00000	 0.00000		218.456038	-4354.312683
24024	 0.00001	 0.00003	 0.00000	 0.00005	 0.02667	 0.00000	 0.00000		221.532156	-4272.503105
25025	 0.00001	 0.00008	 0.00001	 0.00003	 0.02781	 0.00000	 0.00000		238.765238	-4203.840228
26026	 0.00001	 0.00012	 0.00001	 0.00009	 0.02860	 0.00000	 0.00000		209.815666	-4333.556418
27027	 0.00002	 0.00004	 0.00002	 0.00013	 0.02768	 0.00000	 0.00001		209.701611	-4316.676062
28028	 0.00006	 0.00016	 0.00005	 0.00025	 0.02925	 0.00000	 0.00002		193.924920	-4323.476135
29029	 0.00005	 0.00027	 0.00006	 0.00025	 0.03035	 0.00000	 0.00002		197.565610	-4258.568371
30030	 0.00005	 0.00018	 0.00004	 0.00023	 0.02809	 0.00000	 0.00001		196.836971	-4127.847030
31031	 0.00004	 0.00016	 0.00002	 0.00009	 0.02984	 0.00000	 0.00001		211.835527	-4144.795784
32032	 0.00003	 0.00011	 0.00003	 0.00014	 0.02745	 0.00000	 0.00001		205.782707	-4324.694124
33033	 0.00002	 0.00010	 0.00002	 0.00013	 0.02817	 0.00000	 0.00001		209.365084	-4233.964771
34034	 0.00002	 0.00009	 0.00002	 0.00008	 0.02718	 0.00000	 0.00001		218.178349	-4330.191605
35035	 0.00002	 0.00006	 0.00002	 0.00015	 0.02882	 0.00000	 0.00001		208.237521	-4223.137759
36036	 0.00001	 0.00007	 0.00001	 0.00010	 0.02735	 0.00000	 0.00000		208.468790	-4362.827849
37037	 0.00002	 0.00008	 0.00001	 0.00006	 0.03046	 0.00000	 0.00000		211.465240	-4305.753511
38038	 0.00006	 0.00011	 0.00002	 0.00013	 0.02591	 0.00000	 0.00001		200.588354	-4393.960544
39039	 0.00003	 0.00009	 0.00001	 0.00004	 0.02922	 0.00000	 0.00000		218.355428	-4319.526473
40040	 0.00003	 0.00017	 0.00001	 0.00004	 0.02910	 0.00000	 0.00000		212.496142	-4218.283551
41041	 0.00002	 0.00008	 0.00001	 0.00002	 0.02530	 0.00000	 0.00000		225.693764	-4278.016495
42042	 0.00002	 0.00005	 0.00001	 0.00004	 0.02814	 0.00000	 0.00000		221.162713	-4331.859504
43043	 0.00003	 0.00011	 0.00001	 0.00008	 0.02809	 0.00000	 0.00000		197.311418	-4315.262251
44044	 0.00002	 0.00006	 0.00000	 0.00012	 0.02840	 0.00000	 0.00000		197.177470	-4320.312567
45045	 0.00002	 0.00006	 0.00000	 0.00010	 0.02674	 0.00000	 0.00000		196.226040	-4442.383456
46046	 0.00003	 0.00006	 0.00001	 0.00002	 0.02723	 0.00000	 0.00000		207.439888	-4409.012527
47047	 0.00002	 0.00007	 0.00000	 0.00001	 0.02743	 0.00000	 0.00000		220.437528	-4307.570652
48048	 0.00002	 0.00002	 0.00000	 0.00001	 0.02609	 0.00000	 0.00000		241.125703	-4224.049665
49049	 0.00001	 0.00003	 0.00000	 0.00003	 0.02799	 0.00000	 0.00000		225.974254	-4261.917336
50050	 0.00002	 0.00006	 0.00000	 0.00001	 0.02898	 0.00000	 0.00000		234.673939	-4159.789356
51051	 0.00002	 0.00009	 0.00001	 0.00001	 0.02723	 0.00000	 0.00000		218.047542	-4289.256434
52052	 0.00005	 0.00013	 0.00001	 0.00004	 0.02541	 0.00000	 0.00001		208.172997	-4376.834210
53053	 0.00003	 0.00013	 0.00001	 0.00002	 0.02648	 0.00000	 0.00000		224.199338	-4266.030935
54054	 0.00002	 0.00004	 0.00001	 0.00001	 0.02839	 0.00000	 0.00000		243.687906	-4116.743797
55055	 0.00001	 0.00003	 0.00000	 0.00001	 0.03010	 0.00000	 0.00000		235.920813	-4336.581945
56056	 0.00001	 0.00004	 0.00000	 0.00000	 0.02871	 0.00000	 0.00000		240.999147	-4200.493535
57057	 0.00002	 0.00007	 0.00001	 0.00001	 0.02816	 0.00000	 0.00000		232.473456	-4212.825588
58058	 0.00005	 0.00016	 0.00001	 0.00001	 0.02736	 0.00000	 0.00000		217.160049	-4148.656369
59059	 0.00007	 0.00009	 0.00001	 0.00004	 0.02802	 0.00000	 0.00000		207.507267	-4260.328129
60060	 0.00003	 0.00009	 0.00001	 0.00001	 0.02633	 0.00000	 0.00000		236.928574	-4276.873911
61061	 0.00003	 0.00008	 0.00001	 0.00001	 0.02976	 0.00000	 0.00000		227.490325	-4144.324797
62062	 0.00006	 0.00027	 0.00002	 0.00001	 0.02875	 0.00001	 0.00001		215.079597	-4141.523202
63063	 0.00005	 0.00010	 0.00001	 0.00003	 0.02585	 0.00000	 0.00001		215.094389	-4279.314805
64064	 0.00006	 0.00013	 0.00002	 0.00003	 0.02857	 0.00000	 0.00001		204.511639	-4264.163704
65065	 0.00011	 0.00016	 0.00003	 0.00002	 0.02871	 0.00001	 0.00001		215.550193	-4208.650205
66066	 0.00005	 0.00012	 0.00002	 0.00002	 0.02799	 0.00000	 0.00001		217.094022	-4285.943940
67067	 0.00005	 0.00013	 0.00002	 0.00003	 0.02747	 0.00000	 0.00001		213.077857	-4293.378014
68068	 0.00007	 0.00029	 0.00002	 0.00007	 0.02403	 0.00001	 0.00001		199.371023	-4355.134787
69069	 0.00006	 0.00018	 0.00002	 0.00005	 0.02602	 0.00001	 0.00001		210.212730	-4268.740072
70070	 0.00006	 0.00022	 0.00002	 0.00004	 0.02728	 0.00001	 0.00001		210.146994	-4258.148434
71071	 0.00003	 0.00008	 0.00001	 0.00003	 0.02892	 0.00000	 0.00000		215.244860	-4218.159280
72072	 0.00006	 0.00022	 0.00002	 0.00002	 0.02716	 0.00001	 0.00001		216.607741	-4261.151343
73073	 0.00036	 0.00051	 0.00007	 0.00005	 0.02651	 0.00002	 0.00002		196.219511	-4221.102618
74074	 0.00018	 0.00027	 0.00003	 0.00005	 0.02920	 0.00001	 0.00001		190.696989	-4311.402316
75075	 0.00012	 0.00035	 0.00004	 0.00006	 0.02935	 0.00001	 0.00001		193.907540	-4271.073506
76076	 0.00004	 0.00027	 0.00002	 0.00002	 0.02616	 0.00000	 0.00001		210.156563	-4310.553698
77077	 0.00012	 0.00025	 0.00004	 0.00009	 0.02590	 0.00001	 0.00001		199.956025	-4198.151570
78078	 0.00009	 0.00028	 0.00002	 0.00005	 0.02762	 0.00001	 0.00001		198.279645	-4438.715110
79079	 0.00011	 0.00020	 0.00004	 0.00017	 0.02736	 0.00001	 0.00001		188.728420	-4362.979824
80080	 0.00014	 0.00024	 0.00004	 0.00008	 0.02887	 0.00001	 0.00001		199.572789	-4316.219758
81081	 0.00008	 0.00014	 0.00002	 0.00005	 0.02840	 0.00001	 0.00001		201.911172	-4248.020875
82082	 0.00010	 0.00036	 0.00003	 0.00004	 0.02773	 0.00001	 0.00001		198.920693	-4249.756226
83083	 0.00010	 0.00055	 0.00004	 0.00008	 0.02760	 0.00001	 0.00002		197.966158	-4309.061708
84084	 0.00020	 0.00048	 0.00005	 0.00007	 0.02868	 0.00002	 0.00002		194.425066	-4278.732213
85085	 0.00017	 0.00052	 0.00004	 0.00009	 0.02933	 0.00001	 0.00002		188.241168	-4290.633251
86086	 0.00021	 0.00055	 0.00006	 0.00022	 0.02796	 0.00001	 0.00002		181.995159	-4217.625626
87087	 0.00013	 0.00042	 0.00005	 0.00022	 0.02735	 0.00001	 0.00002		187.281830	-4291.154050
88088	 0.00019	 0.00040	 0.00007	 0.00019	 0.02697	 0.00001	 0.00002		191.883909	-4282.497432
89089	 0.00024	 0.00037	 0.00008	 0.00024	 0.02787	 0.00002	 0.00003		188.286509	-4158.371457
90090	 0.00023	 0.00043	 0.00008	 0.00018	 0.02552	 0.00002	 0.00003		193.188187	-4192.149995
91091	 0.00012	 0.00019	 0.00005	 0.00020	 0.02639	 0.00001	 0.00002		200.440511	-4212.198433
92092	 0.00018	 0.00045	 0.00008	 0.00030	 0.02695	 0.00001	 0.00003		184.219987	-4341.175124
93093	 0.00011	 0.00020	 0.00005	 0.00016	 0.02750	 0.00001	 0.00002		195.264797	-4288.092547
94094	 0.00009	 0.00030	 0.00003	 0.00014	 0.02765	 0.00001	 0.00001		197.898897	-4327.337875
95095	 0.00006	 0.00017	 0.00003	 0.00021	 0.02658	 0.00001	 0.00001		194.680803	-4185.954131
96096	 0.00008	 0.00020	 0.00004	 0.00021	 0.02665	 0.00001	 0.00002		195.685733	-4279.321665
97097	 0.00005	 0.00011	 0.00003	 0.00024	 0.02928	 0.00000	 0.00001		194.205678	-4196.950525
98098	 0.00010	 0.00029	 0.00005	 0.00013	 0.02937	 0.00001	 0.00002		201.222301	-4262.666327
99099	 0.00011	 0.00031	 0.00006	 0.00019	 0.02694	 0.00001	 0.00002		193.657636	-4387.141837
100100	 0.00016	 0.00025	 0.00004	 0.00032	 0.02759	 0.00001	 0.00002		179.393088	-4264.845705
101101	 0.00018	 0.00039	 0.00009	 0.00022	 0.02577	 0.00002	 0.00003		185.612139	-4404.028535
102102	 0.00010	 0.00026	 0.00004	 0.00012	 0.02737	 0.00001	 0.00001		199.060018	-4251.466987
103103	 0.00007	 0.00014	 0.00002	 0.00009	 0.02798	 0.00001	 0.00001		204.851622	-4213.399763
104104	 0.00006	 0.00009	 0.00002	 0.00007	 0.02718	 0.00001	 0.00001		209.782704	-4273.366060
105105	 0.00004	 0.00016	 0.00002	 0.00006	 0.02880	 0.00000	 0.00001		211.931507	-4214.435811
106106	 0.00004	 0.00015	 0.00002	 0.00006	 0.02896	 0.00000	 0.00001		212.639008	-4295.121120
107107	 0.00005	 0.00024	 0.00003	 0.00012	 0.02685	 0.00001	 0.00001		201.090566	-4380.311139
108108	 0.00008	 0.00038	 0.00004	 0.00008	 0.02748	 0.00001	 0.00001		207.678787	-4189.209118
109109	 0.00006	 0.00018	 0.00004	 0.00013	 0.02661	 0.00001	 0.00001		202.915978	-4278.470453
110110	 0.00010	 0.00032	 0.00006	 0.00020	 0.02792	 0.00001	 0.00002		189.653652	-4314.644199
111111	 0.00011	 0.00032	 0.00007	 0.00020	 0.02550	 0.00001	 0.00002		191.483572	-4350.501927
112112	 0.00019	 0.00042	 0.00008	 0.00024	 0.02606	 0.00001	 0.00003		190.152861	-4251.832567
113113	 0.00010	 0.00044	 0.00005	 0.00014	 0.02616	 0.00001	 0.00002		196.381587	-4284.624036
114114	 0.00010	 0.00042	 0.00005	 0.00014	 0.02710	 0.00001	 0.00002		195.517618	-4212.275133
115115	 0.00012	 0.00022	 0.00005	 0.00014	 0.02823	 0.00001	 0.00002		196.231183	-4147.037909
116116	 0.00017	 0.00029	 0.00005	 0.00013	 0.02651	 0.00001	 0.00002		199.395573	-4246.493778
117117	 0.00004	 0.00017	 0.00002	 0.00006	 0.02624	 0.00000	 0.00001		210.654014	-4295.014503
118118	 0.00007	 0.00008	 0.00002	 0.00010	 0.02896	 0.00000	 0.00001		203.261832	-4205.208972
119119	 0.00006	 0.00020	 0.00002	 0.00003	 0.02672	 0.00000	 0.00001		221.495841	-4259.631859
120120	 0.00005	 0.00011	 0.00002	 0.00009	 0.02797	 0.00000	 0.00001		200.696459	-4215.711819
121121	 0.00003	 0.00006	 0.00001	 0.00006	 0.02747	 0.00000	 0.00000		216.885311	-4347.456279
122122	 0.00005	 0.00013	 0.00002	 0.00010	 0.02606	 0.00000	 0.00001		206.063234	-4333.531765
123123	 0.00008	 0.00030	 0.00003	 0.00013	 0.02763	 0.00001	 0.00001		197.508989	-4236.161770
124124	 0.00008	 0.00022	 0.00003	 0.00004	 0.02828	 0.00001	 0.00001		218.721927	-4149.800000
125125	 0.00008	 0.00041	 0.00004	 0.00013	 0.02506	 0.00001	 0.00001		195.160480	-4404.236871
126126	 0.00010	 0.00015	 0.00005	 0.00017	 0.02577	 0.00001	 0.00001		190.719333	-4348.227048
127127	 0.00008	 0.00033	 0.00003	 0.00008	 0.02695	 0.00001	 0.00001		205.612312	-4300.408796
128128	 0.00004	 0.00013	 0.00002	 0.00008	 0.02748	 0.00000	 0.00001		208.740847	-4226.192034
129129	 0.00006	 0.00011	 0.00002	 0.00011	 0.02963	 0.00000	 0.00001		200.331513	-4257.503844
130130	 0.00003	 0.00006	 0.00001	 0.00006	 0.02753	 0.00000	 0.00000		211.465183	-4201.302197
131131	 0.00003	 0.00007	 0.00001	 0.00007	 0.02936	 0.00000	 0.00000		211.314145	-4258.789217
132132	 0.00002	 0.00003	 0.00001	 0.00009	 0.03041	 0.00000	 0.00000		220.509821	-4265.217821
133133	 0.00004	 0.00008	 0.00002	 0.00012	 0.02671	 0.00000	 0.00001		209.443701	-4294.380260
134134	 0.00006	 0.00013	 0.00004	 0.00027	 0.02849	 0.00001	 0.00001		194.786421	-4179.512127
135135	 0.00004	 0.00011	 0.00003	 0.00013	 0.02612	 0.00000	 0.00001		201.927864	-4288.147433
136136	 0.00004	 0.00005	 0.00002	 0.00007	 0.02864	 0.00000	 0.00001		214.123961	-4165.565282
137137	 0.00005	 0.00013	 0.00002	 0.00011	 0.02885	 0.00000	 0.00001		202.780602	-4329.694288
138138	 0.00008	 0.00028	 0.00003	 0.00005	 0.02903	 0.00001	 0.00001		213.979446	-4094.811854
139139	 0.00008	 0.00013	 0.00002	 0.00010	 0.02804	 0.00001	 0.00001		203.157124	-4216.572284
140140	 0.00010	 0.00028	 0.00005	 0.00012	 0.02849	 0.00001	 0.00002		198.673337	-4338.405151
141141	 0.00009	 0.00044	 0.00005	 0.00015	 0.02598	 0.00001	 0.00002		189.591821	-4325.101866
142142	 0.00009	 0.00020	 0.00003	 0.00012	 0.02670	 0.00001	 0.00001		199.950367	-4253.027139
143143	 0.00014	 0.00033	 0.00005	 0.00018	 0.02672	 0.00001	 0.00002		193.626600	-4266.554833
144144	 0.00030	 0.00054	 0.00013	 0.00035	 0.02780	 0.00002	 0.00004		178.126574	-4242.606466
145145	 0.00020	 0.00037	 0.00006	 0.00021	 0.02762	 0.00001	 0.00002		185.358845	-4245.113664
146146	 0.00011	 0.00034	 0.00005	 0.00014	 0.02771	 0.00001	 0.00002		194.408119	-4398.788451
147147	 0.00021	 0.00059	 0.00007	 0.00025	 0.02907	 0.00002	 0.00003		185.541266	-4138.229665
148148	 0.00020	 0.00042	 0.00009	 0.00025	 0.02667	 0.00002	 0.00003		188.908821	-4215.384840
149149	 0.00009	 0.00023	 0.00004	 0.00026	 0.02674	 0.00001	 0.00001		184.394241	-4414.034446
150150	 0.00010	 0.00044	 0.00004	 0.00028	 0.02875	 0.00001	 0.00002		182.697893	-4236.973268
151151	 0.00008	 0.00038	 0.00004	 0.00018	 0.02622	 0.00001	 0.00001		194.341839	-4414.529876
152152	 0.00003	 0.00007	 0.00003	 0.00010	 0.02632	 0.00000	 0.00001		213.037920	-4300.261434
153153	 0.00002	 0.00007	 0.00001	 0.00005	 0.02801	 0.00000	 0.00000		217.832918	-4320.810566
154154	 0.00000	 0.00002	 0.00000	 0.00005	 0.02696	 0.00000	 0.00000		227.219786	-4472.059792
155155	 0.00000	 0.00001	 0.00000	 0.00005	 0.02942	 0.00000	 0.00000		222.525769	-4276.415362
156156	 0.00000	 0.00001	 0.00001	 0.00006	 0.02788	 0.00000	 0.00000		233.781253	-4213.000267
157157	 0.00000	 0.00002	 0.00001	 0.00005	 0.02871	 0.00000	 0.00000		241.074085	-4105.099506
158158	 0.00000	 0.00001	 0.00001	 0.00010	 0.02768	 0.00000	 0.00000		229.989091	-4224.622286
159159	 0.00001	 0.00008	 0.00002	 0.00024	 0.02716	 0.00000	 0.00001		202.209225	-4237.486752
160160	 0.00001	 0.00008	 0.00001	 0.00007	 0.02848	 0.00000	 0.00001		220.719481	-4187.555775
161161	 0.00002	 0.00004	 0.00002	 0.00017	 0.02754	 0.00000	 0.00001		207.042108	-4304.573604
162162	 0.00002	 0.00009	 0.00003	 0.00012	 0.02752	 0.00000	 0.00001		212.053968	-4285.562371
163163	 0.00002	 0.00006	 0.00004	 0.00046	 0.02904	 0.00000	 0.00002		195.061451	-4102.940926
164164	 0.00001	 0.00007	 0.00004	 0.00032	 0.02675	 0.00000	 0.00001		199.951968	-4354.415993
165165	 0.00001	 0.00003	 0.00003	 0.00026	 0.02823	 0.00000	 0.00001		208.485585	-4169.684786
166166	 0.00000	 0.00001	 0.00003	 0.00019	 0.02728	 0.00000	 0.00001		215.222075	-4364.653028
167167	 0.00001	 0.00002	 0.00004	 0.00037	 0.02744	 0.00000	 0.00001		209.572701	-4337.901332
168168	 0.00002	 0.00005	 0.00004	 0.00029	 0.02922	 0.00000	 0.00002		201.217002	-4190.904698
169169	 0.00002	 0.00006	 0.00004	 0.00025	 0.02674	 0.00000	 0.00002		209.635830	-4208.244639
170170	 0.00002	 0.00008	 0.00004	 0.00021	 0.02849	 0.00000	 0.00002		206.297212	-4198.391478
171171	 0.00003	 0.00004	 0.00004	 0.00028	 0.02607	 0.00000	 0.00002		204.799453	-4263.374385
172172	 0.00003	 0.00026	 0.00004	 0.00016	 0.02997	 0.00000	 0.00001		206.438300	-4041.830161
173173	 0.00003	 0.00009	 0.00003	 0.00015	 0.02804	 0.00000	 0.00001		207.479535	-4285.282454
174174	 0.00003	 0.00018	 0.00002	 0.00022	 0.02747	 0.00000	 0.00001		194.887081	-4348.318550
175175	 0.00003	 0.00010	 0.00003	 0.00037	 0.02983	 0.00000	 0.00001		193.158326	-4307.736289
176176	 0.00003	 0.00007	 0.00002	 0.00013	 0.02666	 0.00000	 0.00001		204.685234	-4357.351835
177177	 0.00002	 0.00008	 0.00002	 0.00010	 0.02659	 0.00000	 0.00001		206.759445	-4299.966571
178178	 0.00006	 0.00020	 0.00003	 0.00015	 0.02760	 0.00000	 0.00001		202.356917	-4181.683256
179179	 0.00002	 0.00008	 0.00002	 0.00012	 0.02977	 0.00000	 0.00001		211.247702	-4187.891663
180180	 0.00004	 0.00019	 0.00005	 0.00033	 0.02522	 0.00000	 0.00002		191.031184	-4371.009087
181181	 0.00001	 0.00013	 0.00002	 0.00023	 0.02958	 0.00000	 0.00001		202.622238	-4289.433408
182182	 0.00001	 0.00008	 0.00002	 0.00012	 0.02801	 0.00000	 0.00001		209.029195	-4332.783413
183183	 0.00001	 0.00002	 0.00001	 0.00008	 0.02722	 0.00000	 0.00000		223.251143	-4335.033556
184184	 0.00002	 0.00005	 0.00001	 0.00004	 0.02943	 0.00000	 0.00000		222.226861	-4196.907105
185185	 0.00003	 0.00017	 0.00001	 0.00002	 0.02745	 0.00000	 0.00000		230.931818	-4236.835128
186186	 0.00006	 0.00028	 0.00002	 0.00003	 0.02676	 0.00000	 0.00001		222.191164	-4234.863332
187187	 0.00009	 0.00022	 0.00003	 0.00006	 0.03035	 0.00001	 0.00001		207.148463	-4178.647341
188188	 0.00008	 0.00028	 0.00003	 0.00003	 0.02753	 0.00001	 0.00001		205.969802	-4324.894382
189189	 0.00013	 0.00030	 0.00003	 0.00004	 0.02814	 0.00001	 0.00001		197.701191	-4190.104298
190190	 0.00005	 0.00020	 0.00002	 0.00002	 0.02838	 0.00001	 0.00001		214.094100	-4270.153921
191191	 0.00004	 0.00018	 0.00001	 0.00003	 0.02899	 0.00000	 0.00000		218.493433	-4239.796990
192192	 0.00001	 0.00007	 0.00001	 0.00003	 0.02538	 0.00000	 0.00000		219.351646	-4289.660108
193193	 0.00001	 0.00004	 0.00001	 0.00005	 0.02834	 0.00000	 0.00000		210.947768	-4306.733651
194194	 0.00001	 0.00003	 0.00000	 0.00001	 0.02895	 0.00000	 0.00000		232.197551	-4402.422836
195195	 0.00002	 0.00004	 0.00001	 0.00002	 0.02818	 0.00000	 0.00000		222.868925	-4282.120918
196196	 0.00004	 0.00007	 0.00001	 0.00005	 0.02811	 0.00000	 0.00000		205.659690	-4359.018422
197197	 0.00006	 0.00025	 0.00002	 0.00009	 0.02786	 0.00000	 0.00001		196.809084	-4165.012732
198198	 0.00003	 0.00014	 0.00001	 0.00002	 0.02901	 0.00000	 0.00000		221.594842	-4233.868200
199199	 0.00004	 0.00016	 0.00001	 0.00003	 0.02551	 0.00000	 0.00000		210.669510	-4274.366608
200200	 0.00002	 0.00009	 0.00001	 0.00002	 0.02812	 0.00000	 0.00000		214.396371	-4254.320307
201201	 0.00001	 0.00016	 0.00000	 0.00001	 0.02854	 0.00000	 0.00000		228.152898	-4361.563152
202202	 0.00001	 0.00004	 0.00000	 0.00002	 0.02924	 0.00000	 0.00000		230.360701	-4187.598494
203203	 0.00001	 0.00003	 0.00001	 0.00004	 0.02831	 0.00000	 0.00000		229.662348	-4258.215222
204204	 0.00001	 0.00007	 0.00000	 0.00002	 0.02866	 0.00000	 0.00000		234.557617	-4225.497474
205205	 0.00000	 0.00002	 0.00000	 0.00001	 0.02780	 0.00000	 0.00000		244.405814	-4261.733175
206206	 0.00000	 0.00001	 0.00000	 0.00002	 0.03105	 0.00000	 0.00000		221.208743	-4299.532222
207207	 0.00000	 0.00000	 0.00000	 0.00000	 0.02660	 0.00000	 0.00000		250.453044	-4474.898928
208208	 0.00000	 0.00000	 0.00000	 0.00000	 0.02804	 0.00000	 0.00000		284.497575	-4342.542676
209209	 0.00000	 0.00001	 0.00000	 0.00000	 0.02551	 0.00000	 0.00000		264.907164	-4464.287827
210210	 0.00000	 0.00000	 0.00000	 0.00000	 0.02849	 0.00000	 0.00000		290.865513	-4296.260445
