Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00005	 0.00018	 0.00003	 0.00014	 0.02545	 0.00000	 0.00001		196.960775	-3630.534215
1001	 0.00012	 0.00022	 0.00005	 0.00023	 0.02136	 0.00001	 0.00002		190.195781	-3865.435976
2002	 0.00003	 0.00009	 0.00005	 0.00016	 0.02279	 0.00000	 0.00001		207.661493	-3818.898810
3003	 0.00004	 0.00008	 0.00005	 0.00017	 0.02362	 0.00000	 0.00001		200.409870	-3859.028852
4004	 0.00002	 0.00007	 0.00011	 0.00039	 0.02391	 0.00000	 0.00003		192.627467	-3649.760857
5005	 0.00003	 0.00004	 0.00015	 0.00054	 0.02275	 0.00000	 0.00005		193.135008	-3778.674429
6006	 0.00004	 0.00006	 0.00008	 0.00038	 0.02490	 0.00000	 0.00003		193.137308	-3533.890192
7007	 0.00001	 0.00002	 0.00004	 0.00015	 0.02582	 0.00000	 0.00001		216.151867	-3630.277529
8008	 0.00002	 0.00003	 0.00005	 0.00019	 0.02511	 0.00000	 0.00001		200.083683	-3761.487215
9009	 0.00001	 0.00002	 0.00007	 0.00029	 0.02440	 0.00000	 0.00002		202.843730	-3618.541158
10010	 0.00002	 0.00008	 0.00017	 0.00066	 0.02380	 0.00000	 0.00005		190.153506	-3827.657015
11011	 0.00008	 0.00020	 0.00011	 0.00043	 0.02544	 0.00001	 0.00003		188.428602	-3834.792405
12012	 0.00015	 0.00016	 0.00016	 0.00042	 0.02458	 0.00001	 0.00005		186.759029	-3532.534386
13013	 0.00004	 0.00008	 0.00016	 0.00060	 0.02422	 0.00000	 0.00005		185.311296	-3632.069871
14014	 0.00009	 0.00010	 0.00015	 0.00037	 0.02448	 0.00000	 0.00005		191.694207	-3738.949747
15015	 0.00007	 0.00011	 0.00015	 0.00050	 0.02259	 0.00000	 0.00004		186.572598	-3683.142875
16016	 0.00007	 0.00011	 0.00019	 0.00042	 0.02249	 0.00000	 0.00006		190.338064	-3733.833580
17017	 0.00004	 0.00007	 0.00016	 0.00063	 0.02458	 0.00000	 0.00005		185.599183	-3674.482981
18018	 0.00004	 0.00007	 0.00027	 0.00076	 0.02431	 0.00000	 0.00008		187.840562	-3670.586614
19019	 0.00003	 0.00002	 0.00008	 0.00020	 0.02712	 0.00000	 0.00002		211.538467	-3681.291185
20020	 0.00004	 0.00021	 0.00012	 0.00039	 0.02399	 0.00000	 0.00003		191.274092	-3722.552419
21021	 0.00006	 0.00006	 0.00009	 0.00046	 0.02560	 0.00000	 0.00003		189.782033	-3672.444632
22022	 0.00002	 0.00003	 0.00009	 0.00029	 0.02273	 0.00000	 0.00003		205.100184	-3648.906126
23023	 0.00006	 0.00003	 0.00011	 0.00029	 0.02359	 0.00000	 0.00003		198.793457	-3735.372496
24024	 0.00003	 0.00016	 0.00006	 0.00019	 0.02564	 0.00000	 0.00002		203.867937	-3663.190169
25025	 0.00003	 0.00011	 0.00008	 0.00023	 0.02696	 0.00000	 0.00003		202.777688	-3627.116573
26026	 0.00004	 0.00008	 0.00006	 0.00015	 0.02542	 0.00000	 0.00002		211.744632	-3689.167623
27027	 0.00007	 0.00009	 0.00004	 0.00020	 0.02400	 0.00000	 0.00002		203.446499	-3690.640378
28028	 0.00002	 0.00006	 0.00004	 0.00014	 0.02744	 0.00000	 0.00001		205.461368	-3656.276254
29029	 0.00005	 0.00010	 0.00006	 0.00012	 0.02476	 0.00000	 0.00002		213.222280	-3716.656069
30030	 0.00005	 0.00007	 0.00006	 0.00014	 0.02333	 0.00000	 0.00001		205.504883	-3628.587012
31031	 0.00006	 0.00011	 0.00004	 0.00009	 0.02396	 0.00000	 0.00001		214.593793	-3745.723538
32032	 0.00016	 0.00032	 0.00012	 0.00027	 0.02657	 0.00001	 0.00003		189.725427	-3679.062486
33033	 0.00038	 0.00055	 0.00013	 0.00031	 0.02151	 0.00002	 0.00004		183.844670	-3689.787772
34034	 0.00028	 0.00037	 0.00012	 0.00031	 0.02355	 0.00001	 0.00004		184.838439	-3784.575014
35035	 0.00020	 0.00021	 0.00011	 0.00039	 0.02369	 0.00001	 0.00004		185.974915	-3794.231425
36036	 0.00012	 0.00027	 0.00008	 0.00024	 0.02411	 0.00001	 0.00002		191.624945	-3698.565277
37037	 0.00012	 0.00020	 0.00006	 0.00012	 0.02301	 0.00001	 0.00002		202.618341	-3694.380168
38038	 0.00008	 0.00024	 0.00005	 0.00014	 0.02312	 0.00000	 0.00002		203.615648	-3730.905991
39039	 0.00006	 0.00015	 0.00008	 0.00035	 0.02337	 0.00000	 0.00003		193.173841	-3713.510505
40040	 0.00007	 0.00008	 0.00012	 0.00051	 0.02227	 0.00000	 0.00003		184.230463	-3830.572513
41041	 0.00005	 0.00016	 0.00007	 0.00025	 0.02635	 0.00000	 0.00002		200.820889	-3619.967230
42042	 0.00003	 0.00003	 0.00005	 0.00026	 0.02257	 0.00000	 0.00002		208.518063	-3740.923731
43043	 0.00004	 0.00006	 0.00008	 0.00021	 0.02239	 0.00000	 0.00002		204.585238	-3789.510279
44044	 0.00002	 0.00003	 0.00005	 0.00033	 0.02351	 0.00000	 0.00002		199.146846	-3802.175257
45045	 0.00001	 0.00004	 0.00003	 0.00013	 0.02407	 0.00000	 0.00001		216.980697	-3723.256590
46046	 0.00001	 0.00001	 0.00001	 0.00007	 0.02319	 0.00000	 0.00000		223.542318	-3779.311588
47047	 0.00001	 0.00001	 0.00001	 0.00004	 0.02477	 0.00000	 0.00000		245.865759	-3644.307246
48048	 0.00008	 0.00007	 0.00005	 0.00017	 0.02317	 0.00000	 0.00002		206.293983	-3805.830998
49049	 0.00004	 0.00006	 0.00003	 0.00009	 0.02512	 0.00000	 0.00001		215.432226	-3651.581616
50050	 0.00002	 0.00004	 0.00001	 0.00003	 0.02427	 0.00000	 0.00000		235.572341	-3675.474204
51051	 0.00002	 0.00010	 0.00002	 0.00004	 0.02408	 0.00000	 0.00000		232.329736	-3673.615684
52052	 0.00008	 0.00019	 0.00002	 0.00004	 0.02311	 0.00000	 0.00001		221.863693	-3688.426107
53053	 0.00007	 0.00019	 0.00003	 0.00010	 0.02581	 0.00000	 0.00001		214.650759	-3607.892623
54054	 0.00006	 0.00006	 0.00003	 0.00008	 0.02549	 0.00000	 0.00001		215.933033	-3701.770225
55055	 0.00012	 0.00015	 0.00005	 0.00008	 0.02600	 0.00001	 0.00002		214.516142	-3614.606536
56056	 0.00009	 0.00016	 0.00005	 0.00011	 0.02314	 0.00001	 0.00001		203.267685	-3766.459080
57057	 0.00016	 0.00030	 0.00008	 0.00018	 0.02400	 0.00001	 0.00002		196.749080	-3670.843132
58058	 0.00006	 0.00011	 0.00005	 0.00008	 0.02456	 0.00000	 0.00001		215.901888	-3687.763293
59059	 0.00012	 0.00013	 0.00004	 0.00009	 0.02135	 0.00000	 0.00001		208.309677	-3849.938335
60060	 0.00020	 0.00024	 0.00009	 0.00018	 0.02423	 0.00001	 0.00003		198.609973	-3635.667655
61061	 0.00011	 0.00026	 0.00006	 0.00014	 0.02441	 0.00001	 0.00002		204.986193	-3686.395919
62062	 0.00015	 0.00014	 0.00005	 0.00010	 0.02333	 0.00001	 0.00001		206.336598	-3638.319791
63063	 0.00018	 0.00020	 0.00004	 0.00007	 0.02397	 0.00001	 0.00001		206.877024	-3596.861741
64064	 0.00030	 0.00015	 0.00005	 0.00007	 0.02468	 0.00001	 0.00002		210.520376	-3658.859183
65065	 0.00018	 0.00034	 0.00007	 0.00010	 0.02425	 0.00001	 0.00002		189.761316	-3779.453769
66066	 0.00025	 0.00029	 0.00005	 0.00004	 0.02448	 0.00001	 0.00001		209.064383	-3676.270535
67067	 0.00022	 0.00024	 0.00005	 0.00007	 0.02500	 0.00001	 0.00002		208.167290	-3609.631702
68068	 0.00011	 0.00027	 0.00007	 0.00019	 0.02297	 0.00001	 0.00002		196.170212	-3640.644759
69069	 0.00011	 0.00015	 0.00005	 0.00012	 0.02365	 0.00001	 0.00002		205.117129	-3696.742977
70070	 0.00003	 0.00002	 0.00003	 0.00008	 0.02400	 0.00000	 0.00001		225.802572	-3598.154571
71071	 0.00003	 0.00005	 0.00003	 0.00006	 0.02664	 0.00000	 0.00001		231.080497	-3482.336924
72072	 0.00004	 0.00008	 0.00004	 0.00025	 0.02446	 0.00000	 0.00002		198.303326	-3740.829998
