Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
46046	 0.00014	 0.00006	 0.00001	 0.00010	 0.01277	 0.00000	 0.00001		206.341041	-2281.677187
47047	 0.00017	 0.00013	 0.00002	 0.00003	 0.01529	 0.00001	 0.00001		215.493533	-2078.663911
48048	 0.00011	 0.00011	 0.00002	 0.00011	 0.01290	 0.00001	 0.00001		203.251916	-2218.365235
49049	 0.00005	 0.00009	 0.00002	 0.00005	 0.01513	 0.00000	 0.00001		220.915692	-2118.532066
50050	 0.00007	 0.00025	 0.00002	 0.00005	 0.01483	 0.00001	 0.00001		207.395584	-2153.545718
51051	 0.00009	 0.00016	 0.00003	 0.00005	 0.01411	 0.00000	 0.00001		226.989118	-2165.324453
52052	 0.00008	 0.00008	 0.00002	 0.00009	 0.01396	 0.00000	 0.00001		215.273797	-2158.545711
53053	 0.00012	 0.00013	 0.00005	 0.00024	 0.01340	 0.00000	 0.00002		201.941442	-2183.945368
54054	 0.00009	 0.00016	 0.00003	 0.00012	 0.01404	 0.00001	 0.00001		202.260757	-2160.617965
55055	 0.00017	 0.00007	 0.00002	 0.00007	 0.01308	 0.00000	 0.00001		225.318343	-2119.457521
56056	 0.00008	 0.00015	 0.00001	 0.00005	 0.01354	 0.00000	 0.00001		220.031181	-2103.303360
57057	 0.00006	 0.00005	 0.00001	 0.00002	 0.01255	 0.00000	 0.00000		240.870969	-2145.469937
58058	 0.00006	 0.00007	 0.00001	 0.00003	 0.01478	 0.00000	 0.00001		234.831500	-2139.454471
59059	 0.00011	 0.00011	 0.00001	 0.00002	 0.01375	 0.00000	 0.00001		243.757953	-2160.876560
60060	 0.00006	 0.00015	 0.00002	 0.00011	 0.01404	 0.00000	 0.00001		210.365597	-2169.601613
61061	 0.00035	 0.00049	 0.00007	 0.00007	 0.01249	 0.00003	 0.00004		200.901723	-2092.291425
62062	 0.00037	 0.00057	 0.00010	 0.00008	 0.01214	 0.00004	 0.00004		197.513455	-2136.645254
63063	 0.00080	 0.00038	 0.00007	 0.00008	 0.01229	 0.00003	 0.00003		201.617145	-2156.149312
64064	 0.00025	 0.00023	 0.00003	 0.00002	 0.01063	 0.00001	 0.00001		223.175950	-2213.757593
65065	 0.00031	 0.00042	 0.00006	 0.00010	 0.01160	 0.00002	 0.00003		206.325080	-2143.389292
66066	 0.00022	 0.00024	 0.00005	 0.00015	 0.01165	 0.00002	 0.00003		208.443993	-2125.994656
67067	 0.00014	 0.00019	 0.00002	 0.00006	 0.01257	 0.00001	 0.00001		214.006329	-2148.124410
68068	 0.00011	 0.00010	 0.00002	 0.00003	 0.01327	 0.00001	 0.00001		230.761774	-2079.993921
69069	 0.00012	 0.00012	 0.00002	 0.00008	 0.01416	 0.00001	 0.00001		205.887401	-2165.369762
70070	 0.00009	 0.00008	 0.00004	 0.00017	 0.01360	 0.00001	 0.00002		215.417606	-2108.161035
71071	 0.00009	 0.00023	 0.00006	 0.00030	 0.01273	 0.00001	 0.00003		204.053767	-2158.284449
72072	 0.00005	 0.00013	 0.00005	 0.00018	 0.01326	 0.00000	 0.00002		218.950258	-2199.075978
73073	 0.00001	 0.00004	 0.00001	 0.00010	 0.01437	 0.00000	 0.00001		226.961554	-2158.153081
74074	 0.00004	 0.00005	 0.00004	 0.00018	 0.01238	 0.00000	 0.00002		218.051576	-2120.983574
75075	 0.00005	 0.00017	 0.00009	 0.00056	 0.01279	 0.00000	 0.00004		199.095236	-2222.747376
76076	 0.00027	 0.00016	 0.00010	 0.00032	 0.01253	 0.00001	 0.00004		200.566362	-2125.227379
77077	 0.00020	 0.00015	 0.00004	 0.00011	 0.01288	 0.00000	 0.00002		217.181844	-2185.661113
78078	 0.00014	 0.00023	 0.00003	 0.00012	 0.01361	 0.00001	 0.00001		211.570213	-2101.351087
79079	 0.00015	 0.00014	 0.00002	 0.00007	 0.01454	 0.00001	 0.00001		200.884871	-2227.291313
80080	 0.00029	 0.00009	 0.00003	 0.00002	 0.01195	 0.00001	 0.00001		226.633849	-2205.340524
81081	 0.00012	 0.00011	 0.00003	 0.00007	 0.01457	 0.00001	 0.00001		211.097963	-2113.632702
82082	 0.00020	 0.00027	 0.00004	 0.00007	 0.01442	 0.00001	 0.00002		209.157909	-2136.281966
83083	 0.00016	 0.00011	 0.00007	 0.00030	 0.01326	 0.00001	 0.00003		204.548028	-2102.307963
84084	 0.00004	 0.00004	 0.00004	 0.00022	 0.01374	 0.00000	 0.00002		215.325929	-2162.246678
85085	 0.00004	 0.00005	 0.00005	 0.00047	 0.01437	 0.00000	 0.00002		205.812222	-2152.559854
86086	 0.00002	 0.00002	 0.00002	 0.00010	 0.01345	 0.00000	 0.00001		221.641589	-2155.013384
87087	 0.00002	 0.00007	 0.00003	 0.00020	 0.01386	 0.00000	 0.00001		212.471894	-2181.079663
88088	 0.00004	 0.00010	 0.00005	 0.00026	 0.01344	 0.00000	 0.00002		207.519502	-2109.824877
89089	 0.00007	 0.00005	 0.00006	 0.00034	 0.01195	 0.00000	 0.00002		199.404770	-2265.028326
90090	 0.00011	 0.00011	 0.00004	 0.00012	 0.01377	 0.00000	 0.00001		216.671601	-2144.759491
91091	 0.00013	 0.00013	 0.00006	 0.00041	 0.01284	 0.00000	 0.00002		193.103615	-2183.439371
92092	 0.00011	 0.00011	 0.00006	 0.00030	 0.01396	 0.00001	 0.00003		207.392953	-2191.354251
93093	 0.00011	 0.00014	 0.00006	 0.00014	 0.01358	 0.00001	 0.00002		215.351597	-2073.672369
94094	 0.00011	 0.00012	 0.00006	 0.00021	 0.01358	 0.00001	 0.00003		211.231493	-2055.319820
95095	 0.00031	 0.00041	 0.00009	 0.00031	 0.01176	 0.00002	 0.00004		190.761529	-2228.539899
96096	 0.00041	 0.00052	 0.00009	 0.00011	 0.01175	 0.00003	 0.00003		191.904531	-2186.570290
97097	 0.00028	 0.00022	 0.00004	 0.00005	 0.01367	 0.00001	 0.00002		207.728286	-2186.160247
98098	 0.00027	 0.00022	 0.00003	 0.00003	 0.01522	 0.00001	 0.00001		208.173973	-2130.947575
99099	 0.00012	 0.00013	 0.00002	 0.00001	 0.01226	 0.00001	 0.00001		238.969166	-2214.801917
100100	 0.00032	 0.00038	 0.00005	 0.00004	 0.01209	 0.00002	 0.00002		209.704770	-2174.762421
101101	 0.00013	 0.00012	 0.00002	 0.00002	 0.01275	 0.00001	 0.00001		222.106303	-2231.205816
102102	 0.00049	 0.00034	 0.00007	 0.00024	 0.01252	 0.00003	 0.00004		189.850870	-2146.363576
103103	 0.00015	 0.00024	 0.00003	 0.00003	 0.01322	 0.00001	 0.00001		216.956253	-2248.926551
104104	 0.00018	 0.00014	 0.00004	 0.00017	 0.01261	 0.00001	 0.00002		202.752801	-2180.932926
105105	 0.00013	 0.00015	 0.00004	 0.00015	 0.01393	 0.00001	 0.00002		207.964051	-2234.249734
106106	 0.00004	 0.00023	 0.00001	 0.00006	 0.01299	 0.00000	 0.00001		223.520504	-2042.193569
107107	 0.00004	 0.00006	 0.00001	 0.00005	 0.01403	 0.00000	 0.00001		232.938048	-2130.867252
108108	 0.00019	 0.00025	 0.00005	 0.00017	 0.01397	 0.00001	 0.00002		203.716661	-2150.478057
109109	 0.00015	 0.00011	 0.00007	 0.00017	 0.01129	 0.00001	 0.00002		212.578846	-2096.347354
110110	 0.00008	 0.00004	 0.00005	 0.00033	 0.01262	 0.00000	 0.00002		206.731041	-2209.867126
111111	 0.00004	 0.00007	 0.00002	 0.00013	 0.01470	 0.00000	 0.00001		219.547890	-2141.321564
112112	 0.00002	 0.00005	 0.00001	 0.00007	 0.01173	 0.00000	 0.00000		228.748736	-2214.620358
113113	 0.00006	 0.00008	 0.00003	 0.00014	 0.01270	 0.00000	 0.00001		215.759361	-2207.225702
114114	 0.00012	 0.00012	 0.00002	 0.00009	 0.01278	 0.00001	 0.00001		220.644553	-2225.858421
115115	 0.00005	 0.00004	 0.00004	 0.00017	 0.01288	 0.00000	 0.00002		219.202318	-2092.269889
116116	 0.00004	 0.00006	 0.00008	 0.00028	 0.01319	 0.00000	 0.00003		210.276505	-2171.933270
117117	 0.00008	 0.00009	 0.00021	 0.00093	 0.01190	 0.00000	 0.00009		189.225109	-2191.494738
118118	 0.00008	 0.00004	 0.00011	 0.00040	 0.01235	 0.00000	 0.00004		203.228215	-2108.739009
119119	 0.00008	 0.00003	 0.00009	 0.00059	 0.01283	 0.00000	 0.00005		203.510448	-2187.345773
120120	 0.00003	 0.00005	 0.00005	 0.00025	 0.01289	 0.00000	 0.00002		216.584200	-2177.764687
121121	 0.00002	 0.00002	 0.00002	 0.00016	 0.01310	 0.00000	 0.00001		223.727793	-2182.905053
122122	 0.00015	 0.00030	 0.00007	 0.00031	 0.01447	 0.00001	 0.00003		199.159296	-2103.277676
123123	 0.00014	 0.00011	 0.00004	 0.00038	 0.01403	 0.00000	 0.00002		194.426004	-2223.876265
124124	 0.00019	 0.00029	 0.00006	 0.00018	 0.01367	 0.00001	 0.00003		206.932875	-2232.495939
125125	 0.00014	 0.00009	 0.00003	 0.00007	 0.01459	 0.00001	 0.00001		229.807906	-2082.183943
126126	 0.00020	 0.00030	 0.00005	 0.00018	 0.01201	 0.00001	 0.00002		206.318885	-2240.632201
127127	 0.00007	 0.00011	 0.00004	 0.00013	 0.01344	 0.00001	 0.00002		219.827376	-2125.689892
128128	 0.00019	 0.00031	 0.00006	 0.00021	 0.01263	 0.00001	 0.00003		203.273904	-2160.603403
129129	 0.00007	 0.00010	 0.00002	 0.00007	 0.01581	 0.00000	 0.00001		218.957906	-2116.768473
130130	 0.00009	 0.00012	 0.00003	 0.00011	 0.01439	 0.00001	 0.00001		212.668247	-2102.803847
131131	 0.00016	 0.00016	 0.00006	 0.00018	 0.01254	 0.00001	 0.00003		208.410609	-2114.011232
132132	 0.00038	 0.00016	 0.00006	 0.00018	 0.01358	 0.00001	 0.00003		203.824497	-2119.807353
133133	 0.00006	 0.00005	 0.00004	 0.00015	 0.01325	 0.00000	 0.00002		219.755376	-2216.827186
134134	 0.00007	 0.00005	 0.00005	 0.00024	 0.01324	 0.00000	 0.00002		212.578297	-2169.272341
135135	 0.00003	 0.00004	 0.00006	 0.00029	 0.01434	 0.00000	 0.00003		213.646577	-2083.526140
136136	 0.00002	 0.00001	 0.00003	 0.00014	 0.01394	 0.00000	 0.00001		223.592370	-2132.912134
137137	 0.00003	 0.00002	 0.00004	 0.00028	 0.01271	 0.00000	 0.00001		213.951243	-2214.556018
138138	 0.00001	 0.00002	 0.00004	 0.00036	 0.01382	 0.00000	 0.00002		216.404822	-2196.509354
139139	 0.00004	 0.00007	 0.00009	 0.00053	 0.01379	 0.00000	 0.00004		201.237829	-2150.360070
140140	 0.00004	 0.00006	 0.00006	 0.00054	 0.01164	 0.00000	 0.00003		200.756102	-2171.598530
141141	 0.00009	 0.00023	 0.00011	 0.00037	 0.01305	 0.00000	 0.00004		194.931706	-2271.502938
142142	 0.00001	 0.00003	 0.00005	 0.00030	 0.01226	 0.00000	 0.00002		211.687367	-2187.645926
143143	 0.00001	 0.00002	 0.00007	 0.00040	 0.01360	 0.00000	 0.00003		214.518270	-2122.328950
144144	 0.00001	 0.00001	 0.00007	 0.00040	 0.01448	 0.00000	 0.00003		216.312982	-2186.835064
145145	 0.00004	 0.00004	 0.00014	 0.00066	 0.01315	 0.00000	 0.00007		196.846870	-2102.695562
146146	 0.00002	 0.00001	 0.00005	 0.00026	 0.01489	 0.00000	 0.00002		220.864153	-2092.304441
147147	 0.00001	 0.00002	 0.00004	 0.00016	 0.01383	 0.00000	 0.00002		226.271775	-2180.764600
148148	 0.00001	 0.00007	 0.00006	 0.00028	 0.01269	 0.00000	 0.00002		212.563525	-2118.152709
149149	 0.00002	 0.00001	 0.00009	 0.00023	 0.01327	 0.00000	 0.00003		219.521055	-2110.200719
150150	 0.00001	 0.00003	 0.00008	 0.00034	 0.01235	 0.00000	 0.00004		216.613253	-2201.108666
151151	 0.00002	 0.00002	 0.00008	 0.00076	 0.01347	 0.00000	 0.00004		198.751847	-2126.682849
152152	 0.00001	 0.00004	 0.00013	 0.00062	 0.01359	 0.00000	 0.00005		201.944842	-2141.576841
153153	 0.00001	 0.00001	 0.00005	 0.00021	 0.01418	 0.00000	 0.00002		225.865803	-2072.699962
154154	 0.00001	 0.00000	 0.00001	 0.00016	 0.01476	 0.00000	 0.00001		222.775614	-2223.332640
155155	 0.00001	 0.00001	 0.00004	 0.00021	 0.01498	 0.00000	 0.00002		225.814617	-2083.060647
156156	 0.00004	 0.00003	 0.00004	 0.00024	 0.01352	 0.00000	 0.00002		206.357658	-2220.816153
157157	 0.00002	 0.00002	 0.00004	 0.00028	 0.01243	 0.00000	 0.00002		213.500265	-2140.280137
158158	 0.00002	 0.00005	 0.00003	 0.00033	 0.01363	 0.00000	 0.00001		197.839961	-2181.739567
159159	 0.00002	 0.00002	 0.00004	 0.00020	 0.01327	 0.00000	 0.00002		225.154513	-2162.520627
160160	 0.00002	 0.00001	 0.00002	 0.00018	 0.01326	 0.00000	 0.00001		222.172548	-2097.083308
161161	 0.00001	 0.00002	 0.00004	 0.00015	 0.01421	 0.00000	 0.00002		231.412374	-2134.913201
162162	 0.00007	 0.00011	 0.00008	 0.00047	 0.01190	 0.00000	 0.00004		202.138283	-2225.326799
163163	 0.00008	 0.00003	 0.00005	 0.00027	 0.01271	 0.00000	 0.00002		209.412508	-2151.176981
164164	 0.00002	 0.00003	 0.00003	 0.00010	 0.01260	 0.00000	 0.00001		230.958485	-2147.545679
165165	 0.00008	 0.00001	 0.00001	 0.00013	 0.01453	 0.00000	 0.00001		217.456501	-2173.394202
166166	 0.00001	 0.00001	 0.00001	 0.00004	 0.01443	 0.00000	 0.00000		242.762160	-2148.236198
167167	 0.00001	 0.00001	 0.00001	 0.00005	 0.01409	 0.00000	 0.00000		236.750053	-2183.987927
168168	 0.00005	 0.00018	 0.00007	 0.00025	 0.01466	 0.00000	 0.00003		204.925510	-2146.179836
169169	 0.00003	 0.00004	 0.00004	 0.00029	 0.01192	 0.00000	 0.00002		216.269831	-2230.767576
170170	 0.00009	 0.00012	 0.00017	 0.00070	 0.01280	 0.00000	 0.00007		191.105117	-2126.501803
171171	 0.00006	 0.00016	 0.00011	 0.00039	 0.01316	 0.00001	 0.00005		206.555849	-2133.175749
172172	 0.00008	 0.00009	 0.00005	 0.00031	 0.01390	 0.00000	 0.00002		205.446893	-2177.077539
173173	 0.00003	 0.00006	 0.00004	 0.00025	 0.01259	 0.00000	 0.00002		210.403488	-2155.165279
174174	 0.00009	 0.00008	 0.00007	 0.00034	 0.01430	 0.00000	 0.00003		201.588945	-2139.424870
175175	 0.00003	 0.00007	 0.00005	 0.00023	 0.01311	 0.00000	 0.00002		211.069602	-2216.482109
176176	 0.00005	 0.00007	 0.00004	 0.00020	 0.01381	 0.00000	 0.00002		212.662113	-2135.045650
177177	 0.00005	 0.00006	 0.00002	 0.00009	 0.01231	 0.00000	 0.00001		227.121448	-2179.233182
178178	 0.00014	 0.00014	 0.00006	 0.00032	 0.01348	 0.00001	 0.00003		202.738219	-2243.550287
179179	 0.00006	 0.00013	 0.00006	 0.00021	 0.01370	 0.00000	 0.00002		210.098378	-2071.527039
180180	 0.00014	 0.00030	 0.00016	 0.00056	 0.01114	 0.00001	 0.00005		188.615055	-2277.030654
181181	 0.00004	 0.00004	 0.00005	 0.00020	 0.01418	 0.00000	 0.00002		220.791782	-2099.411346
182182	 0.00006	 0.00017	 0.00010	 0.00052	 0.01259	 0.00000	 0.00004		198.839334	-2181.342094
183183	 0.00010	 0.00006	 0.00005	 0.00025	 0.01260	 0.00000	 0.00002		206.840030	-2217.094527
184184	 0.00009	 0.00011	 0.00007	 0.00043	 0.01308	 0.00000	 0.00003		199.642856	-2282.725116
185185	 0.00013	 0.00049	 0.00015	 0.00043	 0.01427	 0.00001	 0.00006		193.151113	-2119.741074
186186	 0.00008	 0.00006	 0.00005	 0.00022	 0.01424	 0.00000	 0.00003		213.170562	-2119.603967
187187	 0.00002	 0.00004	 0.00004	 0.00028	 0.01280	 0.00000	 0.00002		217.331487	-2135.505072
188188	 0.00008	 0.00006	 0.00004	 0.00017	 0.01190	 0.00000	 0.00001		214.860629	-2112.522226
189189	 0.00005	 0.00009	 0.00003	 0.00008	 0.01450	 0.00000	 0.00001		220.709017	-2222.927593
190190	 0.00003	 0.00003	 0.00002	 0.00023	 0.01292	 0.00000	 0.00001		215.022432	-2217.465763
191191	 0.00007	 0.00008	 0.00006	 0.00022	 0.01263	 0.00000	 0.00003		213.719416	-2123.898380
192192	 0.00006	 0.00011	 0.00005	 0.00019	 0.01314	 0.00000	 0.00002		212.318252	-2166.875773
193193	 0.00003	 0.00013	 0.00001	 0.00011	 0.01306	 0.00000	 0.00001		212.518853	-2194.538247
194194	 0.00012	 0.00018	 0.00003	 0.00009	 0.01484	 0.00001	 0.00001		216.006149	-2167.967144
195195	 0.00008	 0.00013	 0.00003	 0.00021	 0.01504	 0.00000	 0.00001		201.039039	-2155.408657
196196	 0.00002	 0.00003	 0.00001	 0.00004	 0.01408	 0.00000	 0.00000		239.446389	-2158.547581
197197	 0.00003	 0.00006	 0.00001	 0.00006	 0.01329	 0.00000	 0.00000		224.352729	-2156.578324
198198	 0.00005	 0.00007	 0.00001	 0.00005	 0.01357	 0.00000	 0.00001		228.685929	-2169.774263
199199	 0.00001	 0.00002	 0.00001	 0.00006	 0.01224	 0.00000	 0.00000		233.335442	-2156.413739
200200	 0.00005	 0.00023	 0.00004	 0.00017	 0.01424	 0.00000	 0.00002		213.294434	-2146.498110
201201	 0.00003	 0.00007	 0.00002	 0.00024	 0.01311	 0.00000	 0.00001		204.421605	-2317.409135
202202	 0.00015	 0.00013	 0.00002	 0.00020	 0.01176	 0.00001	 0.00001		198.138636	-2209.573157
203203	 0.00003	 0.00003	 0.00001	 0.00004	 0.01449	 0.00000	 0.00000		239.477129	-2048.999226
204204	 0.00007	 0.00010	 0.00001	 0.00007	 0.01362	 0.00000	 0.00000		209.192135	-2117.371073
205205	 0.00011	 0.00004	 0.00001	 0.00011	 0.01454	 0.00000	 0.00001		212.102237	-2097.968174
206206	 0.00019	 0.00012	 0.00003	 0.00009	 0.01303	 0.00001	 0.00002		211.265035	-2153.459275
207207	 0.00011	 0.00022	 0.00004	 0.00016	 0.01224	 0.00001	 0.00002		209.094104	-2226.701625
208208	 0.00010	 0.00011	 0.00002	 0.00005	 0.01316	 0.00001	 0.00001		220.069308	-2168.031469
209209	 0.00005	 0.00017	 0.00001	 0.00005	 0.01265	 0.00000	 0.00001		223.818197	-2158.814525
210210	 0.00004	 0.00007	 0.00001	 0.00004	 0.01370	 0.00000	 0.00001		236.291133	-2104.845315
211211	 0.00007	 0.00008	 0.00002	 0.00011	 0.01306	 0.00000	 0.00001		213.827456	-2170.587118
212212	 0.00005	 0.00014	 0.00002	 0.00011	 0.01302	 0.00000	 0.00001		219.875244	-2168.991847
213213	 0.00015	 0.00007	 0.00002	 0.00011	 0.01441	 0.00000	 0.00001		203.929382	-2168.059869
214214	 0.00004	 0.00011	 0.00001	 0.00003	 0.01414	 0.00000	 0.00000		224.609164	-2192.117143
215215	 0.00006	 0.00004	 0.00001	 0.00002	 0.01559	 0.00000	 0.00000		234.674577	-2069.171615
216216	 0.00003	 0.00009	 0.00001	 0.00001	 0.01410	 0.00000	 0.00000		245.740949	-2106.006602
217217	 0.00016	 0.00028	 0.00003	 0.00003	 0.01156	 0.00001	 0.00001		226.779116	-2228.514793
218218	 0.00015	 0.00017	 0.00002	 0.00007	 0.01230	 0.00001	 0.00001		206.297114	-2176.657922
219219	 0.00009	 0.00023	 0.00002	 0.00007	 0.01334	 0.00001	 0.00001		204.252443	-2223.104686
220220	 0.00003	 0.00004	 0.00001	 0.00002	 0.01211	 0.00000	 0.00000		228.329656	-2158.484990
221221	 0.00004	 0.00010	 0.00001	 0.00002	 0.01529	 0.00000	 0.00000		230.172973	-2124.248069
222222	 0.00013	 0.00006	 0.00001	 0.00001	 0.01374	 0.00000	 0.00000		242.848821	-2124.324463
223223	 0.00009	 0.00004	 0.00001	 0.00003	 0.01448	 0.00000	 0.00000		225.938210	-2126.016398
224224	 0.00006	 0.00008	 0.00001	 0.00003	 0.01271	 0.00000	 0.00000		228.393923	-2206.664482
225225	 0.00008	 0.00014	 0.00001	 0.00004	 0.01517	 0.00000	 0.00001		220.928844	-2169.484204
226226	 0.00012	 0.00010	 0.00001	 0.00003	 0.01395	 0.00000	 0.00001		232.774935	-2156.511157
227227	 0.00012	 0.00007	 0.00001	 0.00007	 0.01411	 0.00000	 0.00001		211.077210	-2151.616044
228228	 0.00008	 0.00014	 0.00003	 0.00006	 0.01438	 0.00001	 0.00001		225.676001	-2099.876807
229229	 0.00024	 0.00048	 0.00008	 0.00023	 0.01464	 0.00002	 0.00003		191.067714	-2122.233905
230230	 0.00009	 0.00015	 0.00004	 0.00014	 0.01352	 0.00001	 0.00002		212.709078	-2140.487796
231231	 0.00022	 0.00017	 0.00003	 0.00010	 0.01278	 0.00001	 0.00001		214.556096	-2241.444425
232232	 0.00006	 0.00010	 0.00003	 0.00018	 0.01232	 0.00001	 0.00001		213.482175	-2168.086419
233233	 0.00005	 0.00006	 0.00002	 0.00020	 0.01377	 0.00000	 0.00001		208.644974	-2174.428008
234234	 0.00019	 0.00013	 0.00004	 0.00010	 0.01345	 0.00001	 0.00002		210.023774	-2192.570765
235235	 0.00020	 0.00012	 0.00003	 0.00005	 0.01366	 0.00001	 0.00001		218.411490	-2147.929005
236236	 0.00019	 0.00013	 0.00005	 0.00014	 0.01299	 0.00001	 0.00002		210.172309	-2152.365804
237237	 0.00006	 0.00003	 0.00003	 0.00012	 0.01393	 0.00000	 0.00002		230.241392	-2083.104097
238238	 0.00003	 0.00011	 0.00005	 0.00029	 0.01428	 0.00000	 0.00002		209.825320	-2203.147788
239239	 0.00003	 0.00003	 0.00002	 0.00012	 0.01198	 0.00000	 0.00001		223.115588	-2194.019133
240240	 0.00005	 0.00003	 0.00008	 0.00022	 0.01346	 0.00000	 0.00003		217.831327	-2167.576995
241241	 0.00022	 0.00021	 0.00009	 0.00037	 0.01284	 0.00001	 0.00004		198.480079	-2156.513483
242242	 0.00017	 0.00017	 0.00009	 0.00053	 0.01194	 0.00001	 0.00004		194.569506	-2196.062355
