Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00007	 0.00001	 0.00019	 0.00559	 0.00000	 0.00001		216.339750	-1080.412693
1001	 0.00003	 0.00003	 0.00000	 0.00004	 0.00647	 0.00000	 0.00000		236.263506	-1040.759215
2002	 0.00003	 0.00010	 0.00001	 0.00004	 0.00711	 0.00000	 0.00000		234.922468	-1055.558697
3003	 0.00002	 0.00007	 0.00001	 0.00027	 0.00619	 0.00000	 0.00000		219.182810	-1112.880541
4004	 0.00002	 0.00007	 0.00000	 0.00004	 0.00645	 0.00000	 0.00000		225.033765	-1099.920720
5005	 0.00004	 0.00004	 0.00000	 0.00013	 0.00655	 0.00000	 0.00000		219.468715	-1107.936655
6006	 0.00003	 0.00003	 0.00000	 0.00010	 0.00712	 0.00000	 0.00000		220.142770	-1076.203197
7007	 0.00001	 0.00006	 0.00000	 0.00004	 0.00586	 0.00000	 0.00000		234.969351	-1112.450517
8008	 0.00002	 0.00002	 0.00000	 0.00004	 0.00562	 0.00000	 0.00000		236.487132	-1106.408216
9009	 0.00003	 0.00002	 0.00000	 0.00007	 0.00665	 0.00000	 0.00000		224.993148	-1042.249382
10010	 0.00001	 0.00002	 0.00001	 0.00011	 0.00656	 0.00000	 0.00000		226.292706	-1104.981038
11011	 0.00005	 0.00004	 0.00002	 0.00017	 0.00636	 0.00000	 0.00001		221.823425	-1092.240982
12012	 0.00003	 0.00022	 0.00002	 0.00031	 0.00671	 0.00000	 0.00001		206.408547	-1103.784003
13013	 0.00006	 0.00017	 0.00002	 0.00026	 0.00636	 0.00000	 0.00001		208.768331	-1126.725042
14014	 0.00014	 0.00006	 0.00005	 0.00033	 0.00565	 0.00001	 0.00002		213.146579	-1115.432428
15015	 0.00009	 0.00009	 0.00002	 0.00022	 0.00606	 0.00000	 0.00001		209.006132	-1084.817057
16016	 0.00014	 0.00021	 0.00002	 0.00016	 0.00598	 0.00001	 0.00001		210.185659	-1084.576097
17017	 0.00016	 0.00025	 0.00005	 0.00031	 0.00556	 0.00001	 0.00002		207.133306	-1082.702554
18018	 0.00005	 0.00004	 0.00001	 0.00018	 0.00619	 0.00000	 0.00001		220.600280	-1044.869047
19019	 0.00003	 0.00003	 0.00001	 0.00008	 0.00492	 0.00000	 0.00000		238.790042	-1106.479614
20020	 0.00002	 0.00003	 0.00000	 0.00004	 0.00578	 0.00000	 0.00000		244.435205	-1114.795995
21021	 0.00006	 0.00009	 0.00001	 0.00003	 0.00669	 0.00000	 0.00000		231.093892	-1065.975804
