Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00006	 0.00001	 0.00009	 0.01843	 0.00000	 0.00000		205.921679	-2792.303927
1001	 0.00002	 0.00008	 0.00000	 0.00005	 0.01848	 0.00000	 0.00000		223.235977	-2730.720283
2002	 0.00002	 0.00003	 0.00000	 0.00011	 0.01735	 0.00000	 0.00000		221.295510	-2748.812215
3003	 0.00003	 0.00012	 0.00000	 0.00016	 0.01634	 0.00000	 0.00000		203.204815	-2918.418410
4004	 0.00002	 0.00004	 0.00000	 0.00002	 0.01814	 0.00000	 0.00000		221.699229	-2902.474335
5005	 0.00003	 0.00020	 0.00001	 0.00019	 0.01886	 0.00000	 0.00000		198.360911	-2754.139099
6006	 0.00001	 0.00005	 0.00000	 0.00007	 0.01852	 0.00000	 0.00000		219.130552	-2769.409751
7007	 0.00001	 0.00002	 0.00000	 0.00004	 0.01961	 0.00000	 0.00000		219.955039	-2770.284936
8008	 0.00001	 0.00002	 0.00000	 0.00005	 0.01833	 0.00000	 0.00000		221.886546	-2856.947603
9009	 0.00000	 0.00001	 0.00000	 0.00025	 0.01845	 0.00000	 0.00000		226.361396	-2821.581888
10010	 0.00000	 0.00001	 0.00000	 0.00008	 0.01745	 0.00000	 0.00000		232.121589	-2872.896715
11011	 0.00001	 0.00004	 0.00000	 0.00002	 0.01999	 0.00000	 0.00000		227.625258	-2677.009094
12012	 0.00002	 0.00003	 0.00000	 0.00004	 0.01629	 0.00000	 0.00000		223.643192	-2835.369970
13013	 0.00005	 0.00004	 0.00001	 0.00012	 0.01889	 0.00000	 0.00000		209.801747	-2804.412488
14014	 0.00002	 0.00003	 0.00000	 0.00009	 0.01718	 0.00000	 0.00000		219.299760	-2832.232227
15015	 0.00002	 0.00006	 0.00000	 0.00016	 0.01728	 0.00000	 0.00000		203.477843	-2940.295639
16016	 0.00001	 0.00006	 0.00000	 0.00006	 0.01815	 0.00000	 0.00000		207.759290	-2861.755364
17017	 0.00002	 0.00005	 0.00000	 0.00001	 0.01892	 0.00000	 0.00000		214.886752	-2776.572786
18018	 0.00002	 0.00004	 0.00000	 0.00000	 0.01806	 0.00000	 0.00000		225.257503	-2818.766330
19019	 0.00003	 0.00009	 0.00000	 0.00001	 0.01820	 0.00000	 0.00000		220.413864	-2770.976594
20020	 0.00002	 0.00003	 0.00000	 0.00010	 0.01753	 0.00000	 0.00000		224.550749	-2809.029795
21021	 0.00001	 0.00003	 0.00000	 0.00002	 0.01742	 0.00000	 0.00000		242.281416	-2750.132661
22022	 0.00003	 0.00008	 0.00001	 0.00006	 0.01722	 0.00000	 0.00000		222.455985	-2794.932600
23023	 0.00010	 0.00010	 0.00002	 0.00011	 0.01888	 0.00001	 0.00001		216.446335	-2774.525359
24024	 0.00011	 0.00033	 0.00002	 0.00024	 0.01857	 0.00001	 0.00001		198.921366	-2804.654215
25025	 0.00012	 0.00018	 0.00002	 0.00034	 0.01831	 0.00001	 0.00001		195.862277	-2911.902167
26026	 0.00011	 0.00020	 0.00002	 0.00030	 0.01746	 0.00001	 0.00001		195.432258	-2836.383851
27027	 0.00010	 0.00024	 0.00002	 0.00018	 0.01832	 0.00001	 0.00001		192.949570	-2838.615570
28028	 0.00012	 0.00022	 0.00002	 0.00011	 0.01829	 0.00001	 0.00001		199.277598	-2816.994227
29029	 0.00009	 0.00022	 0.00002	 0.00016	 0.01795	 0.00001	 0.00001		201.895246	-2810.510339
30030	 0.00005	 0.00006	 0.00001	 0.00007	 0.01822	 0.00000	 0.00001		224.457881	-2788.251485
31031	 0.00002	 0.00008	 0.00001	 0.00010	 0.01637	 0.00000	 0.00000		220.811535	-2776.482050
32032	 0.00003	 0.00015	 0.00001	 0.00021	 0.01845	 0.00000	 0.00001		203.228994	-2733.589146
33033	 0.00005	 0.00006	 0.00001	 0.00007	 0.01678	 0.00000	 0.00000		217.843117	-2809.935786
34034	 0.00003	 0.00003	 0.00000	 0.00006	 0.01874	 0.00000	 0.00000		221.635454	-2727.523968
35035	 0.00002	 0.00009	 0.00000	 0.00006	 0.01737	 0.00000	 0.00000		218.625153	-2845.728073
36036	 0.00002	 0.00011	 0.00000	 0.00011	 0.01613	 0.00000	 0.00000		211.103818	-2813.596345
37037	 0.00003	 0.00008	 0.00001	 0.00017	 0.01905	 0.00000	 0.00000		201.686417	-2838.164242
38038	 0.00006	 0.00006	 0.00001	 0.00007	 0.01622	 0.00000	 0.00000		208.984501	-2797.916854
39039	 0.00003	 0.00010	 0.00001	 0.00005	 0.01734	 0.00000	 0.00000		215.373666	-2753.466369
40040	 0.00007	 0.00013	 0.00001	 0.00017	 0.01931	 0.00000	 0.00001		192.596920	-2793.755161
41041	 0.00002	 0.00007	 0.00001	 0.00012	 0.01865	 0.00000	 0.00000		216.029242	-2770.793891
42042	 0.00002	 0.00009	 0.00000	 0.00006	 0.01780	 0.00000	 0.00000		203.742939	-2884.521832
43043	 0.00001	 0.00006	 0.00000	 0.00010	 0.01759	 0.00000	 0.00000		207.732997	-2891.864286
44044	 0.00001	 0.00002	 0.00000	 0.00009	 0.01885	 0.00000	 0.00000		221.364653	-2763.361735
45045	 0.00002	 0.00003	 0.00000	 0.00019	 0.01880	 0.00000	 0.00000		207.873607	-2807.862110
