Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00024	 0.00038	 0.00011	 0.00031	 0.04292	 0.00002	 0.00003		178.015561	-6735.312792
1001	 0.00016	 0.00014	 0.00009	 0.00020	 0.04332	 0.00001	 0.00002		190.891892	-6450.326881
2002	 0.00005	 0.00012	 0.00005	 0.00032	 0.04138	 0.00000	 0.00001		182.514944	-6718.274509
3003	 0.00003	 0.00004	 0.00003	 0.00027	 0.04497	 0.00000	 0.00001		197.741708	-6546.529120
4004	 0.00003	 0.00006	 0.00002	 0.00019	 0.04477	 0.00000	 0.00001		203.116219	-6513.436843
5005	 0.00005	 0.00011	 0.00005	 0.00037	 0.04174	 0.00000	 0.00002		188.905346	-6634.422988
6006	 0.00005	 0.00008	 0.00005	 0.00037	 0.04223	 0.00000	 0.00002		187.333208	-6635.380507
7007	 0.00002	 0.00003	 0.00003	 0.00029	 0.04429	 0.00000	 0.00001		201.135605	-6619.235366
8008	 0.00001	 0.00002	 0.00001	 0.00011	 0.04375	 0.00000	 0.00000		212.977294	-6725.555609
9009	 0.00001	 0.00001	 0.00001	 0.00006	 0.04318	 0.00000	 0.00000		223.586214	-6641.110823
10010	 0.00000	 0.00000	 0.00000	 0.00003	 0.04308	 0.00000	 0.00000		240.302530	-6755.404392
11011	 0.00000	 0.00000	 0.00000	 0.00001	 0.04250	 0.00000	 0.00000		246.507427	-6814.232403
12012	 0.00000	 0.00000	 0.00000	 0.00001	 0.04222	 0.00000	 0.00000		255.172855	-6535.071428
13013	 0.00000	 0.00000	 0.00000	 0.00002	 0.04354	 0.00000	 0.00000		234.664996	-6945.225988
14014	 0.00000	 0.00000	 0.00000	 0.00002	 0.04351	 0.00000	 0.00000		237.206823	-6859.349084
15015	 0.00000	 0.00000	 0.00000	 0.00017	 0.04367	 0.00000	 0.00000		231.951181	-6967.381605
16016	 0.00000	 0.00000	 0.00000	 0.00011	 0.04365	 0.00000	 0.00000		233.276823	-6724.066080
17017	 0.00000	 0.00000	 0.00000	 0.00006	 0.04465	 0.00000	 0.00000		232.257313	-6799.682525
18018	 0.00000	 0.00000	 0.00000	 0.00006	 0.04285	 0.00000	 0.00000		236.512575	-6929.953988
19019	 0.00000	 0.00000	 0.00000	 0.00019	 0.04393	 0.00000	 0.00000		237.966760	-6773.782122
20020	 0.00000	 0.00000	 0.00000	 0.00002	 0.04170	 0.00000	 0.00000		255.482395	-6840.445149
21021	 0.00000	 0.00000	 0.00000	 0.00001	 0.04414	 0.00000	 0.00000		246.570555	-6830.271670
22022	 0.00000	 0.00000	 0.00000	 0.00000	 0.04599	 0.00000	 0.00000		256.997518	-6732.242168
23023	 0.00000	 0.00000	 0.00000	 0.00000	 0.04250	 0.00000	 0.00000		254.636907	-6651.132031
24024	 0.00000	 0.00000	 0.00000	 0.00000	 0.04640	 0.00000	 0.00000		261.050554	-6636.880869
25025	 0.00000	 0.00000	 0.00000	 0.00000	 0.04236	 0.00000	 0.00000		267.790330	-6665.131088
26026	 0.00000	 0.00000	 0.00000	 0.00000	 0.04359	 0.00000	 0.00000		259.606815	-6652.089994
27027	 0.00000	 0.00000	 0.00000	 0.00000	 0.04386	 0.00000	 0.00000		272.450595	-6632.090688
28028	 0.00000	 0.00000	 0.00000	 0.00000	 0.03910	 0.00000	 0.00000		253.965348	-6752.204476
29029	 0.00000	 0.00000	 0.00000	 0.00002	 0.04360	 0.00000	 0.00000		252.398855	-6680.718589
30030	 0.00000	 0.00001	 0.00000	 0.00002	 0.04197	 0.00000	 0.00000		230.727510	-6686.570592
31031	 0.00000	 0.00000	 0.00000	 0.00001	 0.04208	 0.00000	 0.00000		246.245604	-6611.734813
32032	 0.00000	 0.00000	 0.00000	 0.00000	 0.04367	 0.00000	 0.00000		258.634003	-6680.419563
33033	 0.00000	 0.00000	 0.00000	 0.00001	 0.04432	 0.00000	 0.00000		257.714559	-6568.639473
34034	 0.00001	 0.00001	 0.00000	 0.00002	 0.04485	 0.00000	 0.00000		230.347539	-6509.642401
35035	 0.00001	 0.00002	 0.00000	 0.00002	 0.04410	 0.00000	 0.00000		224.705424	-6740.576278
36036	 0.00001	 0.00002	 0.00000	 0.00002	 0.04716	 0.00000	 0.00000		222.954414	-6446.339913
37037	 0.00002	 0.00003	 0.00001	 0.00004	 0.04204	 0.00000	 0.00000		211.873584	-6812.621870
38038	 0.00002	 0.00004	 0.00001	 0.00005	 0.04417	 0.00000	 0.00000		204.206310	-6804.874308
39039	 0.00002	 0.00004	 0.00001	 0.00004	 0.04360	 0.00000	 0.00000		209.499584	-6546.821421
40040	 0.00005	 0.00009	 0.00002	 0.00006	 0.04351	 0.00000	 0.00001		198.556688	-6786.134213
41041	 0.00006	 0.00015	 0.00002	 0.00004	 0.04037	 0.00000	 0.00001		196.536967	-6736.253171
42042	 0.00004	 0.00007	 0.00001	 0.00003	 0.04227	 0.00000	 0.00000		205.827059	-6824.641127
43043	 0.00003	 0.00010	 0.00001	 0.00004	 0.04222	 0.00000	 0.00000		206.563041	-6568.605177
44044	 0.00003	 0.00010	 0.00001	 0.00002	 0.04376	 0.00000	 0.00000		213.577597	-6613.493847
45045	 0.00003	 0.00005	 0.00001	 0.00002	 0.04513	 0.00000	 0.00000		212.373628	-6680.660256
46046	 0.00003	 0.00004	 0.00001	 0.00001	 0.04584	 0.00000	 0.00000		223.895254	-6679.199244
47047	 0.00002	 0.00004	 0.00001	 0.00001	 0.04135	 0.00000	 0.00000		212.344522	-6705.684623
48048	 0.00002	 0.00003	 0.00001	 0.00002	 0.04352	 0.00000	 0.00000		214.410549	-6753.620080
49049	 0.00002	 0.00004	 0.00001	 0.00003	 0.04085	 0.00000	 0.00000		214.503444	-6646.525347
50050	 0.00001	 0.00006	 0.00001	 0.00004	 0.04403	 0.00000	 0.00000		206.429616	-6755.633369
51051	 0.00004	 0.00007	 0.00001	 0.00005	 0.04176	 0.00000	 0.00000		197.807117	-6759.650099
52052	 0.00003	 0.00006	 0.00001	 0.00002	 0.04252	 0.00000	 0.00000		216.321950	-6540.208329
53053	 0.00002	 0.00004	 0.00001	 0.00001	 0.04382	 0.00000	 0.00000		217.606426	-6753.096980
54054	 0.00003	 0.00007	 0.00001	 0.00002	 0.04321	 0.00000	 0.00000		207.821928	-6720.776409
55055	 0.00002	 0.00003	 0.00001	 0.00001	 0.04297	 0.00000	 0.00000		223.283704	-6769.686994
56056	 0.00002	 0.00003	 0.00001	 0.00001	 0.04445	 0.00000	 0.00000		225.844392	-6727.692535
57057	 0.00001	 0.00006	 0.00001	 0.00001	 0.04418	 0.00000	 0.00000		205.814953	-6743.072473
58058	 0.00002	 0.00003	 0.00001	 0.00001	 0.04203	 0.00000	 0.00000		217.149425	-6827.315134
59059	 0.00002	 0.00002	 0.00001	 0.00001	 0.04534	 0.00000	 0.00000		227.672642	-6656.065695
60060	 0.00004	 0.00006	 0.00001	 0.00003	 0.04365	 0.00000	 0.00000		205.698680	-6621.306875
61061	 0.00014	 0.00022	 0.00004	 0.00009	 0.04514	 0.00001	 0.00001		178.992866	-6594.898722
62062	 0.00015	 0.00025	 0.00006	 0.00008	 0.04452	 0.00001	 0.00002		182.746834	-6771.450392
63063	 0.00008	 0.00012	 0.00002	 0.00006	 0.04431	 0.00001	 0.00001		191.017842	-6662.982817
64064	 0.00011	 0.00015	 0.00004	 0.00008	 0.04471	 0.00001	 0.00001		184.582661	-6552.305857
65065	 0.00006	 0.00012	 0.00002	 0.00006	 0.04404	 0.00001	 0.00001		197.053836	-6633.882319
66066	 0.00009	 0.00014	 0.00003	 0.00008	 0.04393	 0.00001	 0.00001		190.386802	-6699.234869
67067	 0.00009	 0.00015	 0.00005	 0.00011	 0.04259	 0.00001	 0.00001		192.652713	-6704.999064
68068	 0.00007	 0.00014	 0.00003	 0.00010	 0.04391	 0.00001	 0.00001		190.827888	-6574.444028
69069	 0.00006	 0.00012	 0.00003	 0.00006	 0.04441	 0.00001	 0.00001		202.795481	-6703.116758
70070	 0.00005	 0.00009	 0.00002	 0.00006	 0.04452	 0.00000	 0.00001		201.496340	-6548.808994
71071	 0.00008	 0.00023	 0.00003	 0.00010	 0.04290	 0.00001	 0.00001		185.815703	-6782.494139
72072	 0.00006	 0.00015	 0.00002	 0.00004	 0.04345	 0.00001	 0.00001		200.025105	-6754.385257
73073	 0.00004	 0.00008	 0.00002	 0.00004	 0.04298	 0.00000	 0.00000		202.885584	-6732.783003
74074	 0.00007	 0.00008	 0.00003	 0.00007	 0.04447	 0.00000	 0.00001		200.713964	-6569.415742
75075	 0.00005	 0.00007	 0.00003	 0.00006	 0.04055	 0.00000	 0.00001		208.134597	-6679.942205
76076	 0.00005	 0.00009	 0.00002	 0.00012	 0.04291	 0.00000	 0.00001		193.768427	-6737.707793
77077	 0.00009	 0.00014	 0.00005	 0.00018	 0.04403	 0.00001	 0.00002		191.437160	-6538.941497
