Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00009	 0.00001	 0.00011	 0.02732	 0.00000	 0.00000		198.869319	-4326.112106
1001	 0.00001	 0.00005	 0.00001	 0.00004	 0.02850	 0.00000	 0.00000		210.101885	-4297.330983
2002	 0.00001	 0.00003	 0.00000	 0.00004	 0.02573	 0.00000	 0.00000		212.504546	-4337.365166
3003	 0.00000	 0.00001	 0.00000	 0.00001	 0.03040	 0.00000	 0.00000		238.522215	-4106.212885
4004	 0.00002	 0.00004	 0.00000	 0.00001	 0.02665	 0.00000	 0.00000		226.048482	-4226.271824
5005	 0.00002	 0.00004	 0.00001	 0.00000	 0.02772	 0.00000	 0.00000		218.158585	-4310.874516
6006	 0.00002	 0.00006	 0.00001	 0.00003	 0.02800	 0.00000	 0.00000		209.388242	-4169.748304
7007	 0.00001	 0.00003	 0.00001	 0.00012	 0.02845	 0.00000	 0.00000		204.479305	-4288.853428
8008	 0.00001	 0.00005	 0.00000	 0.00003	 0.02665	 0.00000	 0.00000		212.011278	-4348.335437
9009	 0.00001	 0.00002	 0.00000	 0.00001	 0.02795	 0.00000	 0.00000		221.016553	-4220.131776
10010	 0.00001	 0.00002	 0.00000	 0.00003	 0.02811	 0.00000	 0.00000		221.146124	-4236.228434
11011	 0.00001	 0.00004	 0.00001	 0.00002	 0.02652	 0.00000	 0.00000		219.519828	-4238.350747
12012	 0.00002	 0.00007	 0.00001	 0.00003	 0.02742	 0.00000	 0.00000		206.282351	-4178.770818
13013	 0.00001	 0.00005	 0.00001	 0.00002	 0.02728	 0.00000	 0.00000		206.333222	-4247.499625
14014	 0.00003	 0.00008	 0.00001	 0.00002	 0.02794	 0.00000	 0.00000		208.850418	-4163.216640
15015	 0.00002	 0.00011	 0.00001	 0.00005	 0.02689	 0.00000	 0.00000		215.536625	-4233.947205
16016	 0.00002	 0.00009	 0.00001	 0.00002	 0.02851	 0.00000	 0.00000		209.510540	-4319.551480
17017	 0.00001	 0.00010	 0.00001	 0.00006	 0.02846	 0.00000	 0.00000		201.450097	-4293.700699
18018	 0.00002	 0.00007	 0.00001	 0.00002	 0.02833	 0.00000	 0.00000		214.302687	-4239.968224
19019	 0.00003	 0.00012	 0.00002	 0.00003	 0.02779	 0.00000	 0.00000		205.068271	-4314.257583
20020	 0.00003	 0.00008	 0.00002	 0.00007	 0.02684	 0.00000	 0.00000		197.143354	-4296.272757
21021	 0.00005	 0.00011	 0.00002	 0.00014	 0.02736	 0.00001	 0.00001		187.745317	-4283.909384
22022	 0.00004	 0.00006	 0.00002	 0.00005	 0.02846	 0.00000	 0.00000		207.958021	-4209.037571
23023	 0.00004	 0.00011	 0.00003	 0.00009	 0.02516	 0.00001	 0.00001		197.275124	-4254.396661
24024	 0.00006	 0.00027	 0.00003	 0.00005	 0.03121	 0.00001	 0.00001		188.703247	-4207.702091
25025	 0.00006	 0.00022	 0.00003	 0.00005	 0.02536	 0.00001	 0.00001		188.417336	-4294.839739
26026	 0.00006	 0.00020	 0.00003	 0.00004	 0.02706	 0.00001	 0.00001		203.996496	-4260.816098
27027	 0.00002	 0.00019	 0.00001	 0.00002	 0.02826	 0.00000	 0.00000		210.800912	-4247.951424
28028	 0.00002	 0.00006	 0.00001	 0.00002	 0.02865	 0.00000	 0.00000		211.945715	-4206.717319
29029	 0.00003	 0.00010	 0.00001	 0.00001	 0.02850	 0.00000	 0.00000		213.520456	-4225.961603
30030	 0.00004	 0.00017	 0.00002	 0.00002	 0.02803	 0.00000	 0.00001		209.846595	-4246.612601
31031	 0.00003	 0.00013	 0.00001	 0.00001	 0.02841	 0.00000	 0.00000		210.839010	-4279.290940
32032	 0.00003	 0.00006	 0.00001	 0.00002	 0.02814	 0.00000	 0.00000		209.521043	-4267.318306
33033	 0.00006	 0.00016	 0.00003	 0.00001	 0.02840	 0.00001	 0.00001		188.741709	-4316.188552
34034	 0.00007	 0.00027	 0.00003	 0.00001	 0.02885	 0.00001	 0.00001		200.206962	-4317.732833
35035	 0.00004	 0.00010	 0.00001	 0.00003	 0.02814	 0.00000	 0.00000		207.132505	-4203.431302
36036	 0.00003	 0.00015	 0.00001	 0.00004	 0.02906	 0.00000	 0.00000		203.596647	-4197.727376
37037	 0.00002	 0.00008	 0.00002	 0.00005	 0.03018	 0.00000	 0.00000		207.829383	-4099.225805
38038	 0.00003	 0.00013	 0.00002	 0.00008	 0.02887	 0.00000	 0.00001		201.017902	-4245.443582
39039	 0.00002	 0.00016	 0.00002	 0.00008	 0.02902	 0.00000	 0.00000		200.785116	-4223.590197
40040	 0.00002	 0.00011	 0.00003	 0.00015	 0.02684	 0.00000	 0.00001		195.507776	-4312.572881
41041	 0.00004	 0.00020	 0.00004	 0.00010	 0.02834	 0.00001	 0.00001		193.402927	-4288.282282
42042	 0.00003	 0.00017	 0.00002	 0.00013	 0.02855	 0.00000	 0.00000		188.546669	-4263.287127
43043	 0.00001	 0.00006	 0.00001	 0.00006	 0.02737	 0.00000	 0.00000		209.299971	-4320.652823
44044	 0.00002	 0.00006	 0.00001	 0.00008	 0.02699	 0.00000	 0.00000		204.660113	-4179.617010
45045	 0.00002	 0.00008	 0.00001	 0.00006	 0.02798	 0.00000	 0.00000		197.195436	-4215.672503
46046	 0.00003	 0.00011	 0.00001	 0.00006	 0.02915	 0.00000	 0.00000		202.667564	-4191.030634
47047	 0.00002	 0.00008	 0.00002	 0.00025	 0.02737	 0.00000	 0.00000		195.143745	-4372.548791
48048	 0.00001	 0.00005	 0.00001	 0.00008	 0.02919	 0.00000	 0.00000		211.500195	-4267.921144
49049	 0.00001	 0.00004	 0.00001	 0.00008	 0.02863	 0.00000	 0.00000		212.247883	-4127.251181
50050	 0.00000	 0.00003	 0.00001	 0.00004	 0.02828	 0.00000	 0.00000		224.943512	-4216.337509
51051	 0.00000	 0.00003	 0.00000	 0.00002	 0.02908	 0.00000	 0.00000		233.998415	-4320.790634
52052	 0.00000	 0.00001	 0.00000	 0.00012	 0.02722	 0.00000	 0.00000		221.746687	-4335.405502
53053	 0.00000	 0.00000	 0.00000	 0.00008	 0.02784	 0.00000	 0.00000		227.881811	-4298.991895
54054	 0.00000	 0.00000	 0.00000	 0.00006	 0.02917	 0.00000	 0.00000		220.231977	-4253.946210
55055	 0.00000	 0.00000	 0.00000	 0.00011	 0.02957	 0.00000	 0.00000		228.829929	-4183.225177
56056	 0.00000	 0.00001	 0.00001	 0.00018	 0.02568	 0.00000	 0.00000		202.945043	-4293.498871
57057	 0.00000	 0.00001	 0.00001	 0.00008	 0.02760	 0.00000	 0.00000		223.460427	-4274.920180
58058	 0.00001	 0.00002	 0.00002	 0.00011	 0.02766	 0.00000	 0.00000		216.254895	-4199.749489
59059	 0.00001	 0.00002	 0.00001	 0.00005	 0.02720	 0.00000	 0.00000		222.202803	-4252.625744
