Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00002	 0.00002	 0.00880	 0.00000	 0.00000		235.348630	-1385.948949
1001	 0.00006	 0.00007	 0.00003	 0.00012	 0.00715	 0.00000	 0.00001		205.778100	-1466.188312
2002	 0.00005	 0.00005	 0.00002	 0.00005	 0.00901	 0.00000	 0.00000		209.901667	-1445.004063
3003	 0.00007	 0.00011	 0.00004	 0.00007	 0.00905	 0.00000	 0.00001		207.925781	-1419.147494
4004	 0.00020	 0.00022	 0.00013	 0.00021	 0.00916	 0.00001	 0.00002		185.970945	-1422.254719
5005	 0.00004	 0.00007	 0.00002	 0.00014	 0.00953	 0.00000	 0.00001		199.573592	-1399.368348
6006	 0.00005	 0.00003	 0.00001	 0.00018	 0.00798	 0.00000	 0.00000		202.262600	-1461.291498
7007	 0.00004	 0.00004	 0.00001	 0.00004	 0.00803	 0.00000	 0.00000		208.423712	-1473.110242
8008	 0.00001	 0.00003	 0.00001	 0.00005	 0.00833	 0.00000	 0.00000		226.615652	-1385.330807
9009	 0.00003	 0.00003	 0.00002	 0.00007	 0.00856	 0.00000	 0.00000		224.774656	-1405.112166
10010	 0.00002	 0.00003	 0.00002	 0.00011	 0.00800	 0.00000	 0.00000		215.289782	-1421.770987
11011	 0.00001	 0.00001	 0.00003	 0.00009	 0.00872	 0.00000	 0.00001		231.555852	-1430.654833
12012	 0.00005	 0.00011	 0.00014	 0.00040	 0.00960	 0.00000	 0.00002		186.450728	-1444.233761
13013	 0.00005	 0.00005	 0.00003	 0.00013	 0.00861	 0.00000	 0.00001		208.917843	-1449.545782
14014	 0.00008	 0.00007	 0.00006	 0.00009	 0.00786	 0.00001	 0.00001		214.130720	-1420.559455
15015	 0.00010	 0.00020	 0.00005	 0.00008	 0.00915	 0.00001	 0.00001		202.864505	-1395.184166
16016	 0.00012	 0.00004	 0.00003	 0.00005	 0.00774	 0.00000	 0.00000		205.731649	-1473.689907
17017	 0.00001	 0.00003	 0.00001	 0.00002	 0.00984	 0.00000	 0.00000		231.459692	-1419.959398
18018	 0.00001	 0.00002	 0.00002	 0.00007	 0.00738	 0.00000	 0.00000		219.748766	-1487.932285
19019	 0.00005	 0.00010	 0.00005	 0.00008	 0.00871	 0.00000	 0.00001		211.246062	-1389.927776
20020	 0.00004	 0.00004	 0.00002	 0.00004	 0.00871	 0.00000	 0.00000		218.614049	-1455.781284
21021	 0.00001	 0.00002	 0.00001	 0.00007	 0.00830	 0.00000	 0.00000		225.735986	-1407.295859
22022	 0.00007	 0.00007	 0.00005	 0.00005	 0.00916	 0.00000	 0.00001		215.767742	-1368.485992
23023	 0.00002	 0.00016	 0.00004	 0.00011	 0.00971	 0.00000	 0.00001		208.541481	-1359.693252
24024	 0.00007	 0.00005	 0.00007	 0.00023	 0.00888	 0.00000	 0.00001		202.033638	-1450.996824
25025	 0.00002	 0.00009	 0.00005	 0.00010	 0.00768	 0.00000	 0.00001		216.642493	-1470.408556
26026	 0.00006	 0.00010	 0.00007	 0.00013	 0.00790	 0.00000	 0.00001		201.647527	-1469.598120
27027	 0.00017	 0.00015	 0.00009	 0.00013	 0.00964	 0.00001	 0.00002		194.297513	-1424.676043
28028	 0.00012	 0.00012	 0.00011	 0.00030	 0.00845	 0.00001	 0.00003		197.943907	-1422.457623
29029	 0.00008	 0.00014	 0.00010	 0.00021	 0.00837	 0.00001	 0.00002		198.752280	-1389.467797
30030	 0.00004	 0.00006	 0.00003	 0.00004	 0.00892	 0.00000	 0.00000		213.754968	-1398.238553
31031	 0.00003	 0.00007	 0.00007	 0.00014	 0.00818	 0.00000	 0.00001		215.593397	-1334.503294
32032	 0.00007	 0.00020	 0.00016	 0.00019	 0.00862	 0.00001	 0.00003		199.904459	-1447.349988
33033	 0.00002	 0.00001	 0.00010	 0.00040	 0.00724	 0.00000	 0.00002		210.852957	-1423.731557
34034	 0.00006	 0.00006	 0.00007	 0.00017	 0.00959	 0.00000	 0.00002		210.204535	-1417.322820
35035	 0.00003	 0.00007	 0.00012	 0.00025	 0.00833	 0.00000	 0.00002		204.359286	-1431.890188
36036	 0.00003	 0.00004	 0.00009	 0.00016	 0.00755	 0.00000	 0.00002		217.580682	-1355.022153
37037	 0.00004	 0.00007	 0.00010	 0.00018	 0.00886	 0.00000	 0.00001		192.309510	-1503.091496
38038	 0.00018	 0.00008	 0.00009	 0.00011	 0.00945	 0.00000	 0.00002		211.308109	-1333.583701
39039	 0.00003	 0.00009	 0.00004	 0.00014	 0.00876	 0.00000	 0.00001		205.764437	-1413.144286
40040	 0.00006	 0.00005	 0.00014	 0.00033	 0.00904	 0.00000	 0.00003		205.509590	-1413.814036
41041	 0.00001	 0.00004	 0.00005	 0.00007	 0.00866	 0.00000	 0.00001		216.519840	-1408.758761
42042	 0.00003	 0.00006	 0.00005	 0.00006	 0.00866	 0.00000	 0.00001		215.970245	-1374.564407
43043	 0.00004	 0.00008	 0.00003	 0.00015	 0.00862	 0.00000	 0.00001		204.947996	-1421.704931
44044	 0.00003	 0.00003	 0.00003	 0.00007	 0.00848	 0.00000	 0.00001		222.482478	-1422.609884
45045	 0.00007	 0.00014	 0.00005	 0.00007	 0.00781	 0.00001	 0.00001		204.813321	-1402.593550
46046	 0.00003	 0.00004	 0.00002	 0.00002	 0.00885	 0.00000	 0.00000		234.906933	-1431.907941
47047	 0.00009	 0.00011	 0.00004	 0.00003	 0.00817	 0.00001	 0.00001		217.353153	-1449.555501
48048	 0.00003	 0.00004	 0.00001	 0.00001	 0.00865	 0.00000	 0.00000		231.436918	-1404.066285
49049	 0.00005	 0.00004	 0.00001	 0.00000	 0.00836	 0.00000	 0.00000		233.615720	-1409.713149
50050	 0.00003	 0.00007	 0.00002	 0.00001	 0.00841	 0.00000	 0.00000		232.805116	-1385.520856
51051	 0.00003	 0.00004	 0.00001	 0.00000	 0.00932	 0.00000	 0.00000		233.674417	-1425.704953
52052	 0.00002	 0.00002	 0.00001	 0.00000	 0.00869	 0.00000	 0.00000		243.095068	-1344.426776
53053	 0.00002	 0.00002	 0.00001	 0.00000	 0.00779	 0.00000	 0.00000		253.822038	-1393.515085
54054	 0.00002	 0.00002	 0.00001	 0.00002	 0.00881	 0.00000	 0.00000		233.077964	-1440.905375
55055	 0.00002	 0.00003	 0.00001	 0.00005	 0.00876	 0.00000	 0.00000		220.695787	-1413.592292
56056	 0.00002	 0.00001	 0.00001	 0.00002	 0.00895	 0.00000	 0.00000		244.464305	-1389.836746
57057	 0.00003	 0.00003	 0.00001	 0.00003	 0.00923	 0.00000	 0.00000		219.163226	-1399.383619
58058	 0.00002	 0.00002	 0.00001	 0.00001	 0.00795	 0.00000	 0.00000		244.517530	-1421.152748
59059	 0.00002	 0.00003	 0.00001	 0.00002	 0.00846	 0.00000	 0.00000		235.844037	-1419.909721
60060	 0.00003	 0.00004	 0.00001	 0.00001	 0.00801	 0.00000	 0.00000		227.927944	-1384.493144
61061	 0.00014	 0.00013	 0.00006	 0.00006	 0.00858	 0.00001	 0.00001		205.497912	-1374.420472
62062	 0.00007	 0.00009	 0.00004	 0.00002	 0.00877	 0.00001	 0.00001		228.516958	-1415.554383
63063	 0.00007	 0.00008	 0.00006	 0.00010	 0.00870	 0.00001	 0.00001		206.022549	-1385.345355
64064	 0.00018	 0.00021	 0.00012	 0.00007	 0.00819	 0.00001	 0.00002		203.005829	-1373.995895
65065	 0.00009	 0.00017	 0.00010	 0.00008	 0.00910	 0.00001	 0.00001		204.820762	-1417.594654
66066	 0.00019	 0.00018	 0.00018	 0.00051	 0.00885	 0.00001	 0.00006		194.723189	-1384.097719
67067	 0.00015	 0.00015	 0.00012	 0.00016	 0.00873	 0.00001	 0.00002		194.121631	-1436.073663
68068	 0.00011	 0.00013	 0.00004	 0.00005	 0.00844	 0.00001	 0.00001		211.956381	-1418.304284
69069	 0.00004	 0.00006	 0.00003	 0.00004	 0.00886	 0.00000	 0.00000		215.999474	-1440.868155
70070	 0.00004	 0.00006	 0.00005	 0.00013	 0.00842	 0.00000	 0.00001		206.499670	-1450.967731
71071	 0.00006	 0.00012	 0.00006	 0.00007	 0.00799	 0.00001	 0.00001		215.597756	-1440.254635
72072	 0.00019	 0.00020	 0.00009	 0.00009	 0.00751	 0.00001	 0.00002		200.922798	-1442.403850
73073	 0.00012	 0.00007	 0.00011	 0.00024	 0.00845	 0.00001	 0.00002		201.520147	-1413.876067
74074	 0.00011	 0.00014	 0.00013	 0.00015	 0.00752	 0.00001	 0.00002		203.039042	-1439.526801
75075	 0.00019	 0.00015	 0.00023	 0.00027	 0.00844	 0.00001	 0.00003		191.073657	-1362.787847
76076	 0.00011	 0.00017	 0.00011	 0.00027	 0.00747	 0.00001	 0.00002		197.017816	-1489.482969
77077	 0.00003	 0.00007	 0.00004	 0.00007	 0.00807	 0.00000	 0.00001		221.948012	-1433.072795
78078	 0.00012	 0.00013	 0.00004	 0.00008	 0.00935	 0.00001	 0.00001		202.572245	-1386.625879
79079	 0.00005	 0.00009	 0.00006	 0.00010	 0.00741	 0.00001	 0.00001		210.520840	-1449.958447
80080	 0.00019	 0.00015	 0.00006	 0.00011	 0.00894	 0.00001	 0.00002		200.137151	-1398.635221
81081	 0.00002	 0.00004	 0.00001	 0.00001	 0.00850	 0.00000	 0.00000		234.889509	-1445.117586
82082	 0.00003	 0.00008	 0.00004	 0.00004	 0.00925	 0.00000	 0.00001		212.916210	-1382.510240
83083	 0.00020	 0.00028	 0.00013	 0.00029	 0.00820	 0.00002	 0.00003		190.687633	-1441.505412
84084	 0.00008	 0.00010	 0.00006	 0.00033	 0.00832	 0.00001	 0.00001		196.809161	-1425.226935
85085	 0.00022	 0.00019	 0.00011	 0.00013	 0.00873	 0.00001	 0.00002		197.225403	-1460.510965
86086	 0.00010	 0.00007	 0.00009	 0.00034	 0.00751	 0.00001	 0.00002		199.817808	-1453.455748
87087	 0.00008	 0.00017	 0.00015	 0.00035	 0.00840	 0.00001	 0.00003		192.914754	-1456.718409
88088	 0.00009	 0.00009	 0.00008	 0.00014	 0.00880	 0.00001	 0.00002		209.269962	-1378.366903
89089	 0.00014	 0.00012	 0.00005	 0.00005	 0.00742	 0.00001	 0.00001		212.245618	-1446.351971
90090	 0.00026	 0.00025	 0.00015	 0.00009	 0.00889	 0.00002	 0.00003		204.730562	-1385.676281
91091	 0.00012	 0.00011	 0.00015	 0.00041	 0.00865	 0.00001	 0.00003		192.403964	-1415.965008
92092	 0.00005	 0.00008	 0.00008	 0.00013	 0.00802	 0.00000	 0.00002		217.222845	-1368.677011
93093	 0.00010	 0.00007	 0.00010	 0.00015	 0.00862	 0.00001	 0.00002		208.583778	-1436.133888
94094	 0.00022	 0.00011	 0.00010	 0.00018	 0.00851	 0.00001	 0.00002		196.623575	-1517.974574
95095	 0.00012	 0.00005	 0.00008	 0.00006	 0.00771	 0.00001	 0.00001		220.559841	-1406.848152
96096	 0.00015	 0.00012	 0.00005	 0.00003	 0.00923	 0.00001	 0.00001		208.367062	-1355.265169
97097	 0.00023	 0.00016	 0.00008	 0.00005	 0.00887	 0.00001	 0.00002		206.522467	-1430.253122
98098	 0.00013	 0.00013	 0.00014	 0.00010	 0.00835	 0.00001	 0.00002		201.459990	-1391.385404
99099	 0.00014	 0.00023	 0.00009	 0.00006	 0.00830	 0.00002	 0.00002		204.939172	-1409.028190
100100	 0.00005	 0.00015	 0.00004	 0.00005	 0.00799	 0.00000	 0.00001		224.961428	-1474.148425
101101	 0.00009	 0.00017	 0.00005	 0.00002	 0.00824	 0.00001	 0.00001		215.195635	-1419.977539
102102	 0.00013	 0.00030	 0.00007	 0.00006	 0.00846	 0.00001	 0.00001		200.156805	-1405.453908
103103	 0.00009	 0.00011	 0.00016	 0.00060	 0.00795	 0.00001	 0.00003		184.164605	-1440.170530
104104	 0.00015	 0.00016	 0.00017	 0.00023	 0.00790	 0.00001	 0.00003		194.237908	-1497.295410
105105	 0.00017	 0.00009	 0.00012	 0.00035	 0.00991	 0.00001	 0.00002		188.529836	-1373.620242
106106	 0.00002	 0.00003	 0.00003	 0.00008	 0.00749	 0.00000	 0.00001		216.222238	-1436.699315
107107	 0.00002	 0.00003	 0.00002	 0.00004	 0.00765	 0.00000	 0.00000		237.936994	-1419.592212
108108	 0.00022	 0.00008	 0.00005	 0.00006	 0.00715	 0.00000	 0.00001		218.250732	-1439.398445
109109	 0.00005	 0.00015	 0.00014	 0.00046	 0.00939	 0.00001	 0.00003		192.212623	-1404.061747
110110	 0.00016	 0.00011	 0.00004	 0.00010	 0.00857	 0.00001	 0.00001		198.879059	-1443.359129
111111	 0.00005	 0.00010	 0.00004	 0.00006	 0.00972	 0.00000	 0.00001		221.621259	-1387.873417
112112	 0.00026	 0.00018	 0.00006	 0.00003	 0.00878	 0.00001	 0.00001		212.167731	-1418.352100
113113	 0.00022	 0.00013	 0.00010	 0.00012	 0.00819	 0.00001	 0.00002		203.019592	-1458.589514
114114	 0.00009	 0.00017	 0.00011	 0.00015	 0.00929	 0.00001	 0.00002		201.315108	-1397.075286
115115	 0.00005	 0.00002	 0.00005	 0.00009	 0.00927	 0.00000	 0.00001		217.629418	-1375.434339
116116	 0.00001	 0.00004	 0.00004	 0.00015	 0.00898	 0.00000	 0.00001		209.119665	-1399.148816
117117	 0.00007	 0.00003	 0.00007	 0.00013	 0.00953	 0.00000	 0.00001		212.192599	-1394.775190
118118	 0.00002	 0.00002	 0.00002	 0.00002	 0.00971	 0.00000	 0.00000		241.885485	-1397.957232
119119	 0.00002	 0.00006	 0.00005	 0.00011	 0.00792	 0.00000	 0.00001		213.828776	-1405.653577
120120	 0.00008	 0.00010	 0.00010	 0.00016	 0.00752	 0.00001	 0.00002		199.488277	-1422.601820
121121	 0.00005	 0.00009	 0.00005	 0.00015	 0.00924	 0.00001	 0.00001		202.495622	-1440.029368
122122	 0.00015	 0.00014	 0.00009	 0.00009	 0.00641	 0.00001	 0.00002		213.312074	-1423.037658
123123	 0.00012	 0.00016	 0.00008	 0.00010	 0.00931	 0.00001	 0.00002		200.807075	-1460.198149
124124	 0.00014	 0.00025	 0.00011	 0.00020	 0.00754	 0.00001	 0.00003		199.001125	-1449.522490
125125	 0.00013	 0.00008	 0.00007	 0.00018	 0.00779	 0.00001	 0.00002		203.939711	-1415.758890
126126	 0.00007	 0.00027	 0.00018	 0.00034	 0.00755	 0.00000	 0.00003		192.442047	-1462.804266
127127	 0.00001	 0.00006	 0.00009	 0.00013	 0.00884	 0.00000	 0.00001		211.388544	-1414.431426
128128	 0.00005	 0.00005	 0.00012	 0.00029	 0.00895	 0.00000	 0.00002		204.722630	-1378.063850
129129	 0.00002	 0.00003	 0.00008	 0.00023	 0.00906	 0.00000	 0.00002		213.937433	-1397.694570
130130	 0.00002	 0.00002	 0.00014	 0.00017	 0.00784	 0.00000	 0.00002		221.139683	-1365.208924
131131	 0.00019	 0.00004	 0.00023	 0.00044	 0.00911	 0.00001	 0.00004		196.085632	-1390.139243
132132	 0.00007	 0.00007	 0.00011	 0.00028	 0.00902	 0.00001	 0.00002		205.043495	-1437.029093
133133	 0.00007	 0.00003	 0.00005	 0.00017	 0.00824	 0.00000	 0.00001		215.522820	-1405.513498
134134	 0.00005	 0.00003	 0.00014	 0.00031	 0.00688	 0.00000	 0.00002		200.026061	-1458.876613
135135	 0.00005	 0.00005	 0.00021	 0.00057	 0.00661	 0.00000	 0.00004		195.068973	-1422.763923
136136	 0.00004	 0.00003	 0.00018	 0.00018	 0.00721	 0.00000	 0.00002		206.521296	-1499.477254
137137	 0.00005	 0.00006	 0.00009	 0.00034	 0.00806	 0.00000	 0.00002		200.178481	-1414.110688
138138	 0.00005	 0.00002	 0.00008	 0.00018	 0.00824	 0.00000	 0.00002		217.073493	-1395.055592
139139	 0.00000	 0.00000	 0.00006	 0.00023	 0.00916	 0.00000	 0.00001		230.585127	-1322.035753
140140	 0.00001	 0.00000	 0.00009	 0.00016	 0.00893	 0.00000	 0.00002		223.943247	-1371.342892
