Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00003	 0.00001	 0.00009	 0.03079	 0.00000	 0.00000		211.163819	-4625.671400
1001	 0.00008	 0.00007	 0.00002	 0.00013	 0.03232	 0.00000	 0.00001		190.160502	-4599.299074
2002	 0.00003	 0.00002	 0.00001	 0.00010	 0.02965	 0.00000	 0.00000		201.844614	-4607.194318
3003	 0.00001	 0.00002	 0.00001	 0.00027	 0.02991	 0.00000	 0.00000		208.878345	-4657.425908
4004	 0.00001	 0.00001	 0.00001	 0.00016	 0.03007	 0.00000	 0.00000		213.839481	-4660.210397
5005	 0.00000	 0.00000	 0.00001	 0.00012	 0.02868	 0.00000	 0.00000		216.768325	-4718.625377
6006	 0.00000	 0.00001	 0.00000	 0.00029	 0.02812	 0.00000	 0.00000		205.428904	-4772.347166
7007	 0.00001	 0.00001	 0.00000	 0.00007	 0.02990	 0.00000	 0.00000		213.464097	-4823.172459
8008	 0.00002	 0.00003	 0.00001	 0.00003	 0.02844	 0.00000	 0.00000		217.229017	-4811.570770
9009	 0.00003	 0.00004	 0.00001	 0.00005	 0.02996	 0.00000	 0.00000		206.805969	-4715.496997
10010	 0.00002	 0.00004	 0.00001	 0.00007	 0.02979	 0.00000	 0.00000		202.574423	-4709.545195
11011	 0.00004	 0.00006	 0.00001	 0.00008	 0.02869	 0.00000	 0.00000		197.244400	-4666.401120
12012	 0.00003	 0.00003	 0.00001	 0.00011	 0.03105	 0.00000	 0.00000		210.771592	-4691.567864
13013	 0.00002	 0.00002	 0.00001	 0.00036	 0.02818	 0.00000	 0.00000		196.877748	-4709.092935
14014	 0.00001	 0.00001	 0.00001	 0.00014	 0.03026	 0.00000	 0.00000		213.824267	-4779.933172
15015	 0.00001	 0.00001	 0.00001	 0.00007	 0.03120	 0.00000	 0.00000		217.813464	-4629.525371
