Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00006	 0.00846	 0.01366	 0.00000	 0.00000	 0.01107		172.704625	-5288.884211
1001	 0.00002	 0.00014	 0.01065	 0.01116	 0.00000	 0.00000	 0.00988		160.651698	-5239.310206
2002	 0.00002	 0.00011	 0.00833	 0.01347	 0.00000	 0.00000	 0.01017		173.734640	-5237.152991
3003	 0.00002	 0.00016	 0.00945	 0.01040	 0.00000	 0.00000	 0.00987		165.497913	-5269.775268
4004	 0.00004	 0.00008	 0.00948	 0.01195	 0.00000	 0.00000	 0.00970		168.044046	-5294.391557
5005	 0.00004	 0.00007	 0.00951	 0.01223	 0.00000	 0.00000	 0.00984		174.464336	-5256.796214
6006	 0.00004	 0.00010	 0.01107	 0.01240	 0.00000	 0.00000	 0.00985		170.362081	-5377.186544
7007	 0.00019	 0.00035	 0.00840	 0.01382	 0.00000	 0.00002	 0.01037		163.073049	-5294.349818
8008	 0.00004	 0.00014	 0.01064	 0.00982	 0.00000	 0.00000	 0.01066		162.450623	-5214.199517
9009	 0.00002	 0.00007	 0.00953	 0.01229	 0.00000	 0.00000	 0.00958		170.089422	-5183.399772
10010	 0.00002	 0.00010	 0.00913	 0.01335	 0.00000	 0.00000	 0.01018		166.854165	-5217.336239
11011	 0.00001	 0.00019	 0.00889	 0.01231	 0.00000	 0.00000	 0.00945		173.657986	-5321.874861
12012	 0.00004	 0.00015	 0.01061	 0.01169	 0.00000	 0.00000	 0.00991		168.540683	-5192.036345
13013	 0.00012	 0.00014	 0.00945	 0.01231	 0.00000	 0.00001	 0.01023		167.323297	-5309.147447
14014	 0.00020	 0.00022	 0.00939	 0.01232	 0.00000	 0.00001	 0.00944		164.445318	-5293.176234
15015	 0.00019	 0.00037	 0.00899	 0.01246	 0.00000	 0.00002	 0.01009		164.443885	-5215.294637
16016	 0.00043	 0.00048	 0.00884	 0.01069	 0.00000	 0.00002	 0.00979		157.835445	-5358.237729
17017	 0.00016	 0.00051	 0.00883	 0.01120	 0.00000	 0.00001	 0.00953		161.157297	-5224.067232
18018	 0.00010	 0.00020	 0.00973	 0.01190	 0.00000	 0.00001	 0.00962		165.487786	-5266.319503
19019	 0.00003	 0.00015	 0.00881	 0.01116	 0.00000	 0.00000	 0.01009		176.826698	-5253.059709
20020	 0.00006	 0.00011	 0.00958	 0.01223	 0.00000	 0.00000	 0.00942		175.680916	-5246.959967
21021	 0.00002	 0.00014	 0.00893	 0.01055	 0.00000	 0.00000	 0.00911		169.263734	-5278.998021
22022	 0.00002	 0.00004	 0.01038	 0.01149	 0.00000	 0.00000	 0.00956		180.558339	-5186.990213
23023	 0.00001	 0.00006	 0.01089	 0.01133	 0.00000	 0.00000	 0.00879		177.424105	-5313.527610
24024	 0.00007	 0.00012	 0.01036	 0.01136	 0.00000	 0.00001	 0.00879		169.432175	-5316.519393
25025	 0.00006	 0.00020	 0.00898	 0.01226	 0.00000	 0.00001	 0.00938		167.760821	-5238.491909
26026	 0.00007	 0.00018	 0.01000	 0.01153	 0.00000	 0.00001	 0.00964		169.202527	-5324.300562
27027	 0.00003	 0.00011	 0.00932	 0.01210	 0.00000	 0.00000	 0.00967		168.526599	-5265.084157
28028	 0.00003	 0.00008	 0.00952	 0.01103	 0.00000	 0.00000	 0.01030		165.967969	-5281.068235
29029	 0.00004	 0.00009	 0.00950	 0.01211	 0.00000	 0.00000	 0.00942		174.041719	-5169.479847
30030	 0.00007	 0.00010	 0.00810	 0.01247	 0.00000	 0.00001	 0.00973		176.744470	-5264.362578
31031	 0.00004	 0.00023	 0.00831	 0.01407	 0.00000	 0.00000	 0.00931		174.267758	-5301.125559
32032	 0.00002	 0.00007	 0.00719	 0.01061	 0.00000	 0.00000	 0.01000		180.982774	-5320.676255
33033	 0.00006	 0.00014	 0.00969	 0.01332	 0.00000	 0.00001	 0.01000		173.463249	-5177.657382
34034	 0.00009	 0.00012	 0.01058	 0.01185	 0.00000	 0.00001	 0.01065		164.885037	-5309.701548
35035	 0.00002	 0.00002	 0.00928	 0.01032	 0.00000	 0.00000	 0.00996		187.227476	-5258.890749
36036	 0.00004	 0.00006	 0.00835	 0.01274	 0.00000	 0.00000	 0.00950		169.702686	-5211.014920
37037	 0.00002	 0.00011	 0.00856	 0.01103	 0.00000	 0.00000	 0.00994		174.286725	-5365.733245
38038	 0.00001	 0.00007	 0.01005	 0.01131	 0.00000	 0.00000	 0.00958		178.398440	-5313.840968
39039	 0.00005	 0.00009	 0.00986	 0.01193	 0.00000	 0.00000	 0.00977		168.737542	-5260.049769
40040	 0.00005	 0.00007	 0.00858	 0.01240	 0.00000	 0.00000	 0.00995		170.648288	-5215.795771
41041	 0.00002	 0.00008	 0.01024	 0.01245	 0.00000	 0.00000	 0.00980		177.860428	-5215.222987
42042	 0.00005	 0.00007	 0.00911	 0.01377	 0.00000	 0.00000	 0.01016		174.928671	-5251.598772
43043	 0.00008	 0.00015	 0.00966	 0.01148	 0.00000	 0.00001	 0.00893		165.065748	-5281.715499
44044	 0.00004	 0.00021	 0.00886	 0.01125	 0.00000	 0.00000	 0.00970		161.296568	-5271.297329
45045	 0.00002	 0.00007	 0.00867	 0.01181	 0.00000	 0.00000	 0.00963		171.627513	-5283.798561
46046	 0.00001	 0.00002	 0.00950	 0.01113	 0.00000	 0.00000	 0.00941		178.065174	-5252.375495
47047	 0.00001	 0.00001	 0.00810	 0.01231	 0.00000	 0.00000	 0.01017		179.485783	-5211.781981
48048	 0.00001	 0.00004	 0.00997	 0.01248	 0.00000	 0.00000	 0.00938		159.423215	-5266.918728
49049	 0.00001	 0.00001	 0.00750	 0.01293	 0.00001	 0.00000	 0.00892		173.893731	-5284.694916
50050	 0.00001	 0.00002	 0.01017	 0.00986	 0.00017	 0.00000	 0.00833		164.487388	-5245.373302
51051	 0.00000	 0.00000	 0.00182	 0.00258	 0.01892	 0.00000	 0.00035		189.762149	-3793.065801
52052	 0.00000	 0.00000	 0.00058	 0.00139	 0.02085	 0.00000	 0.00010		213.670404	-3802.679951
53053	 0.00000	 0.00000	 0.00023	 0.00047	 0.02354	 0.00000	 0.00004		244.099849	-3714.306724
54054	 0.00000	 0.00000	 0.00010	 0.00028	 0.02518	 0.00000	 0.00002		262.318478	-3722.843637
55055	 0.00000	 0.00000	 0.00007	 0.00036	 0.02176	 0.00000	 0.00001		243.564685	-3715.364020
56056	 0.00000	 0.00000	 0.00004	 0.00017	 0.02595	 0.00000	 0.00001		260.405645	-3748.098956
57057	 0.00000	 0.00000	 0.00004	 0.00014	 0.02496	 0.00000	 0.00001		265.937558	-3490.552189
58058	 0.00000	 0.00000	 0.00003	 0.00013	 0.02352	 0.00000	 0.00001		274.080062	-3678.909632
59059	 0.00000	 0.00000	 0.00008	 0.00024	 0.02273	 0.00000	 0.00001		247.913151	-3802.999872
60060	 0.00000	 0.00000	 0.00005	 0.00032	 0.02350	 0.00000	 0.00001		247.701045	-3768.819745
61061	 0.00000	 0.00000	 0.00006	 0.00027	 0.02188	 0.00000	 0.00001		255.234553	-3795.204094
62062	 0.00000	 0.00000	 0.00028	 0.00061	 0.02210	 0.00000	 0.00004		231.291040	-3881.641106
63063	 0.00000	 0.00000	 0.00028	 0.00095	 0.02219	 0.00000	 0.00005		233.129321	-3752.489277
64064	 0.00000	 0.00000	 0.00015	 0.00062	 0.02528	 0.00000	 0.00003		252.261402	-3596.926900
65065	 0.00000	 0.00000	 0.00011	 0.00032	 0.02431	 0.00000	 0.00002		258.172251	-3643.877991
66066	 0.00000	 0.00000	 0.00009	 0.00048	 0.02308	 0.00000	 0.00002		254.058399	-3674.493547
67067	 0.00000	 0.00000	 0.00012	 0.00035	 0.02269	 0.00000	 0.00002		263.087686	-3731.888703
68068	 0.00000	 0.00000	 0.00017	 0.00074	 0.02342	 0.00000	 0.00004		229.945167	-3702.503642
69069	 0.00000	 0.00000	 0.00016	 0.00052	 0.02401	 0.00000	 0.00003		245.200408	-3688.525793
70070	 0.00000	 0.00000	 0.00008	 0.00050	 0.02244	 0.00000	 0.00002		238.135413	-3804.533017
71071	 0.00000	 0.00000	 0.00011	 0.00033	 0.02469	 0.00000	 0.00002		253.856415	-3596.263689
72072	 0.00000	 0.00000	 0.00009	 0.00042	 0.02155	 0.00000	 0.00002		256.459789	-3718.273006
73073	 0.00000	 0.00000	 0.00011	 0.00047	 0.02489	 0.00000	 0.00002		251.636537	-3747.084058
74074	 0.00000	 0.00000	 0.00008	 0.00030	 0.02236	 0.00000	 0.00002		265.229323	-3699.584400
