Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00008	 0.00006	 0.00010	 0.00032	 0.02321	 0.00001	 0.00003		200.585634	-3487.885456
1001	 0.00005	 0.00010	 0.00010	 0.00028	 0.02196	 0.00000	 0.00003		200.700446	-3594.076557
2002	 0.00008	 0.00011	 0.00005	 0.00016	 0.02393	 0.00001	 0.00001		200.761446	-3590.123217
3003	 0.00023	 0.00023	 0.00011	 0.00018	 0.02355	 0.00002	 0.00003		187.415069	-3559.418614
4004	 0.00012	 0.00015	 0.00004	 0.00005	 0.02296	 0.00001	 0.00001		215.141423	-3601.678797
5005	 0.00023	 0.00024	 0.00008	 0.00004	 0.02254	 0.00002	 0.00002		202.170152	-3440.497926
6006	 0.00016	 0.00021	 0.00006	 0.00007	 0.02099	 0.00001	 0.00002		204.929258	-3582.798580
7007	 0.00006	 0.00017	 0.00007	 0.00016	 0.02064	 0.00001	 0.00002		201.717216	-3561.136711
8008	 0.00014	 0.00022	 0.00008	 0.00020	 0.02274	 0.00002	 0.00003		196.458522	-3588.675340
9009	 0.00021	 0.00035	 0.00013	 0.00028	 0.02334	 0.00002	 0.00004		184.367806	-3547.165822
10010	 0.00009	 0.00009	 0.00006	 0.00021	 0.02228	 0.00001	 0.00002		197.966770	-3572.045981
11011	 0.00020	 0.00020	 0.00010	 0.00015	 0.02239	 0.00002	 0.00002		188.921448	-3569.211980
12012	 0.00008	 0.00012	 0.00003	 0.00005	 0.02360	 0.00001	 0.00001		212.885031	-3551.034133
13013	 0.00012	 0.00012	 0.00004	 0.00003	 0.02457	 0.00001	 0.00001		206.805490	-3575.994382
14014	 0.00022	 0.00029	 0.00009	 0.00004	 0.02353	 0.00002	 0.00002		204.198834	-3508.583373
15015	 0.00014	 0.00020	 0.00004	 0.00003	 0.02355	 0.00001	 0.00001		215.119081	-3582.504695
16016	 0.00005	 0.00006	 0.00002	 0.00003	 0.02252	 0.00000	 0.00001		217.076172	-3526.800418
17017	 0.00004	 0.00005	 0.00002	 0.00004	 0.02355	 0.00000	 0.00001		221.256131	-3553.999392
18018	 0.00004	 0.00004	 0.00002	 0.00004	 0.02172	 0.00000	 0.00001		226.755804	-3605.626868
19019	 0.00011	 0.00009	 0.00003	 0.00005	 0.02072	 0.00001	 0.00001		217.667407	-3554.724813
20020	 0.00003	 0.00005	 0.00002	 0.00004	 0.02418	 0.00000	 0.00000		219.573646	-3555.797546
21021	 0.00002	 0.00005	 0.00001	 0.00003	 0.02132	 0.00000	 0.00000		226.535697	-3631.841898
22022	 0.00002	 0.00003	 0.00001	 0.00003	 0.02293	 0.00000	 0.00000		224.808053	-3483.298004
23023	 0.00006	 0.00005	 0.00003	 0.00011	 0.02412	 0.00000	 0.00001		205.274323	-3529.352805
24024	 0.00003	 0.00005	 0.00003	 0.00007	 0.02407	 0.00000	 0.00001		218.849237	-3504.467006
25025	 0.00002	 0.00004	 0.00002	 0.00003	 0.02397	 0.00000	 0.00000		221.061896	-3505.189800
26026	 0.00005	 0.00007	 0.00003	 0.00005	 0.02353	 0.00000	 0.00001		216.730191	-3456.408682
27027	 0.00003	 0.00005	 0.00002	 0.00005	 0.02148	 0.00000	 0.00001		223.096627	-3626.598933
28028	 0.00005	 0.00007	 0.00003	 0.00006	 0.02442	 0.00001	 0.00001		220.986261	-3501.581038
29029	 0.00004	 0.00006	 0.00002	 0.00003	 0.02306	 0.00000	 0.00001		219.950564	-3465.886640
30030	 0.00006	 0.00006	 0.00002	 0.00002	 0.02273	 0.00000	 0.00001		233.089128	-3469.664530
31031	 0.00003	 0.00005	 0.00001	 0.00001	 0.02364	 0.00000	 0.00000		229.242494	-3598.405190
32032	 0.00012	 0.00010	 0.00003	 0.00002	 0.02210	 0.00001	 0.00001		221.830668	-3529.267736
33033	 0.00007	 0.00006	 0.00002	 0.00001	 0.02372	 0.00000	 0.00001		221.145266	-3559.834070
34034	 0.00001	 0.00003	 0.00001	 0.00001	 0.02422	 0.00000	 0.00000		245.432799	-3486.889313
35035	 0.00006	 0.00006	 0.00001	 0.00001	 0.02252	 0.00000	 0.00000		227.083315	-3595.357156
36036	 0.00008	 0.00011	 0.00002	 0.00002	 0.02421	 0.00001	 0.00001		224.062265	-3444.631895
37037	 0.00017	 0.00020	 0.00004	 0.00003	 0.02227	 0.00001	 0.00001		206.847393	-3580.954001
38038	 0.00008	 0.00008	 0.00003	 0.00002	 0.02361	 0.00001	 0.00001		224.385335	-3484.632514
39039	 0.00006	 0.00008	 0.00003	 0.00005	 0.02522	 0.00001	 0.00001		214.068647	-3484.683369
40040	 0.00005	 0.00004	 0.00002	 0.00003	 0.02277	 0.00000	 0.00001		227.570880	-3556.927730
41041	 0.00003	 0.00004	 0.00003	 0.00004	 0.02367	 0.00000	 0.00001		233.129543	-3489.155703
42042	 0.00008	 0.00011	 0.00005	 0.00009	 0.02179	 0.00001	 0.00001		208.205976	-3579.259359
43043	 0.00005	 0.00015	 0.00005	 0.00008	 0.02438	 0.00001	 0.00001		205.650388	-3519.780634
44044	 0.00003	 0.00006	 0.00002	 0.00004	 0.02301	 0.00000	 0.00001		220.549299	-3661.224379
45045	 0.00003	 0.00003	 0.00002	 0.00002	 0.02178	 0.00000	 0.00000		234.271810	-3533.177430
46046	 0.00011	 0.00019	 0.00004	 0.00003	 0.02439	 0.00001	 0.00001		210.357462	-3548.192341
47047	 0.00003	 0.00004	 0.00002	 0.00003	 0.02407	 0.00000	 0.00001		217.375884	-3538.621483
48048	 0.00009	 0.00013	 0.00003	 0.00003	 0.02421	 0.00001	 0.00001		210.070254	-3582.655206
49049	 0.00006	 0.00010	 0.00003	 0.00004	 0.02333	 0.00001	 0.00001		219.697947	-3558.234232
50050	 0.00016	 0.00016	 0.00005	 0.00012	 0.02196	 0.00001	 0.00001		194.344454	-3633.917217
51051	 0.00012	 0.00015	 0.00005	 0.00009	 0.02293	 0.00001	 0.00001		202.746828	-3544.187909
52052	 0.00012	 0.00010	 0.00005	 0.00007	 0.02188	 0.00001	 0.00001		211.094063	-3523.134104
53053	 0.00006	 0.00009	 0.00003	 0.00005	 0.02711	 0.00001	 0.00001		210.175380	-3484.248123
54054	 0.00005	 0.00007	 0.00003	 0.00004	 0.02306	 0.00000	 0.00001		226.832044	-3512.320448
55055	 0.00006	 0.00011	 0.00007	 0.00026	 0.02236	 0.00001	 0.00002		194.378755	-3587.403837
56056	 0.00014	 0.00039	 0.00010	 0.00015	 0.02153	 0.00002	 0.00003		198.860784	-3538.510630
