Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00013	 0.00015	 0.00003	 0.00011	 0.01029	 0.00001	 0.00001		202.772633	-1745.777718
1001	 0.00014	 0.00016	 0.00004	 0.00013	 0.01048	 0.00001	 0.00002		204.305607	-1772.509808
2002	 0.00024	 0.00017	 0.00006	 0.00007	 0.00987	 0.00002	 0.00002		194.780936	-1829.583713
3003	 0.00025	 0.00019	 0.00004	 0.00007	 0.01034	 0.00002	 0.00002		195.013132	-1756.985419
4004	 0.00011	 0.00010	 0.00002	 0.00010	 0.01040	 0.00001	 0.00001		205.726242	-1807.419369
5005	 0.00006	 0.00008	 0.00002	 0.00007	 0.01107	 0.00001	 0.00001		219.588924	-1676.064556
6006	 0.00003	 0.00003	 0.00001	 0.00009	 0.01020	 0.00000	 0.00000		227.481931	-1709.280746
7007	 0.00005	 0.00010	 0.00001	 0.00014	 0.00950	 0.00001	 0.00001		214.272297	-1822.857536
8008	 0.00009	 0.00008	 0.00002	 0.00033	 0.01184	 0.00001	 0.00001		209.262694	-1751.025569
9009	 0.00005	 0.00005	 0.00001	 0.00006	 0.01134	 0.00000	 0.00000		218.527368	-1705.507753
10010	 0.00004	 0.00004	 0.00001	 0.00004	 0.01035	 0.00000	 0.00000		225.309932	-1722.703297
11011	 0.00005	 0.00006	 0.00001	 0.00011	 0.01023	 0.00000	 0.00000		219.432430	-1718.884096
12012	 0.00006	 0.00007	 0.00002	 0.00010	 0.01094	 0.00001	 0.00001		211.582591	-1744.406397
13013	 0.00011	 0.00016	 0.00003	 0.00021	 0.01103	 0.00001	 0.00001		199.122187	-1734.339866
14014	 0.00011	 0.00008	 0.00002	 0.00005	 0.01069	 0.00001	 0.00001		207.523172	-1744.468067
15015	 0.00006	 0.00006	 0.00001	 0.00010	 0.00960	 0.00001	 0.00001		213.867337	-1813.843403
16016	 0.00009	 0.00011	 0.00002	 0.00005	 0.01013	 0.00001	 0.00001		204.468691	-1804.388341
17017	 0.00006	 0.00007	 0.00002	 0.00006	 0.01088	 0.00001	 0.00001		211.584244	-1723.986748
18018	 0.00008	 0.00007	 0.00003	 0.00026	 0.01103	 0.00001	 0.00001		207.715926	-1746.207605
19019	 0.00009	 0.00012	 0.00002	 0.00005	 0.01053	 0.00001	 0.00001		203.808261	-1707.646214
20020	 0.00011	 0.00014	 0.00002	 0.00015	 0.00974	 0.00001	 0.00001		202.663418	-1784.685495
21021	 0.00007	 0.00007	 0.00002	 0.00014	 0.01079	 0.00001	 0.00001		210.681154	-1770.589182
22022	 0.00002	 0.00002	 0.00000	 0.00001	 0.01161	 0.00000	 0.00000		225.241923	-1726.282548
23023	 0.00002	 0.00002	 0.00000	 0.00007	 0.00992	 0.00000	 0.00000		230.592197	-1748.081193
24024	 0.00003	 0.00004	 0.00001	 0.00012	 0.01005	 0.00000	 0.00000		222.057216	-1820.806010
25025	 0.00004	 0.00003	 0.00001	 0.00005	 0.01025	 0.00000	 0.00000		221.693015	-1703.131510
26026	 0.00004	 0.00002	 0.00001	 0.00016	 0.01025	 0.00000	 0.00000		224.614844	-1718.467761
27027	 0.00003	 0.00007	 0.00001	 0.00019	 0.00986	 0.00000	 0.00000		212.992779	-1779.553849
28028	 0.00004	 0.00003	 0.00001	 0.00010	 0.00981	 0.00000	 0.00000		223.076089	-1747.643714
29029	 0.00005	 0.00004	 0.00001	 0.00040	 0.01071	 0.00000	 0.00000		212.905494	-1750.739333
30030	 0.00006	 0.00005	 0.00001	 0.00009	 0.01195	 0.00001	 0.00001		219.709566	-1713.432549
31031	 0.00002	 0.00003	 0.00001	 0.00008	 0.01047	 0.00000	 0.00000		225.274474	-1738.572044
32032	 0.00003	 0.00002	 0.00001	 0.00003	 0.01033	 0.00000	 0.00000		232.548025	-1732.577070
33033	 0.00003	 0.00003	 0.00001	 0.00009	 0.01188	 0.00000	 0.00000		222.082129	-1717.684705
34034	 0.00005	 0.00008	 0.00001	 0.00002	 0.00960	 0.00000	 0.00001		226.180335	-1731.139890
35035	 0.00007	 0.00007	 0.00002	 0.00013	 0.01046	 0.00001	 0.00001		215.048362	-1777.253941
36036	 0.00003	 0.00003	 0.00001	 0.00007	 0.00900	 0.00000	 0.00000		230.350209	-1787.856607
37037	 0.00004	 0.00003	 0.00001	 0.00017	 0.01053	 0.00000	 0.00000		225.432774	-1789.805887
38038	 0.00005	 0.00006	 0.00001	 0.00003	 0.01030	 0.00000	 0.00000		218.705802	-1774.529702
39039	 0.00007	 0.00005	 0.00002	 0.00009	 0.01009	 0.00001	 0.00001		213.979738	-1736.253490
40040	 0.00007	 0.00012	 0.00002	 0.00023	 0.01061	 0.00001	 0.00001		208.810155	-1739.664343
41041	 0.00005	 0.00009	 0.00001	 0.00004	 0.01186	 0.00001	 0.00001		211.826085	-1739.927907
42042	 0.00007	 0.00009	 0.00002	 0.00010	 0.01061	 0.00001	 0.00001		209.193533	-1784.445773
43043	 0.00007	 0.00014	 0.00002	 0.00006	 0.01157	 0.00001	 0.00001		214.103994	-1685.032588
44044	 0.00013	 0.00019	 0.00003	 0.00020	 0.01011	 0.00001	 0.00001		199.519694	-1723.417385
45045	 0.00010	 0.00011	 0.00002	 0.00010	 0.01140	 0.00001	 0.00001		200.354642	-1764.742927
46046	 0.00006	 0.00009	 0.00001	 0.00021	 0.01052	 0.00001	 0.00001		214.474072	-1710.734552
47047	 0.00002	 0.00003	 0.00001	 0.00025	 0.00967	 0.00000	 0.00000		226.960055	-1745.829472
48048	 0.00003	 0.00002	 0.00001	 0.00017	 0.00964	 0.00000	 0.00000		229.704933	-1748.426288
49049	 0.00009	 0.00006	 0.00001	 0.00008	 0.01085	 0.00000	 0.00001		210.589807	-1746.033444
50050	 0.00005	 0.00005	 0.00001	 0.00013	 0.01112	 0.00001	 0.00001		223.369089	-1726.571044
51051	 0.00010	 0.00013	 0.00002	 0.00010	 0.01168	 0.00001	 0.00001		201.917451	-1722.528870
52052	 0.00014	 0.00015	 0.00003	 0.00012	 0.01179	 0.00001	 0.00001		206.079142	-1786.723137
53053	 0.00006	 0.00012	 0.00002	 0.00008	 0.01015	 0.00001	 0.00001		206.972908	-1709.954713
54054	 0.00006	 0.00004	 0.00001	 0.00009	 0.01115	 0.00001	 0.00001		218.194385	-1719.362841
55055	 0.00008	 0.00012	 0.00003	 0.00025	 0.01079	 0.00001	 0.00001		206.115698	-1731.190696
56056	 0.00007	 0.00012	 0.00002	 0.00006	 0.01114	 0.00001	 0.00001		210.113564	-1779.851147
57057	 0.00009	 0.00009	 0.00002	 0.00020	 0.01021	 0.00001	 0.00001		204.102064	-1745.806254
58058	 0.00014	 0.00005	 0.00001	 0.00004	 0.01123	 0.00001	 0.00001		208.563209	-1713.624969
59059	 0.00010	 0.00010	 0.00002	 0.00026	 0.01022	 0.00001	 0.00001		202.744699	-1762.852020
60060	 0.00012	 0.00020	 0.00003	 0.00011	 0.01034	 0.00001	 0.00001		196.697791	-1777.075678
61061	 0.00007	 0.00010	 0.00002	 0.00013	 0.01164	 0.00001	 0.00001		204.139015	-1767.118545
62062	 0.00003	 0.00003	 0.00001	 0.00004	 0.01124	 0.00000	 0.00000		217.369686	-1787.091836
63063	 0.00006	 0.00003	 0.00001	 0.00002	 0.01207	 0.00000	 0.00000		215.794817	-1716.664620
64064	 0.00008	 0.00013	 0.00002	 0.00002	 0.01041	 0.00001	 0.00001		202.026465	-1794.955250
65065	 0.00014	 0.00024	 0.00003	 0.00005	 0.01028	 0.00001	 0.00001		191.500192	-1781.832379
66066	 0.00008	 0.00011	 0.00002	 0.00001	 0.01139	 0.00001	 0.00001		209.094796	-1753.975568
67067	 0.00003	 0.00002	 0.00000	 0.00003	 0.01221	 0.00000	 0.00000		225.479735	-1731.625975
68068	 0.00005	 0.00006	 0.00001	 0.00013	 0.01275	 0.00000	 0.00000		207.602481	-1681.625176
69069	 0.00009	 0.00008	 0.00002	 0.00008	 0.00998	 0.00001	 0.00001		214.452735	-1771.311866
70070	 0.00005	 0.00005	 0.00001	 0.00022	 0.01067	 0.00000	 0.00000		213.372440	-1736.668499
71071	 0.00003	 0.00009	 0.00001	 0.00014	 0.01041	 0.00000	 0.00001		219.673308	-1753.087800
72072	 0.00004	 0.00005	 0.00001	 0.00013	 0.01013	 0.00000	 0.00000		219.630098	-1795.340334
73073	 0.00006	 0.00006	 0.00001	 0.00002	 0.01196	 0.00001	 0.00001		224.745550	-1743.811835
74074	 0.00011	 0.00013	 0.00002	 0.00018	 0.01093	 0.00001	 0.00001		203.141450	-1789.867992
75075	 0.00010	 0.00023	 0.00003	 0.00007	 0.01046	 0.00001	 0.00001		198.794196	-1799.478142
76076	 0.00011	 0.00010	 0.00002	 0.00019	 0.01001	 0.00001	 0.00001		207.158752	-1753.819548
77077	 0.00009	 0.00017	 0.00003	 0.00001	 0.01142	 0.00001	 0.00001		207.369447	-1747.835948
78078	 0.00004	 0.00006	 0.00001	 0.00017	 0.01082	 0.00000	 0.00001		219.080947	-1724.204176
79079	 0.00009	 0.00011	 0.00002	 0.00007	 0.01022	 0.00001	 0.00001		204.339075	-1776.761383
80080	 0.00006	 0.00007	 0.00002	 0.00015	 0.01096	 0.00001	 0.00001		219.124149	-1743.491432
81081	 0.00015	 0.00017	 0.00003	 0.00031	 0.01018	 0.00001	 0.00001		193.528787	-1800.027350
82082	 0.00012	 0.00029	 0.00004	 0.00009	 0.01013	 0.00001	 0.00001		195.118357	-1733.201484
83083	 0.00018	 0.00019	 0.00006	 0.00018	 0.00939	 0.00002	 0.00002		202.062085	-1789.535539
84084	 0.00011	 0.00012	 0.00003	 0.00013	 0.01202	 0.00001	 0.00001		201.715040	-1737.605241
85085	 0.00012	 0.00019	 0.00003	 0.00033	 0.00978	 0.00001	 0.00001		195.398751	-1766.596464
86086	 0.00013	 0.00011	 0.00002	 0.00009	 0.00927	 0.00001	 0.00001		202.319139	-1768.772774
87087	 0.00010	 0.00013	 0.00002	 0.00023	 0.01138	 0.00001	 0.00001		205.536922	-1719.675312
88088	 0.00011	 0.00016	 0.00002	 0.00010	 0.01194	 0.00001	 0.00001		198.763651	-1714.572075
89089	 0.00017	 0.00017	 0.00003	 0.00019	 0.01059	 0.00001	 0.00001		194.185028	-1753.818733
90090	 0.00006	 0.00008	 0.00001	 0.00004	 0.01124	 0.00001	 0.00001		207.583405	-1764.694105
91091	 0.00011	 0.00016	 0.00003	 0.00006	 0.01041	 0.00001	 0.00001		200.109078	-1751.448545
92092	 0.00015	 0.00017	 0.00003	 0.00015	 0.01042	 0.00001	 0.00001		197.018461	-1850.310919
93093	 0.00010	 0.00014	 0.00002	 0.00012	 0.00968	 0.00001	 0.00001		209.658618	-1815.405427
94094	 0.00006	 0.00007	 0.00002	 0.00006	 0.00909	 0.00001	 0.00001		213.497357	-1765.805747
95095	 0.00003	 0.00003	 0.00001	 0.00008	 0.01129	 0.00000	 0.00000		220.770171	-1717.220723
96096	 0.00008	 0.00005	 0.00001	 0.00012	 0.01152	 0.00001	 0.00001		213.941257	-1710.000241
97097	 0.00009	 0.00007	 0.00002	 0.00007	 0.01001	 0.00001	 0.00001		212.065297	-1763.079622
98098	 0.00007	 0.00005	 0.00001	 0.00012	 0.01075	 0.00001	 0.00001		218.073742	-1780.424998
99099	 0.00012	 0.00008	 0.00002	 0.00028	 0.01007	 0.00001	 0.00001		213.890005	-1704.335943
100100	 0.00006	 0.00005	 0.00002	 0.00007	 0.00993	 0.00000	 0.00001		216.903647	-1706.253332
101101	 0.00002	 0.00003	 0.00001	 0.00022	 0.00993	 0.00000	 0.00001		228.800422	-1798.755301
102102	 0.00003	 0.00003	 0.00002	 0.00031	 0.01007	 0.00000	 0.00001		223.513323	-1708.026276
103103	 0.00003	 0.00006	 0.00003	 0.00064	 0.01016	 0.00000	 0.00001		210.308560	-1788.648210
104104	 0.00017	 0.00014	 0.00005	 0.00036	 0.01149	 0.00002	 0.00002		200.980580	-1724.528050
105105	 0.00024	 0.00015	 0.00004	 0.00005	 0.01114	 0.00002	 0.00002		205.706256	-1717.436833
106106	 0.00024	 0.00025	 0.00005	 0.00028	 0.00980	 0.00002	 0.00002		192.456585	-1767.454709
107107	 0.00019	 0.00018	 0.00005	 0.00015	 0.01046	 0.00002	 0.00002		206.775671	-1766.447066
108108	 0.00012	 0.00028	 0.00004	 0.00018	 0.01043	 0.00002	 0.00002		199.762613	-1758.914997
109109	 0.00020	 0.00022	 0.00004	 0.00002	 0.01096	 0.00002	 0.00002		192.411691	-1722.055762
110110	 0.00016	 0.00021	 0.00004	 0.00006	 0.01048	 0.00002	 0.00002		196.961018	-1788.429001
111111	 0.00025	 0.00027	 0.00005	 0.00008	 0.01007	 0.00002	 0.00002		190.204155	-1787.294413
112112	 0.00015	 0.00013	 0.00003	 0.00015	 0.01087	 0.00001	 0.00001		199.263428	-1709.780556
113113	 0.00025	 0.00016	 0.00004	 0.00005	 0.00999	 0.00002	 0.00002		193.979065	-1747.364498
