Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00017	 0.00008	 0.00002	 0.00006	 0.00615	 0.00001	 0.00001		211.638600	-1065.873864
1001	 0.00008	 0.00006	 0.00001	 0.00014	 0.00724	 0.00000	 0.00001		216.140897	-1101.717006
2002	 0.00010	 0.00008	 0.00003	 0.00016	 0.00532	 0.00001	 0.00001		213.676939	-1092.164950
3003	 0.00006	 0.00005	 0.00001	 0.00013	 0.00520	 0.00000	 0.00001		229.497363	-1104.706805
4004	 0.00002	 0.00001	 0.00001	 0.00017	 0.00620	 0.00000	 0.00000		245.481940	-1043.163186
5005	 0.00002	 0.00001	 0.00001	 0.00006	 0.00695	 0.00000	 0.00000		254.897420	-1040.062749
6006	 0.00006	 0.00004	 0.00001	 0.00002	 0.00594	 0.00000	 0.00000		228.607860	-1067.187735
7007	 0.00005	 0.00006	 0.00001	 0.00014	 0.00597	 0.00000	 0.00001		218.096412	-1103.739831
8008	 0.00012	 0.00008	 0.00001	 0.00001	 0.00661	 0.00001	 0.00001		219.541638	-1104.094133
9009	 0.00015	 0.00013	 0.00003	 0.00005	 0.00657	 0.00001	 0.00001		209.398557	-1102.989126
10010	 0.00025	 0.00024	 0.00005	 0.00005	 0.00629	 0.00002	 0.00002		205.765863	-1092.638222
11011	 0.00029	 0.00024	 0.00007	 0.00025	 0.00613	 0.00002	 0.00003		195.140807	-1109.811515
12012	 0.00003	 0.00003	 0.00002	 0.00015	 0.00652	 0.00000	 0.00001		227.025350	-1046.198489
13013	 0.00003	 0.00001	 0.00001	 0.00018	 0.00593	 0.00000	 0.00001		235.969081	-1065.096527
14014	 0.00031	 0.00027	 0.00004	 0.00014	 0.00688	 0.00002	 0.00003		207.735097	-1092.373740
15015	 0.00017	 0.00017	 0.00004	 0.00009	 0.00614	 0.00002	 0.00002		206.165357	-1053.625598
16016	 0.00011	 0.00012	 0.00003	 0.00005	 0.00504	 0.00001	 0.00001		213.042758	-1113.989636
17017	 0.00011	 0.00020	 0.00003	 0.00012	 0.00619	 0.00002	 0.00002		206.184709	-1081.398919
18018	 0.00009	 0.00012	 0.00002	 0.00008	 0.00730	 0.00001	 0.00001		201.887557	-1097.913679
19019	 0.00008	 0.00008	 0.00002	 0.00013	 0.00662	 0.00001	 0.00001		221.004876	-1074.229925
20020	 0.00012	 0.00007	 0.00003	 0.00018	 0.00631	 0.00001	 0.00001		211.690914	-1081.138585
21021	 0.00006	 0.00016	 0.00002	 0.00003	 0.00613	 0.00001	 0.00001		211.729160	-1090.408560
22022	 0.00012	 0.00021	 0.00003	 0.00004	 0.00587	 0.00001	 0.00001		206.976020	-1094.448437
23023	 0.00015	 0.00021	 0.00004	 0.00003	 0.00687	 0.00002	 0.00002		210.708182	-1093.414500
24024	 0.00007	 0.00003	 0.00001	 0.00002	 0.00562	 0.00000	 0.00000		226.128671	-1109.539435
25025	 0.00006	 0.00005	 0.00001	 0.00007	 0.00683	 0.00000	 0.00000		219.272148	-1081.676562
26026	 0.00003	 0.00004	 0.00001	 0.00001	 0.00577	 0.00000	 0.00000		234.632686	-1087.987010
27027	 0.00004	 0.00007	 0.00001	 0.00006	 0.00617	 0.00000	 0.00000		225.927113	-1104.617452
28028	 0.00011	 0.00012	 0.00002	 0.00004	 0.00590	 0.00001	 0.00001		217.317483	-1077.522459
29029	 0.00003	 0.00003	 0.00001	 0.00001	 0.00722	 0.00000	 0.00000		248.076755	-1049.187351
30030	 0.00002	 0.00003	 0.00000	 0.00017	 0.00628	 0.00000	 0.00000		235.124103	-1098.546577
31031	 0.00004	 0.00008	 0.00001	 0.00002	 0.00626	 0.00000	 0.00000		217.957933	-1090.632891
32032	 0.00018	 0.00004	 0.00001	 0.00005	 0.00576	 0.00001	 0.00001		221.625576	-1094.556927
33033	 0.00010	 0.00010	 0.00003	 0.00015	 0.00643	 0.00001	 0.00001		210.931923	-1101.677843
34034	 0.00020	 0.00022	 0.00004	 0.00002	 0.00640	 0.00002	 0.00002		209.960144	-1102.732178
35035	 0.00008	 0.00007	 0.00002	 0.00014	 0.00619	 0.00001	 0.00001		217.336310	-1072.564311
36036	 0.00024	 0.00019	 0.00004	 0.00008	 0.00572	 0.00002	 0.00002		204.848749	-1113.641883
37037	 0.00017	 0.00014	 0.00004	 0.00011	 0.00553	 0.00002	 0.00002		205.094798	-1133.718130
38038	 0.00012	 0.00011	 0.00002	 0.00007	 0.00532	 0.00001	 0.00001		210.077122	-1132.291004
39039	 0.00002	 0.00003	 0.00001	 0.00015	 0.00706	 0.00000	 0.00001		234.106354	-1058.236356
40040	 0.00006	 0.00003	 0.00002	 0.00025	 0.00621	 0.00000	 0.00001		220.937342	-1064.464737
41041	 0.00004	 0.00004	 0.00001	 0.00008	 0.00649	 0.00000	 0.00000		229.757589	-1088.146782
42042	 0.00005	 0.00005	 0.00001	 0.00013	 0.00646	 0.00000	 0.00001		225.252043	-1100.493224
43043	 0.00008	 0.00010	 0.00004	 0.00026	 0.00621	 0.00001	 0.00001		211.957327	-1060.133945
44044	 0.00010	 0.00009	 0.00002	 0.00006	 0.00667	 0.00001	 0.00001		221.043232	-1043.001667
45045	 0.00014	 0.00018	 0.00003	 0.00007	 0.00528	 0.00001	 0.00001		211.346222	-1132.722379
46046	 0.00014	 0.00016	 0.00004	 0.00009	 0.00568	 0.00001	 0.00002		215.019894	-1093.927411
47047	 0.00005	 0.00008	 0.00001	 0.00009	 0.00656	 0.00001	 0.00001		222.209498	-1069.525144
48048	 0.00008	 0.00008	 0.00002	 0.00004	 0.00622	 0.00001	 0.00001		226.829682	-1053.246009
49049	 0.00004	 0.00005	 0.00002	 0.00012	 0.00657	 0.00000	 0.00001		222.205584	-1095.766798
50050	 0.00002	 0.00003	 0.00002	 0.00029	 0.00574	 0.00000	 0.00001		221.935132	-1111.876524
51051	 0.00004	 0.00004	 0.00003	 0.00041	 0.00607	 0.00000	 0.00002		223.032846	-1090.925697
52052	 0.00003	 0.00017	 0.00001	 0.00007	 0.00626	 0.00000	 0.00001		226.019038	-1102.035947
53053	 0.00005	 0.00003	 0.00001	 0.00018	 0.00706	 0.00000	 0.00000		231.972776	-1047.074157
54054	 0.00007	 0.00006	 0.00002	 0.00020	 0.00591	 0.00001	 0.00001		222.647594	-1082.448728
55055	 0.00010	 0.00009	 0.00002	 0.00005	 0.00717	 0.00001	 0.00001		214.968128	-1045.703116
56056	 0.00016	 0.00016	 0.00004	 0.00037	 0.00656	 0.00002	 0.00002		201.545379	-1092.268598
57057	 0.00006	 0.00014	 0.00002	 0.00005	 0.00643	 0.00001	 0.00001		219.959751	-1049.028318
58058	 0.00008	 0.00009	 0.00003	 0.00021	 0.00545	 0.00001	 0.00001		217.716050	-1106.290732
59059	 0.00020	 0.00022	 0.00006	 0.00010	 0.00540	 0.00003	 0.00003		210.791890	-1074.664451
60060	 0.00019	 0.00010	 0.00002	 0.00012	 0.00605	 0.00001	 0.00001		207.122398	-1102.793788
61061	 0.00011	 0.00010	 0.00002	 0.00004	 0.00582	 0.00001	 0.00001		219.901580	-1093.131181
62062	 0.00008	 0.00011	 0.00002	 0.00005	 0.00690	 0.00001	 0.00001		207.112448	-1075.432478
63063	 0.00005	 0.00004	 0.00001	 0.00003	 0.00631	 0.00000	 0.00000		230.661870	-1088.865340
64064	 0.00002	 0.00005	 0.00001	 0.00013	 0.00635	 0.00000	 0.00000		232.580558	-1078.046356
65065	 0.00016	 0.00009	 0.00003	 0.00018	 0.00724	 0.00001	 0.00001		209.377409	-1093.566371
66066	 0.00010	 0.00014	 0.00002	 0.00006	 0.00692	 0.00001	 0.00001		209.200062	-1088.073155
67067	 0.00008	 0.00009	 0.00002	 0.00020	 0.00624	 0.00001	 0.00001		215.636499	-1096.455385
