Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00008	 0.00019	 0.00002	 0.00017	 0.01707	 0.00001	 0.00001		193.217086	-2874.042116
1001	 0.00003	 0.00007	 0.00001	 0.00002	 0.01752	 0.00000	 0.00000		216.203480	-2787.798052
2002	 0.00004	 0.00034	 0.00003	 0.00013	 0.01811	 0.00000	 0.00001		194.565874	-2841.146552
3003	 0.00004	 0.00008	 0.00002	 0.00013	 0.01753	 0.00001	 0.00001		204.783185	-2755.633032
4004	 0.00004	 0.00023	 0.00002	 0.00031	 0.01816	 0.00000	 0.00001		189.233710	-2915.510659
5005	 0.00005	 0.00023	 0.00003	 0.00027	 0.01691	 0.00000	 0.00001		191.479724	-2854.820369
6006	 0.00002	 0.00004	 0.00001	 0.00012	 0.01959	 0.00000	 0.00000		203.438986	-2854.351672
7007	 0.00001	 0.00004	 0.00000	 0.00006	 0.01734	 0.00000	 0.00000		216.037104	-2797.941522
8008	 0.00000	 0.00001	 0.00000	 0.00007	 0.01736	 0.00000	 0.00000		221.154734	-2810.856639
9009	 0.00000	 0.00001	 0.00000	 0.00008	 0.01653	 0.00000	 0.00000		227.807613	-2959.827967
10010	 0.00000	 0.00001	 0.00000	 0.00002	 0.01861	 0.00000	 0.00000		236.468241	-2866.566285
11011	 0.00000	 0.00001	 0.00000	 0.00006	 0.01727	 0.00000	 0.00000		231.690475	-2823.593552
12012	 0.00000	 0.00001	 0.00000	 0.00005	 0.01589	 0.00000	 0.00000		232.325541	-2939.301080
13013	 0.00000	 0.00001	 0.00000	 0.00006	 0.01748	 0.00000	 0.00000		231.081802	-2827.765580
14014	 0.00000	 0.00000	 0.00000	 0.00005	 0.01747	 0.00000	 0.00000		249.624521	-2863.721963
15015	 0.00000	 0.00001	 0.00000	 0.00004	 0.01629	 0.00000	 0.00000		235.079615	-2804.358258
16016	 0.00001	 0.00005	 0.00000	 0.00011	 0.01767	 0.00000	 0.00000		208.048321	-2913.776948
17017	 0.00000	 0.00001	 0.00000	 0.00008	 0.01743	 0.00000	 0.00000		238.680741	-2789.911218
18018	 0.00001	 0.00007	 0.00000	 0.00016	 0.01688	 0.00000	 0.00000		202.283066	-2795.828435
19019	 0.00001	 0.00002	 0.00000	 0.00002	 0.01600	 0.00000	 0.00000		229.642736	-2920.137873
20020	 0.00001	 0.00003	 0.00000	 0.00014	 0.01862	 0.00000	 0.00000		215.793211	-2804.194531
21021	 0.00001	 0.00003	 0.00000	 0.00003	 0.01864	 0.00000	 0.00000		217.628229	-2778.682136
22022	 0.00001	 0.00001	 0.00000	 0.00001	 0.01787	 0.00000	 0.00000		223.010355	-2748.911960
23023	 0.00001	 0.00005	 0.00000	 0.00000	 0.01893	 0.00000	 0.00000		214.873332	-2880.301316
24024	 0.00002	 0.00003	 0.00001	 0.00001	 0.01713	 0.00000	 0.00000		224.875267	-2824.088463
25025	 0.00002	 0.00009	 0.00000	 0.00001	 0.01682	 0.00000	 0.00000		217.824145	-2847.529464
26026	 0.00002	 0.00003	 0.00001	 0.00004	 0.01844	 0.00000	 0.00000		217.998502	-2868.981003
27027	 0.00002	 0.00009	 0.00001	 0.00005	 0.01782	 0.00000	 0.00000		220.050916	-2811.225241
28028	 0.00009	 0.00015	 0.00004	 0.00015	 0.01791	 0.00001	 0.00001		197.361044	-2796.501272
29029	 0.00004	 0.00011	 0.00002	 0.00013	 0.01661	 0.00000	 0.00001		205.011188	-2821.355328
