Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	Data-ld-ln	Full-ld-ln
0	 0.00013	 0.00021	 0.00007	 0.00005	 0.02445	 0.00001	 0.00002		195.436305	-3789.466354
1001	 0.00016	 0.00034	 0.00009	 0.00008	 0.02372	 0.00002	 0.00002		182.261767	-3835.346193
2002	 0.00018	 0.00026	 0.00010	 0.00013	 0.02348	 0.00002	 0.00002		185.078887	-3773.577873
3003	 0.00006	 0.00010	 0.00005	 0.00016	 0.02494	 0.00001	 0.00001		198.665424	-3811.462906
4004	 0.00004	 0.00009	 0.00006	 0.00016	 0.02558	 0.00000	 0.00001		205.680563	-3727.535018
5005	 0.00010	 0.00017	 0.00009	 0.00021	 0.02375	 0.00001	 0.00002		191.076782	-3762.158810
6006	 0.00003	 0.00006	 0.00007	 0.00019	 0.02319	 0.00000	 0.00001		205.549409	-3736.148724
7007	 0.00006	 0.00010	 0.00013	 0.00046	 0.02591	 0.00001	 0.00003		191.650517	-3704.918500
8008	 0.00006	 0.00011	 0.00013	 0.00033	 0.02429	 0.00001	 0.00003		189.189336	-3826.535931
9009	 0.00004	 0.00007	 0.00012	 0.00056	 0.02514	 0.00000	 0.00003		191.248099	-3710.965434
10010	 0.00004	 0.00006	 0.00009	 0.00028	 0.02434	 0.00000	 0.00002		200.836690	-3785.234124
11011	 0.00005	 0.00008	 0.00008	 0.00023	 0.02299	 0.00001	 0.00002		197.721146	-3888.888890
12012	 0.00003	 0.00009	 0.00004	 0.00016	 0.02442	 0.00000	 0.00001		199.998853	-3841.709630
13013	 0.00002	 0.00004	 0.00005	 0.00026	 0.02475	 0.00000	 0.00001		207.347937	-3804.951376
14014	 0.00004	 0.00006	 0.00004	 0.00025	 0.02444	 0.00000	 0.00001		195.047059	-3814.866352
15015	 0.00004	 0.00008	 0.00004	 0.00014	 0.02585	 0.00000	 0.00001		206.521702	-3790.780961
16016	 0.00004	 0.00006	 0.00005	 0.00008	 0.02577	 0.00000	 0.00001		211.086745	-3622.494586
17017	 0.00002	 0.00007	 0.00004	 0.00012	 0.02535	 0.00000	 0.00001		207.194290	-3716.377387
18018	 0.00002	 0.00005	 0.00002	 0.00008	 0.02384	 0.00000	 0.00000		205.656437	-3823.854455
19019	 0.00002	 0.00007	 0.00002	 0.00007	 0.02437	 0.00000	 0.00000		204.724702	-3822.004796
20020	 0.00002	 0.00004	 0.00002	 0.00006	 0.02496	 0.00000	 0.00000		212.958044	-3799.363128
21021	 0.00002	 0.00004	 0.00002	 0.00014	 0.02394	 0.00000	 0.00000		206.272780	-3817.005463
22022	 0.00001	 0.00003	 0.00002	 0.00007	 0.02425	 0.00000	 0.00000		217.482259	-3817.717430
23023	 0.00002	 0.00003	 0.00002	 0.00005	 0.02475	 0.00000	 0.00000		221.061707	-3751.527361
24024	 0.00000	 0.00001	 0.00001	 0.00002	 0.02370	 0.00000	 0.00000		244.943130	-3771.550627
